,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001E9B427F250>,0.9483291752685867,51.89565287826787,0.027746124258765152,20.849771136521213,36.89076246404238,0.9526389610276322,0.8967254504376332,-49.65632448029143,0.024708636831314433,-26.630618038450827,-35.05087186073027,0.9014128272151142,4,4,6,0,4,4,0,0,2,2,0,0,4
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9524815527708689,49.76676413756847,0.014278269699988461,24.9964599609375,36.508542141384545,0.9539986565486106,0.8764043721819659,-50.0790028476007,0.018188439526260574,-23.512412109375,-35.105978284563335,0.9008653299374847,3,3,3,3,3,2,3,1,0,0,1,1,6
"ExtraTreesRegressor(max_depth=25, n_estimators=81, n_jobs=-4)",0.9556663370776793,48.07010720950243,0.013875199725821408,23.308641975308632,33.57286694101507,0.9568576691791748,0.8784847480286657,-55.65554395564902,0.0238960487561246,-24.09111111111111,-36.67122457378013,0.8945679950014969,1,1,2,2,0,1,2,2,1,1,2,2,10
"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.8)",0.9582393909652025,46.65430187760187,0.013857444905098567,25.577791491839236,34.46354630722509,0.959156985699307,0.8785960883369988,-56.02673777149643,0.026730149413623814,-29.5748885819552,-38.66181593963826,0.8833237028696136,0,0,1,4,2,0,1,3,3,3,3,3,16
"RandomForestRegressor(max_depth=14, n_estimators=50)",0.9529079766295688,49.542960942330986,0.013586517943352937,22.57400000000007,33.78359999999999,0.9537244356863561,0.8489829656600139,-59.9180470948118,0.029750152193997167,-30.743999999999993,-42.737244992784994,0.867669753662196,2,2,0,1,1,3,4,4,4,4,4,4,24
"LGBMRegressor(learning_rate=0.11, max_depth=13, n_estimators=500, num_leaves=8)",0.9123457639511053,67.59191294615886,0.04401019553895714,34.728942475030635,50.58451886806026,0.920201952446386,0.7724593653315001,-63.13858125515023,0.035447450136685335,-37.2399262520172,-46.690973551060864,0.8275190911312716,8,8,9,7,9,8,9,5,6,6,5,7,38
AdaBoostRegressor(),0.9333740434062193,58.929127638087586,0.02682074643967519,41.0,47.125614844227556,0.9334958078265008,0.7931905665231632,-66.08847808267717,0.0390946600123794,-37.85560059124704,-49.51767580080979,0.854167669446535,6,6,5,10,6,6,7,6,7,7,6,5,38
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.9178364859846861,65.44067734048319,0.04390199799689702,40.544392857142896,49.89493338624341,0.9215764776958936,0.8100214506690738,-72.27199009459764,0.058439430670295354,-48.59112916666667,-53.70445292989418,0.8495141012311276,7,7,8,9,8,7,6,7,9,10,8,6,46
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(60, 6), max_iter=60,
             solver='lbfgs')",0.9386650383880227,56.54084987550359,0.024716605853912464,28.430920627824435,41.621950892577246,0.9392105456610623,0.8101975971022769,-73.20124788802624,0.05168339744327108,-41.065943587675086,-54.629239249364446,0.8092894797011942,5,5,4,6,5,5,5,9,8,8,9,8,47
DecisionTreeRegressor(max_depth=15),0.899510995528245,72.37149684479074,0.02846854288524692,26.0,47.940000000000005,0.8997490174399868,0.7882314085009394,-83.66946288250941,0.034446913543574376,-36.525,-51.52323809523809,0.7647220340258077,10,10,7,5,7,10,8,13,5,5,7,10,48
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.9076546535490699,69.37704386582416,0.12895064123445363,37.23728885706748,52.66025304843699,0.9145338931597851,0.7710712952569345,-73.01470114730006,0.10206571965474841,-45.61999465817214,-55.78127974301371,0.8060784659002402,9,9,10,8,10,9,10,8,11,9,10,9,57
"Lasso(alpha=0.8, max_iter=3000)",0.8579163396944858,86.05584068632517,0.1568745481249794,54.517713956719376,65.85846744231979,0.859539614474697,0.7330265427647895,-82.14405400583554,0.09248328061522867,-53.94860610977164,-64.16351585313848,0.7475388580089976,11,11,11,13,13,11,11,10,10,13,11,11,66
"Ridge(alpha=0.1, solver='saga')",0.8551374165044604,86.89332107904517,0.2184159107165892,50.81709829885807,65.80671560710374,0.8564047981389978,0.7245667674245017,-82.81161453173185,0.1458123477768841,-51.699838633046056,-64.33389063499672,0.738641884579104,12,12,12,12,11,12,12,11,12,11,12,12,70
LinearRegression(),0.8495559019235253,88.55148746998317,0.536797947660369,42.42587648407607,65.84282460448976,0.8506960271113821,0.7189723641943848,-83.41337799272914,0.15628002958255774,-51.7625221148106,-64.35998130507907,0.7328272715518838,13,13,13,11,12,13,13,12,13,12,13,13,76
