,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000002536994ABE0>,0.9621079214083385,44.9945414250628,0.02524512496622008,23.225139583667044,33.510923425195124,0.9649378991880473,0.8880303284324722,-50.45841373956355,0.023575010765673497,-25.79622958874571,-35.556454274709836,0.8930222523638607,3,3,6,1,3,3,0,1,1,0,0,1,3
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9692052212386584,40.56244818817763,0.013448567574087383,25.057598876953136,30.948836873372393,0.9710231087952937,0.8873702225260269,-50.38898133344692,0.018421711649225857,-28.036972656249997,-36.55271562848772,0.902690013657292,0,0,2,2,1,0,1,0,0,2,1,0,4
"ExtraTreesRegressor(max_depth=15, n_estimators=81, n_jobs=-3)",0.9688284681077396,40.809820834096186,0.012549768319444883,19.148148148148152,28.344814814814793,0.9704623943787349,0.872015471287221,-60.13635937622807,0.024726281391124563,-26.52343621399176,-41.48911628453851,0.8890867827808728,1,1,0,0,0,1,3,3,2,1,3,2,14
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=500, subsample=0.6)",0.9682170855477124,41.20808898639969,0.012661411143049072,26.817558870230414,33.333143556559946,0.9690857178802592,0.8765740125011815,-54.77486621855004,0.0247991008659562,-31.415332299455656,-38.71298402771101,0.8889005336684168,2,2,1,4,2,2,2,2,3,3,2,3,15
"RandomForestRegressor(max_depth=18, n_estimators=50)",0.9565353292085362,48.18965449047244,0.017112706365179475,26.25,34.840044444444445,0.9583110165564789,0.8505236595724728,-62.164755302831786,0.02867169621203221,-32.587199999999996,-45.451705714285715,0.867241592624721,4,4,3,3,4,4,4,4,4,4,5,4,25
"LGBMRegressor(learning_rate=0.09, max_depth=13, n_estimators=650, num_leaves=8)",0.9500356039992922,51.66732011664489,0.02549929786172246,28.177484362357518,38.51068970500671,0.951493880382183,0.8139557278986713,-63.26273908923499,0.036587288959630565,-33.64895087392734,-45.142888505376405,0.8410366177588333,5,5,7,6,5,5,6,5,5,6,4,6,32
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.9267957006268833,62.5394286739351,0.06952645685131839,38.32901312246133,47.06390046336333,0.9304911236668876,0.8184066947912259,-72.71342746445086,0.10924821102394841,-42.700424599544974,-52.944042981451716,0.8499460584494635,9,9,9,9,8,9,5,6,13,7,8,5,44
"DecisionTreeRegressor(max_depth=10, min_samples_leaf=2, min_samples_split=5)",0.9369644820244768,58.033435126593986,0.019348118913333517,27.16666666666663,40.007777777777775,0.9421536279877426,0.7009485736296207,-80.55801218572127,0.050179590711916244,-33.025,-51.95130158730158,0.7667578691550748,7,7,4,5,6,7,10,10,7,5,6,9,47
"AdaBoostRegressor(learning_rate=0.001, loss='exponential')",0.9412664115133906,56.01816562193564,0.020833818415462037,28.41666666666663,40.457414050684534,0.9424280693878383,0.7662976013137792,-78.46252114800146,0.044761773129799766,-44.715648765288606,-54.883640348372566,0.8066389008745876,6,6,5,7,7,6,9,9,6,8,9,8,49
"BaggingRegressor(max_features=0.7000000000000001, max_samples=0.5,
                 n_estimators=50)",0.8929380861508645,75.63157012811808,0.08091609373267634,51.03499999999997,60.73915555555554,0.8993883905040783,0.8094572325781744,-73.35139295750791,0.06233822003465701,-48.647233333333325,-56.792720666666675,0.8397065078301429,10,10,10,11,10,10,7,7,9,9,10,7,49
"MLPRegressor(hidden_layer_sizes=(60, 5), max_iter=60, solver='lbfgs')",0.9339275399698699,59.41496610213084,0.055393486986457845,34.947605655953566,47.822996499316815,0.9339350399586592,0.787624972914973,-74.7354817835605,0.05637883131661644,-56.15659942451904,-52.88700789670931,0.6712760719244611,8,8,8,8,9,8,8,8,8,11,7,13,55
"Lasso(alpha=0.8, max_iter=3000)",0.8727865113985369,82.44269810300148,0.08759691989109411,52.53248246861449,63.737671544571334,0.8732708780232756,0.6861952186175625,-86.61907488023093,0.07399141902637599,-57.570428295914304,-67.4922304423047,0.7089785622586668,11,11,12,12,11,11,11,11,10,12,12,11,67
LinearRegression(positive=True),0.8648809529878616,84.96575130589623,0.12349801020594203,50.47757084928526,63.812287946541396,0.8649865849138492,0.677035400365858,-87.40648159667894,0.09534055446942671,-54.33825436672364,-67.28246415745022,0.6944082525644223,13,13,13,10,12,13,12,12,12,10,11,12,69
Ridge(solver='saga'),0.8690408376169654,83.64761440245304,0.08728654919284451,54.2143803195969,66.1003081893561,0.8695153753240283,0.6626805351426206,-87.93228356670733,0.07574709066291657,-63.02579568852968,-70.29016606667058,0.7147677168096714,12,12,11,13,13,12,13,13,11,13,13,10,73
