,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9411341486586723,58.35113067085559,0.024416068853391402,22.64288330078125,39.28883550470526,0.9429093173918239,0.900966298290783,-45.45346878620368,0.015120700558817719,-25.054774780273437,-33.32996012726722,0.9114333025985311,1,1,1,0,1,1,1,0,0,0,0,0,1
<catboost.core.CatBoostRegressor object at 0x0000020667A8E7C0>,0.9398729920629015,58.97288272247533,0.030658875485619175,27.934391157928076,41.41735915348434,0.9416805254677235,0.9011392347984719,-48.768479644969744,0.021724153209595226,-27.112440762186147,-34.81349548756224,0.910155475468056,2,2,2,4,2,2,0,1,2,2,1,1,7
"ExtraTreesRegressor(max_depth=20, n_estimators=81, n_jobs=-5)",0.944701685803414,56.555325595103504,0.01832471805766825,27.81481481481478,39.03265993265994,0.9456900201428313,0.8870633342137714,-56.08608611465312,0.02022058293669971,-25.87895061728394,-36.865019132192614,0.8952907382977427,0,0,0,3,0,0,2,4,1,1,3,2,13
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=350, subsample=0.6)",0.9300125459576477,63.62497999379277,0.030895529076228605,25.772379156734814,42.91757413149064,0.9305634042046802,0.8643624235449305,-49.77250284470919,0.0241440932362871,-27.30917045483497,-36.26868322595341,0.8818658517519239,3,3,3,2,3,3,3,2,3,3,2,4,17
"RandomForestRegressor(max_depth=10, n_estimators=500)",0.9222922422183899,67.04243043290329,0.031751872352610594,24.711999999999932,44.107986998859765,0.9249510654914344,0.8623877158003085,-55.88408328107756,0.024373255918732104,-27.821273765518185,-40.37669160330394,0.8905636332497264,4,4,4,1,4,4,4,3,4,4,4,3,22
"LGBMRegressor(learning_rate=0.09, max_depth=19, n_estimators=650, num_leaves=8)",0.9120555697581267,71.32170732648318,0.04447695200408119,41.745534380083996,54.7153965061126,0.9141974136229805,0.8288098876262125,-59.635521335194,0.03111659191944239,-29.08549252018429,-42.09786369888654,0.8483228840630108,5,5,6,11,6,5,6,5,6,5,5,6,33
"AdaBoostRegressor(loss='square', n_estimators=80)",0.9073025936496661,73.2236464716245,0.04191504894491464,34.59615384615381,49.82718970336356,0.9074347004975839,0.8328250654904391,-68.48910594997346,0.03474899494089484,-37.299106398503476,-49.44104442753536,0.8510361337444511,6,6,5,6,5,6,5,7,7,7,8,5,39
"DecisionTreeRegressor(max_depth=15, min_samples_leaf=2)",0.8838623286570136,81.9604092032713,0.04811621936356381,37.0,55.75393939393938,0.8838650364992119,0.7936090258209287,-69.22590713371714,0.029717940821290388,-36.61333333333333,-49.07191033138402,0.8207828631546527,10,10,7,8,7,11,9,9,5,6,7,9,45
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.89794745644774,76.82976023691022,0.058691036849773004,40.551999999999964,56.47734848484847,0.9055801617000688,0.8177164242145425,-68.71598366806124,0.04611941776600055,-44.97878253968253,-51.06751027081593,0.8431826741117877,7,7,8,9,8,7,7,8,8,10,9,7,49
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(60, 9), max_iter=60, solver='lbfgs')",0.8830153071447884,82.25874526404581,0.06715966741378955,36.7500044266651,57.073447737297755,0.8844263934692729,0.7588079419147256,-67.8516540711122,0.06880027815613747,-41.30543271324493,-48.49753212084441,0.8161912013861065,11,11,9,7,9,9,10,6,10,8,6,10,50
"SVR(C=1.3, cache_size=3000, epsilon=0.01, gamma=4, kernel='poly')",0.8956936746851767,77.67350158014787,0.06734069317627435,54.35313112473432,61.54452815941123,0.9009724390031107,0.8155311257278448,-71.92282470530198,0.06568497153158237,-44.35619799239786,-54.04706657824138,0.8376026379896316,8,8,10,13,12,8,8,10,9,9,10,8,54
"Lasso(alpha=0.8, max_iter=3000)",0.883994952842355,81.91359821853156,0.07471742629238796,40.91546618417226,58.77255111906459,0.8840625806222402,0.7107899010806564,-82.72689640087049,0.06944929350133794,-54.9737090922922,-64.25441091876809,0.719611457330804,9,9,11,10,10,10,11,11,11,13,13,11,70
"Ridge(alpha=0.1, solver='sag')",0.877270458965778,84.25430803767917,0.09103627570975177,34.49436413838248,59.55500175379202,0.8774380178734877,0.7032460955337457,-83.2600543664541,0.09498328947573782,-51.366405625018004,-64.1584085481273,0.710796091780258,12,12,12,5,11,12,12,12,12,12,11,12,71
LinearRegression(),0.8629071150108414,89.04817414143537,0.12535568992029905,42.64770033476452,62.89816249782391,0.863095003506445,0.6976658616897025,-83.78167276254862,0.14360941475861272,-51.22960329798186,-64.21909058192406,0.7054319475782789,13,13,13,12,13,13,13,13,13,11,12,13,75
