,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x00000253673EC9A0>,0.9483291752685867,51.89565287826787,0.027746124258765152,20.849771136521213,36.89076246404238,0.9526389610276322,0.8967254504376332,-49.65632448029143,0.024708636831314433,-26.630618038450827,-35.05087186073027,0.9014128272151142,4,4,5,0,4,3,0,0,1,2,0,1,4
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9524815527708689,49.76676413756847,0.014278269699988461,24.9964599609375,36.508542141384545,0.9539986565486106,0.8764043721819659,-50.0790028476007,0.018188439526260574,-23.512412109375,-35.105978284563335,0.9008653299374847,2,2,0,4,3,2,3,1,0,0,1,2,7
"ExtraTreesRegressor(max_depth=25, n_estimators=41, n_jobs=-4)",0.9586892792016914,46.40231731588083,0.014733088809756607,24.268292682926813,34.064010840108416,0.9604397517471347,0.8869784495414809,-55.7940953182866,0.025715243999033965,-26.146463414634155,-38.3364425087108,0.9046531965957294,0,0,1,3,0,0,2,2,2,1,3,0,10
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=350, subsample=0.7)",0.9546720283479642,48.606172746982395,0.015282369794385787,22.572349111831613,36.14693945340122,0.9578552681710352,0.8933523978346981,-56.8206821450851,0.02572491211362262,-32.071864745652704,-37.9169522249817,0.890159433351538,1,1,3,2,2,1,1,3,3,4,2,3,16
"RandomForestRegressor(max_depth=22, n_estimators=200)",0.9501936087888411,50.95077812790392,0.014906561221457849,21.41999999999996,35.012344444444466,0.9515743308324989,0.854048903935435,-59.44394332250684,0.029305146303829663,-28.535175,-42.125598095238104,0.8687185574812405,3,3,2,1,1,4,4,4,4,3,4,4,23
"LGBMRegressor(learning_rate=0.11, max_depth=13, n_estimators=500, num_leaves=8)",0.9123457639511053,67.59191294615886,0.04401019553895714,34.728942475030635,50.58451886806026,0.920201952446386,0.7724593653315001,-63.13858125515023,0.035447450136685335,-37.2399262520172,-46.690973551060864,0.8275190911312716,7,7,7,6,7,7,8,5,6,6,5,7,37
"AdaBoostRegressor(learning_rate=0.1, n_estimators=110)",0.9373759424162886,57.13192862011962,0.025342625376685933,35.85714285714283,43.78276098648633,0.9375421656085289,0.8090189830586635,-69.4498719118033,0.037393046785166126,-38.57404384781885,-50.61944912711347,0.8489998634524822,5,5,4,7,5,5,6,7,7,7,8,6,41
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.921260687686818,64.0625308676345,0.05001858692799836,41.97142857142853,51.26623185185193,0.9253175011162221,0.8161069215214323,-70.78283337053004,0.057806778898691055,-48.07718040816329,-55.73941113096957,0.8597304770500356,6,6,8,9,8,6,5,8,8,10,9,5,45
"MLPRegressor(hidden_layer_sizes=(70, 5), max_iter=60, solver='lbfgs')",0.8581492379332925,85.98528199731489,0.07413469588293572,44.50310142010562,62.9930104606862,0.8590504635996445,0.7998152871323279,-67.88896194206589,0.16567103496411115,-40.38535687571649,-49.75781937010315,0.8265076265221636,10,10,9,11,10,11,7,6,13,8,6,8,48
DecisionTreeRegressor(max_depth=20),0.9080254923603512,69.2376021794195,0.029325636432728515,28.100000000000023,47.49111111111112,0.9080444233558485,0.6750559009268228,-77.31250305462518,0.033280723948458546,-36.2,-50.58433333333333,0.771154883861699,8,8,6,5,6,9,13,10,5,5,7,10,50
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.9076546535490699,69.37704386582416,0.12895064123445363,37.23728885706748,52.66025304843699,0.9145338931597851,0.7710712952569345,-73.01470114730006,0.10206571965474841,-45.61999465817214,-55.78127974301371,0.8060784659002402,9,9,10,8,9,8,9,9,10,9,10,9,56
"Lasso(alpha=0.8, max_iter=3000)",0.8579163396944858,86.05584068632517,0.1568745481249794,54.517713956719376,65.85846744231979,0.859539614474697,0.7330265427647895,-82.14405400583554,0.09248328061522867,-53.94860610977164,-64.16351585313848,0.7475388580089976,11,11,11,13,13,10,10,11,9,13,11,11,65
"Ridge(alpha=0.1, solver='saga')",0.8551382082522785,86.89308362058723,0.21839285803018646,50.81696223683633,65.80674298985292,0.8564056757885682,0.7245674520317346,-82.81507114575243,0.14587327174552317,-51.69253143948223,-64.33452656155319,0.738643434152985,12,12,12,12,11,12,11,12,11,11,12,12,69
LinearRegression(),0.8495559019235253,88.55148746998317,0.536797947660369,42.42587648407607,65.84282460448976,0.8506960271113821,0.7189723641943848,-83.41337799272914,0.15628002958255774,-51.7625221148106,-64.35998130507907,0.7328272715518838,13,13,13,10,12,13,12,13,12,12,13,13,75
