,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001DF8A02B430>,0.9513333770080067,53.018635946502386,0.024395055391919163,31.11240534881358,38.27414900437241,0.9546917928210342,0.8830752041053163,-48.645506436278495,0.024616099489789104,-26.625069069204994,-34.67507121561748,0.8994151163334795,4,4,6,6,2,4,0,1,1,1,0,0,3
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=350, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.954694382830103,51.15510375830407,0.02091299214263631,25.532119750976562,37.252560101133405,0.9552910270194613,0.8492231967860571,-48.51420164869106,0.02224799456323754,-25.636961059570307,-35.66490852494673,0.8740100563290543,1,1,5,1,1,3,3,0,0,0,1,1,5
"GradientBoostingRegressor(learning_rate=0.03, n_estimators=650, subsample=0.6)",0.9523451626408329,52.46460896480487,0.015726391687475593,30.542707230067663,39.06024888393307,0.9569702430701987,0.8644859372220711,-51.79506543609718,0.024955900472579357,-26.63746012511304,-37.70316721573601,0.8507218077400946,3,3,2,4,4,2,1,2,3,2,2,3,13
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-5)",0.9677011496725053,43.19231446766666,0.011986396472830197,25.83333333333337,32.67667147667147,0.9690947681198626,0.8546737748527781,-54.75109750295219,0.024621501087061945,-30.194999999999986,-39.32256709956711,0.8422653373488647,0,0,0,2,0,0,2,3,2,3,3,4,17
"RandomForestRegressor(max_depth=26, n_estimators=200)",0.9528599872818617,52.180446637416814,0.014488704607728463,24.28949999999992,38.411984848484856,0.9572953994204296,0.7827469180926975,-62.82626612470694,0.03399165386002685,-33.902699999999946,-43.56954909090909,0.8356670043183204,2,2,1,0,3,1,6,6,5,5,4,5,31
"AdaBoostRegressor(loss='square', n_estimators=80)",0.9401908809878531,58.77554259758813,0.01791501560207934,36.83333333333337,47.78547962114139,0.9441701650362533,0.7391664349862754,-60.72271232658392,0.027906304431623268,-37.900807656395884,-44.83123604885299,0.8146177343524121,6,6,4,10,8,7,9,4,4,6,5,7,35
"LGBMRegressor(learning_rate=0.11, max_depth=19, n_estimators=650, num_leaves=5)",0.9238360393886719,66.32659526984958,0.0400871085021573,33.143328155007225,49.189657778694404,0.9238364392500776,0.7818416708587673,-60.762008290094826,0.04091961128615788,-33.29416390796895,-45.86496771242657,0.8010074236844511,9,9,8,7,9,9,7,5,6,4,6,8,36
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.9474762152464375,55.07962196944894,0.026930460642892878,40.6099333333334,43.53490865079368,0.9489320456497105,0.8008945317093316,-66.77685339249244,0.04592635899875027,-41.424866666666695,-51.370768131654245,0.8326759788447637,5,5,7,12,6,5,4,8,7,9,9,6,43
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.9351905507954797,61.18318901364426,0.13816640489737503,30.199890334354222,43.60754509967381,0.9368581709612483,0.7771152946047643,-67.04951028125394,0.07104907770124438,-40.29281478302371,-50.12521000472453,0.8516710559284645,8,8,13,3,7,8,8,9,9,7,8,2,43
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(30, 7), max_iter=40, solver='lbfgs')",0.8508380138023068,92.8200981399134,0.058210727462655314,34.274138806661426,59.33380369602602,0.8514479751361543,0.8005518124924642,-65.40403273752918,0.11613894249976973,-42.83998110375613,-49.11098396793508,0.7545415534902468,13,13,9,8,11,13,5,7,13,10,7,9,51
"DecisionTreeRegressor(max_depth=10, min_samples_leaf=2, min_samples_split=5)",0.9375562745853697,60.05613057335982,0.017522054802564226,31.0,43.394696969696966,0.9464539224969869,0.5650895534584859,-74.5221478848992,0.05814250011277938,-40.7,-57.6015303030303,0.5666628833486527,7,7,3,5,5,6,13,10,8,8,10,13,62
"Ridge(alpha=0.1, solver='sag')",0.870741825504654,86.40561257617905,0.07245727920104406,38.878609254669755,59.85194104072578,0.8710904557452867,0.6030925044923339,-82.54073070543245,0.09092198572520188,-58.04911508872921,-66.47818342771143,0.6812386907162777,11,11,11,11,12,11,11,11,11,12,12,11,68
"Lasso(alpha=0.8, max_iter=3000)",0.8788126849628123,83.6645590029501,0.06617077332340976,40.6573949521142,59.22046501976434,0.8789994316460499,0.604870807898962,-82.78934192193957,0.07119017741113531,-58.885828886105756,-67.10714828388284,0.6852497922121349,10,10,10,13,10,10,10,13,10,13,13,10,69
LinearRegression(positive=True),0.8616720532459061,89.38567204758019,0.07450754740988616,35.670482961557354,60.21474468365505,0.8619225907856503,0.5936423249003197,-82.73514099103507,0.10250948843870103,-57.49439110064126,-66.34234420225458,0.6759927792028991,12,12,12,9,13,12,12,12,12,11,11,12,70
