,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000002536994ABE0>,0.962107921,44.99454143,0.025245125,23.22513958,33.51092343,0.964937899,0.888030328,-50.45841374,0.023575011,-25.79622959,-35.55645427,0.893022252,3,3,6,1,3,3,0,1,1,0,0,1,3
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.969205221,40.56244819,0.013448568,25.05759888,30.94883687,0.971023109,0.887370223,-50.38898133,0.018421712,-28.03697266,-36.55271563,0.902690014,0,0,2,2,1,0,1,0,0,2,1,0,4
"ExtraTreesRegressor(max_depth=15, n_estimators=81, n_jobs=-3)",0.968828468,40.80982083,0.012549768,19.14814815,28.34481481,0.970462394,0.872015471,-60.13635938,0.024726281,-26.52343621,-41.48911628,0.889086783,1,1,0,0,0,1,3,3,2,1,3,2,14
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=500, subsample=0.6)",0.968217086,41.20808899,0.012661411,26.81755887,33.33314356,0.969085718,0.876574013,-54.77486622,0.024799101,-31.4153323,-38.71298403,0.888900534,2,2,1,4,2,2,2,2,3,3,2,3,15
"RandomForestRegressor(max_depth=18, n_estimators=50)",0.956535329,48.18965449,0.017112706,26.25,34.84004444,0.958311017,0.85052366,-62.1647553,0.028671696,-32.5872,-45.45170571,0.867241593,4,4,3,3,4,4,4,4,4,4,5,4,25
"LGBMRegressor(learning_rate=0.09, max_depth=13, n_estimators=650, num_leaves=8)",0.950035604,51.66732012,0.025499298,28.17748436,38.51068971,0.95149388,0.813955728,-63.26273909,0.036587289,-33.64895087,-45.14288851,0.841036618,5,5,7,6,5,5,6,5,5,6,4,6,32
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.926795701,62.53942867,0.069526457,38.32901312,47.06390046,0.930491124,0.818406695,-72.71342746,0.109248211,-42.7004246,-52.94404298,0.849946058,9,9,9,9,8,9,5,6,13,7,8,5,44
"DecisionTreeRegressor(max_depth=10, min_samples_leaf=2, min_samples_split=5)",0.936964482,58.03343513,0.019348119,27.16666667,40.00777778,0.942153628,0.700948574,-80.55801219,0.050179591,-33.025,-51.95130159,0.766757869,7,7,4,5,6,7,10,10,7,5,6,9,47
"AdaBoostRegressor(learning_rate=0.001, loss='exponential')",0.941266412,56.01816562,0.020833818,28.41666667,40.45741405,0.942428069,0.766297601,-78.46252115,0.044761773,-44.71564877,-54.88364035,0.806638901,6,6,5,7,7,6,9,9,6,8,9,8,49
"BaggingRegressor(max_features=0.7000000000000001, max_samples=0.5,
                 n_estimators=50)",0.892938086,75.63157013,0.080916094,51.035,60.73915556,0.899388391,0.809457233,-73.35139296,0.06233822,-48.64723333,-56.79272067,0.839706508,10,10,10,11,10,10,7,7,9,9,10,7,49
"MLPRegressor(hidden_layer_sizes=(60, 5), max_iter=60, solver='lbfgs')",0.93392754,59.4149661,0.055393487,34.94760566,47.8229965,0.93393504,0.787624973,-74.73548178,0.056378831,-56.15659942,-52.8870079,0.671276072,8,8,8,8,9,8,8,8,8,11,7,13,55
"Lasso(alpha=0.8, max_iter=3000)",0.872786511,82.4426981,0.08759692,52.53248247,63.73767154,0.873270878,0.686195219,-86.61907488,0.073991419,-57.5704283,-67.49223044,0.708978562,11,11,12,12,11,11,11,11,10,12,12,11,67
LinearRegression(positive=True),0.864880953,84.96575131,0.12349801,50.47757085,63.81228795,0.864986585,0.6770354,-87.4064816,0.095340554,-54.33825437,-67.28246416,0.694408253,13,13,13,10,12,13,12,12,12,10,11,12,69
Ridge(solver='saga'),0.869040838,83.6476144,0.087286549,54.21438032,66.10030819,0.869515375,0.662680535,-87.93228357,0.075747091,-63.02579569,-70.29016607,0.714767717,12,12,11,13,13,12,13,13,11,13,13,10,73
