,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001DF802EF4F0>,0.9681155199735094,39.53994667657305,0.011072728355465793,17.17235469360776,27.470394856751682,0.9686065206977603,0.8594813221239773,-50.41884338894067,0.025855498997433918,-25.715141741665406,-34.741711157569526,0.8728944186929996,0,0,2,0,0,0,0,1,2,0,0,1,4
"ExtraTreesRegressor(max_depth=15, n_estimators=61, n_jobs=-5)",0.9593755485401491,44.63136452035314,0.00992049787065413,19.959016393442596,31.81857923497267,0.9594464447545132,0.8339799150636672,-48.11809233864153,0.024110224558327172,-26.56762295081967,-38.040493293591645,0.8594875405813456,2,2,0,1,1,2,3,0,1,1,2,3,10
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9482130739641181,50.391406034963516,0.01420392161278961,25.04052734375,35.322990741151756,0.9514980939818803,0.8354734233298092,-51.32923629407648,0.02132439318381345,-27.60294784545898,-36.69879060502486,0.8541054040061326,4,4,5,3,4,4,2,2,0,2,1,4,11
"LGBMRegressor(learning_rate=0.11, max_depth=13, n_estimators=650, num_leaves=8)",0.9022092172120245,69.24610837641431,0.02637012503590482,37.336820980859954,53.3529592679452,0.9051959576496844,0.8584413492509929,-57.0343653216713,0.03691745137555132,-30.799767838409377,-41.786453086527196,0.8775536580827445,10,10,11,10,11,10,1,4,6,4,3,0,18
"GradientBoostingRegressor(learning_rate=0.07, max_depth=5, n_estimators=50,
                          subsample=0.7)",0.9603434038860753,44.0965006773232,0.010149421939966125,27.174054391347227,34.24191294655541,0.9621501790197304,0.8027537952321048,-53.576413313381714,0.027339080906323688,-28.472262710773244,-42.12861645276468,0.8413882876887886,1,1,1,4,2,1,4,3,3,3,4,5,22
"RandomForestRegressor(max_depth=18, n_estimators=50)",0.9520695952789738,48.47881080149628,0.014169423279140555,34.42999999999995,39.35078787878788,0.9541250182129501,0.8016257025375326,-63.563810996967305,0.033777430781351765,-32.803799999999995,-43.49136545454546,0.8618447454094156,3,3,4,9,5,3,5,6,5,5,5,2,28
AdaBoostRegressor(loss='exponential'),0.9166085358223618,63.94509095557202,0.022124613528420514,39.83333333333337,51.52097120023707,0.9212681533753396,0.7394809516744797,-60.900049245984235,0.028406758334552976,-40.12889520202021,-46.097895279279534,0.7983723673714584,8,8,6,12,10,8,7,5,4,8,6,8,38
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.9398053185456988,54.32821924901221,0.025975187500361527,32.27238095238101,40.799557706314886,0.9399401786948196,0.7698846565145209,-69.40207531704378,0.05750413400175625,-42.35816857142861,-52.83406694218628,0.8284565753930055,6,6,10,6,6,6,6,7,8,9,8,7,45
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(70, 8), max_iter=60,
             solver='lbfgs')",0.9439513455777885,52.42386121953063,0.012867577444174078,21.482855591365876,34.861274074426696,0.9449008585912515,0.7260681413509015,-131.17012137175684,0.05470850409109359,-34.79723204231679,-46.250772772567295,0.7962855811524023,5,5,3,2,3,5,8,13,7,6,7,9,50
"SVR(C=0.4, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.9386496547758524,54.84725732893827,0.02379626474724067,39.56613842019908,43.88630461598939,0.9392744844977606,0.6927836946698063,-73.2611058262744,0.12395695221456904,-52.72431115727646,-56.136084439200886,0.8362933070000358,7,7,7,11,7,7,9,8,13,10,9,6,55
"Lasso(alpha=0.8, max_iter=3000)",0.9020715594614271,69.29482928353414,0.02427569203893501,32.38835380131428,49.46769233498337,0.9021678897774146,0.6228732414724145,-81.13229804092325,0.06626409594230458,-58.79068667550423,-64.11004906552762,0.7062392897129833,11,11,8,7,8,11,11,9,9,11,12,11,63
DecisionTreeRegressor(max_depth=5),0.8291754913448581,91.52115661567503,0.06184135443014857,32.0,60.16296296296297,0.829575519988949,0.5834572520482528,-90.49422112602436,0.0737107921727267,-39.357467532467524,-57.568640758231666,0.6277641600254669,13,13,13,5,13,13,13,12,11,7,10,13,66
Ridge(solver='saga'),0.9055093676694467,68.0676547677599,0.02816176201820675,43.537756525735176,53.44762338060551,0.9056671873810199,0.6290909522992487,-83.18158118700372,0.06811421425733999,-67.01022977867345,-68.28562710191406,0.7167353404234037,9,9,12,13,12,9,10,11,10,13,13,10,67
LinearRegression(positive=True),0.8912397880152958,73.02665910150759,0.02558913178200649,33.447278689325685,49.58117761483956,0.891648788650558,0.5998157144687604,-81.87675655307157,0.09652469956383365,-58.93243147396665,-64.05941955723763,0.6889422215450978,12,12,9,8,9,12,12,10,12,12,11,12,69
