,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9095067222391621,73.1125641827264,0.04416188234700307,30.831451416015625,48.62038209703233,0.9125239848685259,0.8071173071771677,-46.78239242365783,0.01995758513968899,-21.82815155029297,-31.155243644714353,0.8196509429745159,3,3,1,4,2,3,0,0,0,0,0,0,0
<catboost.core.CatBoostRegressor object at 0x00000206AF42CE50>,0.9293317536659172,64.60944540950514,0.048512345996082874,24.253476201685487,43.79328627081007,0.9336182006779646,0.7715847589432072,-49.006938440145774,0.02307758620228301,-25.064236313282013,-34.20636838351943,0.7957794277005098,0,0,5,1,1,0,1,1,2,2,1,1,8
"GradientBoostingRegressor(learning_rate=0.05, n_estimators=650, subsample=0.6)",0.9200356780558985,68.72772773553773,0.040285728645223465,20.388174007553545,43.79209649822728,0.9231002740509124,0.7562504762900714,-49.2509863487902,0.021912633630094307,-22.913172993075843,-35.57035490038371,0.728024237829806,1,1,0,0,0,1,3,2,1,1,2,6,15
"ExtraTreesRegressor(max_depth=25, n_estimators=21, n_jobs=-5)",0.9008729870856607,76.52086413124391,0.047430355972020125,32.440476190476204,49.15912698412699,0.9022958660619462,0.768674618378203,-55.189625522430596,0.023931940842183492,-29.377857142857142,-40.64662698412698,0.7762696266580191,4,4,2,5,3,4,2,3,3,5,4,3,20
"RandomForestRegressor(max_depth=14, n_estimators=50)",0.8928042287205731,79.57427359112715,0.04770256037900856,27.65300000000002,52.80677777777779,0.892804705893942,0.7414263972048853,-63.091815387840384,0.03366773625713224,-27.764800000000008,-42.48631666666667,0.7701504739135071,6,6,3,3,4,6,4,5,5,3,5,4,26
"LGBMRegressor(learning_rate=0.07, max_depth=13, n_estimators=650, num_leaves=8)",0.8864426672147272,81.90142304694248,0.0671036359913361,43.93171537267,60.667547817207115,0.891247257525438,0.6660584786902326,-57.354268785291524,0.03163822361285842,-29.31812437094798,-39.74085404417921,0.714457660762543,7,7,9,11,7,7,7,4,4,4,3,8,30
AdaBoostRegressor(),0.8928538726088715,79.55584546762351,0.04781538244923794,33.73970588235292,53.009610554626704,0.893015919019766,0.6707733576550875,-69.40554593829327,0.03945628142143554,-39.40608869625313,-49.367981720739465,0.7778032895943856,5,5,4,6,5,5,6,7,6,7,6,2,34
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.838572544238192,97.65006957433707,0.10938157397580907,53.31633333333335,71.2837777777778,0.8518732672376302,0.6711010490476518,-71.25928039156553,0.046777329858916,-46.98370000000001,-56.08216888227514,0.7342303149291313,12,12,12,12,12,12,5,8,7,10,9,5,44
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(60, 7), max_iter=40,
             solver='lbfgs')",0.8790402012722172,84.52873775643702,0.05636647802622276,42.344388119866295,64.33958925487413,0.879050473796233,0.46809238504697054,-65.57199973633641,0.049166761967002134,-42.33301045913546,-60.27514021356833,0.7203547634565612,8,8,6,7,9,8,11,6,8,8,10,7,50
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.9128278309189352,71.75840589649592,0.1681796767468974,43.79266475164846,53.411322104951985,0.9158632118035204,0.6111867812562343,-73.506768731899,0.09360335123548236,-43.10202244401327,-54.15821660309596,0.6850841893122118,2,2,13,10,6,2,8,9,12,9,8,9,55
"DecisionTreeRegressor(max_depth=20, min_samples_split=5)",0.8052654549708104,107.2519893013875,0.08753952221528397,25.625,62.662962962962965,0.815864137884782,0.343784013852411,-78.3255299821887,0.053275789119439546,-36.622499999999995,-50.437083333333334,0.4299028921339815,13,13,11,2,8,13,12,10,9,6,7,13,57
"Lasso(alpha=0.1, max_iter=4000)",0.874936877694728,85.95051625289355,0.059524931958987976,42.8000858046903,65.72221206965544,0.8749500675907189,0.4764767392187415,-84.45062061390016,0.08921640166882948,-54.56096924512053,-66.34785499361627,0.6410938551374661,10,10,7,8,10,10,9,11,11,12,11,11,65
LinearRegression(positive=True),0.8751459467610545,85.87864410498979,0.05969248945759287,43.217578551380086,65.81731885447562,0.8751639009365371,0.4747412299964475,-84.83370518250464,0.09592448532136286,-54.41161768004572,-66.52589814652548,0.6376348894872744,9,9,8,9,11,9,10,12,13,11,12,12,70
Ridge(solver='sag'),0.8657986003461557,89.03533123705182,0.06963545737293234,54.48385384640511,72.13649886567369,0.8660680061940124,0.31433174174226547,-85.22360175228836,0.07371369457604389,-61.33850475228346,-68.61550749981919,0.6721771714423388,11,11,10,13,13,11,13,13,10,13,13,10,72
