,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"ExtraTreesRegressor(max_depth=15, n_estimators=81, n_jobs=-3)",0.9242015401496838,54.78440084437961,0.023987899812150305,37.09259259259261,44.29979423868313,0.9267592517706248,0.9067335903307828,-50.42004003583154,0.021735030806805646,-26.182407407407407,-38.26927640603567,0.9176790328083875,0,0,1,4,1,0,3,0,0,0,2,2,7
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.878811716891169,69.27189080737631,0.03362392557166839,38.7218017578125,53.45667317708333,0.8788117888651079,0.9098149290586379,-51.494566077644194,0.022073994943400038,-26.573366546630858,-36.861960898505316,0.9259919469566903,4,4,5,5,5,4,2,2,1,2,0,1,8
<catboost.core.CatBoostRegressor object at 0x000001ADB75AED30>,0.9131481285483077,58.64301845906827,0.020617288326673516,26.300214117772043,42.82617044630524,0.9144452014436146,0.9180179036810202,-50.66973621924168,0.025773569484269815,-29.628593954426787,-36.925525150382356,0.9260705312355368,1,1,0,1,0,1,0,1,3,4,1,0,9
"GradientBoostingRegressor(learning_rate=0.07, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.8992983146707259,63.14589092849896,0.02471276502965781,29.13936367779499,47.81021775427818,0.8996716143966502,0.9141029862607958,-54.30965374350855,0.02329983521150234,-26.38728563692772,-39.357095593155584,0.9091136016401034,2,2,2,2,2,2,1,3,2,1,3,3,13
"RandomForestRegressor(max_depth=10, n_estimators=50)",0.8878510164444744,66.638374760823,0.0313576375915816,39.46999999999997,52.35641666666667,0.8942103812590338,0.8816981788477423,-62.4400717113165,0.02799317708334487,-29.383,-45.06252803030302,0.8931627367800319,3,3,4,6,4,3,5,5,4,3,4,5,26
"LGBMRegressor(learning_rate=0.09, max_depth=13, n_estimators=350, num_leaves=8)",0.8019650548381747,88.55185063245281,0.09240303608370218,53.731404586722334,67.30637447787302,0.8212200547015247,0.8898922075597809,-59.14978125648941,0.034777990589235565,-37.03225184580948,-45.54153053004471,0.9003208343219523,10,10,9,11,10,9,4,4,6,7,5,4,30
"AdaBoostRegressor(loss='square', n_estimators=140)",0.8665376549054126,72.6952612241658,0.027188272112700265,46.29166666666666,58.36363377221184,0.8693414163659386,0.8769844880062022,-66.97402236778076,0.032100524045816016,-34.90149243665097,-46.26523306925228,0.8729363815463916,5,5,3,9,7,6,6,7,5,5,6,7,36
"DecisionTreeRegressor(max_depth=25, min_samples_leaf=2)",0.847581266477994,77.68656159112624,0.0488692156504378,60.333333333333314,64.35555555555555,0.8570862202403509,0.829008268563871,-73.37291755725812,0.04386159212830863,-35.44166666666666,-51.54944444444444,0.862292113785251,7,7,7,12,9,7,10,10,8,6,7,10,51
"MLPRegressor(hidden_layer_sizes=(60, 7), max_iter=60, solver='lbfgs')",0.8113990308181747,86.41690054915989,0.04378743053175413,24.870463198619746,50.689283889542345,0.8150617545229315,0.8310593568507094,-64.09328350018346,0.03998825534457495,-49.71206343076373,-51.78914712236864,0.8665289363476546,9,9,6,0,3,10,9,6,7,12,9,8,51
"SVR(C=1.3, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.8471196888089234,77.80410381924465,0.2031246907832604,32.620355326105425,57.199698313652085,0.8487136948543708,0.8562304617941414,-69.28558780027136,0.22676954458893597,-38.964574645038276,-51.62826954054117,0.8741590851500545,8,8,13,3,6,8,7,9,13,8,8,6,51
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.8617376771189711,73.99095795800986,0.0614336592757644,64.61425,59.51672777777778,0.8698251264369581,0.8476155238696815,-68.1934587943085,0.05239182966728869,-47.61970833333335,-54.48008939814815,0.8648578263449049,6,6,8,13,8,5,8,8,9,9,10,9,53
"Lasso(alpha=0.8, max_iter=3000)",0.7545145845501011,98.59152251395561,0.09386271928070712,51.26742636534121,71.96587327959456,0.7611074928224534,0.7782922398464189,-82.5633624746663,0.06528833154100472,-50.85386516985278,-64.01912057984478,0.794770850214787,11,11,10,10,11,11,11,11,10,13,12,11,68
"Ridge(alpha=0.1, solver='sag')",0.7397851812206673,101.50623938455325,0.10392990276604648,44.51504096620445,72.98609745141076,0.7457376764934983,0.7743507713026727,-82.98456209546028,0.08132669634832605,-49.53620074880903,-64.02804910833808,0.7916555149385645,12,12,11,8,12,12,12,12,11,11,13,12,71
LinearRegression(positive=True),0.7277895374533248,103.81954767973292,0.1118312041599532,43.04740575124316,73.34311454112337,0.7332478325058336,0.7724396084032012,-83.13891013341224,0.09245636935240224,-48.38140072318775,-63.609504888162135,0.7895346757230983,13,13,12,7,13,13,13,13,12,10,11,13,72
