,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.938295762340804,56.920563834707316,0.022918895865345148,22.549896240234375,39.319286246921706,0.9383770981257594,0.9105681836084456,-44.124602451317976,0.015544193313111356,-23.86138458251953,-31.872632152557372,0.9173536145478474,1,1,0,0,0,1,0,0,0,1,0,0,1
"ExtraTreesRegressor(max_depth=15, n_estimators=61, n_jobs=-4)",0.9398209833225785,56.21267355027614,0.0238495870968058,24.50983606557375,39.44809337134709,0.9411715456256754,0.8985609581905131,-52.099408311225396,0.023468652375253616,-23.418032786885256,-34.161051229508196,0.9032401308834986,0,0,1,1,1,0,2,3,2,0,1,2,10
<catboost.core.CatBoostRegressor object at 0x000001F0C8EFDFD0>,0.9187807630501612,65.30420553355324,0.04136871230060488,27.969280133054326,44.71791372931843,0.9206035685163311,0.9040262605054521,-47.9465516967143,0.02652135488993293,-27.505751837993397,-34.43009887159229,0.913385939042931,3,3,6,4,3,3,1,1,3,3,2,1,11
"GradientBoostingRegressor(learning_rate=0.07, max_depth=9, n_estimators=500,
                          subsample=0.6)",0.924153315907164,63.107357784944355,0.02893172719068132,27.69265916827223,44.03532641129466,0.9251886305054591,0.8826769758799319,-50.385303547628574,0.018633311585790336,-27.392304192334223,-36.836878150384685,0.8877913557092743,2,2,2,3,2,2,3,2,1,2,3,4,15
"RandomForestRegressor(max_depth=22, n_estimators=200)",0.9178689442762245,65.66975568061889,0.030218923181639733,29.58325000000002,48.03802173913046,0.9191959801814162,0.8742263312491663,-58.90149459685497,0.026810464449780257,-28.5572,-40.707291041666664,0.8896793495606286,4,4,3,5,4,4,4,5,4,4,4,3,24
"LGBMRegressor(learning_rate=0.07, max_depth=13, n_estimators=200, num_leaves=5)",0.8917046810425381,75.40784682337868,0.04817800233580849,27.56690137240159,52.32076172169188,0.8927463396418026,0.8558385352596961,-55.36156668014192,0.03571443190207089,-33.03139551636989,-41.40874508817082,0.8778200314757909,7,7,7,2,7,7,5,4,6,5,5,5,30
"AdaBoostRegressor(loss='square', n_estimators=80)",0.9157497978163609,66.51156606429514,0.035282039081951114,33.5,49.93587403600574,0.9182704536523771,0.8544407937195814,-62.54034542968496,0.030505564204169108,-35.74116692652675,-45.08611591725728,0.8732367419554088,5,5,4,7,6,5,6,6,5,6,6,6,35
"DecisionTreeRegressor(max_depth=20, min_samples_leaf=2, min_samples_split=5)",0.8459580963875463,89.93549644345886,0.051018369803734955,41.0,57.89528985507246,0.8480201363012675,0.8344125885510663,-71.28999134054968,0.04737172998005678,-36.405,-47.56234027777778,0.8292251140597703,10,10,8,9,9,10,8,10,8,7,7,9,49
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.8674416889007861,83.42864286176922,0.05946026754556279,37.416883333333345,60.18880712215327,0.8684862906312051,0.8388454979894652,-67.24656786146184,0.05087160146373364,-43.09989,-52.69609567610932,0.8584681853849332,8,8,10,8,10,8,7,7,9,9,10,7,49
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(40, 9), max_iter=60,
             solver='lbfgs')",0.8622315733381826,85.0523949512323,0.03919537422209821,30.579015020886317,48.90583464625893,0.8651613074060991,0.7725161740466556,-68.12066619336181,0.04090155237742428,-47.39898911644237,-48.698333923299906,0.8134995951197252,9,9,5,6,5,9,10,8,7,10,8,10,53
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.8955845416431263,74.04472039403016,0.05236961084647791,42.12877074407578,56.83836773463976,0.8958042882040801,0.8163052003027161,-69.88730154009856,0.11617301890808884,-41.70613651760983,-51.87299378439369,0.838003522124261,6,6,9,10,8,6,9,9,13,8,9,8,56
LinearRegression(),0.8197227663023867,97.29312222493067,0.07986009833145433,67.02758700838518,77.23007556302294,0.822449820047007,0.7281193581686038,-84.46788270977112,0.0871510394302665,-54.89325500673779,-66.66359327059202,0.7653311396914372,13,13,12,13,13,13,11,11,12,11,11,13,69
"Lasso(alpha=0.1, max_iter=4000)",0.8210557831240138,96.9327494728686,0.07942268992994495,66.88428485408213,77.04064980716308,0.8235971940433707,0.72570924231998,-84.57797584061124,0.08470566228384094,-55.32820427919912,-66.7625165784854,0.7657502444858739,12,12,11,12,11,12,12,12,11,12,12,12,71
Ridge(solver='sag'),0.8316289582770149,94.02544495757044,0.0828295162736764,65.26449834127615,77.12513392384024,0.8338111564651519,0.6789242203025547,-85.14519518086094,0.07431155452594061,-62.164936600263296,-69.47141646680143,0.7706462747938408,11,11,13,11,12,11,13,13,10,13,13,11,73
