,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000002530A968610>,0.9409665091864766,55.80537623956358,0.03260029902403632,29.046796223351606,42.613875972340566,0.9414343233980471,0.8955214293661836,-44.082659784928296,0.02050020026404875,-23.79462732939611,-32.20090952355865,0.9010004137313186,5,5,5,5,5,5,0,0,3,0,0,0,3
"ExtraTreesRegressor(max_depth=15, n_estimators=81, n_jobs=-3)",0.9524668276062376,50.075490057931454,0.016220425100519284,23.41049382716048,36.18302469135802,0.9525074634334635,0.8811793416464339,-51.19521471642332,0.020371660514332597,-24.322222222222237,-35.087284628951295,0.8953072596937071,2,2,3,3,3,2,1,2,1,1,1,1,7
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=50, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9574079384914151,47.401396695449755,0.013840219747682339,23.55255126953125,33.15442680358886,0.9575224083591055,0.8730990561948266,-48.115467605048764,0.018018314510673303,-26.88093780517578,-35.09083716256278,0.8929554887995905,1,1,1,4,1,1,2,1,0,2,2,2,9
"GradientBoostingRegressor(learning_rate=0.07, max_depth=7, n_estimators=650,
                          subsample=0.7)",0.9615275415000385,45.05072432057763,0.011759810733442701,17.675243520744345,30.73354715496247,0.9615381540219257,0.8714266378185878,-53.814231356838825,0.020442131677122142,-28.109761614472482,-36.1809031436058,0.8677426817516671,0,0,0,0,0,0,3,3,2,3,3,3,17
"LGBMRegressor(learning_rate=0.09, max_depth=7, n_estimators=500, num_leaves=5)",0.9273659063592847,61.900915015003264,0.04026125163511397,30.278941382346034,45.93699585105746,0.9296591655136047,0.853437091931573,-54.52689598607459,0.03343424726327539,-29.049833652297867,-39.6481405992639,0.8600940791528157,6,6,7,6,6,6,4,4,6,5,4,4,27
"RandomForestRegressor(max_depth=18, n_estimators=500)",0.9472940532353356,52.72985990753258,0.014240681278456218,21.147900000000135,35.993150000000114,0.9473044964713818,0.8459900722949752,-58.56056978315455,0.028522079688321055,-28.681490000000032,-40.808644835164856,0.8561945602567022,3,3,2,2,2,3,5,5,4,4,5,5,28
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9413068094671065,55.644297908894394,0.01681924127401103,19.028409090909093,38.437915836356964,0.9415056536391019,0.817159888160149,-62.04611544961861,0.030758923938088836,-32.02847554200186,-43.422333189885904,0.8350559654755868,4,4,4,1,4,4,6,7,5,6,6,7,37
"SVR(C=1.6, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.9136348002538576,67.49882283335268,0.035920446644081845,33.25149776003008,51.25656827457556,0.9182956666385718,0.812142456454214,-66.14949928530493,0.07020457726061546,-40.29086415412206,-48.365591371434434,0.8439905552978049,7,7,6,7,8,7,7,8,10,9,9,6,49
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(40, 7), max_iter=60,
             solver='lbfgs')",0.8945199628816479,74.59538245699612,0.07834191864757312,34.010430369623236,50.796287547135606,0.8968831866193722,0.7656615673666861,-59.871349175043335,0.08941255969273403,-35.706019993196435,-47.73200362870224,0.8065878479244818,8,8,13,8,7,8,9,6,13,8,7,9,52
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.8839544058590059,78.2422149217487,0.0545187596289586,48.576499999999996,58.57906666666668,0.8839963057160594,0.8029537759106511,-72.47603112601523,0.055926561460210356,-48.27163666666665,-55.54349237484737,0.8245833589808609,9,9,9,11,10,10,8,10,8,10,10,8,54
"DecisionTreeRegressor(max_depth=20, min_samples_leaf=2)",0.8833676339955503,78.43977710284778,0.048088042536940066,39.949999999999974,54.46458333333332,0.8862946598436905,0.6702362200919731,-69.75468298641174,0.038256742743922226,-34.63833333333333,-48.08665750915751,0.7078859813339201,10,10,8,9,9,9,13,9,7,7,8,13,57
"Lasso(alpha=0.8, max_iter=3000)",0.8435801583810971,90.83908036982668,0.059311739820017736,47.720178093321664,69.50800692792674,0.8453389178897884,0.7004500647175523,-81.01572936387666,0.06364246603216077,-54.34441213612716,-63.80362516786342,0.743600589318916,11,11,10,10,11,11,10,11,9,13,11,10,64
"Ridge(alpha=0.1, solver='sag')",0.8391131084611912,92.12704439295258,0.061091093009882046,49.90818557613977,70.13619031826673,0.8407395872565621,0.6996957284896225,-81.38889195866317,0.07262276636196728,-52.58302053906674,-63.957210803631725,0.7426704081371266,12,12,11,13,13,12,11,12,11,12,13,11,70
LinearRegression(positive=True),0.837963058988451,92.45572870266236,0.06118436331352439,49.74390892192798,69.86568365147096,0.8393658209909682,0.6979468223248623,-81.44716309588858,0.07535746696003243,-51.86498213130051,-63.82349992529858,0.7405194742787196,13,13,12,12,12,13,12,13,12,11,12,12,72
