,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9283069052402046,59.63794090554085,0.022635215740179234,22.775955200195312,40.94096393991024,0.9285376338395984,0.9025746401342664,-45.442804624142724,0.013610346111175817,-23.63819839477539,-31.768387839253744,0.9186509177573358,4,4,2,0,3,4,2,0,0,0,0,1,3
"GradientBoostingRegressor(learning_rate=0.07, n_estimators=650, subsample=0.7)",0.9217581779345462,62.302210264643115,0.027664079931871453,24.749986145102753,42.88870830951023,0.9225513613603703,0.924071428611508,-46.087674959633645,0.017795789396602604,-26.495711128209773,-33.249942634325336,0.9175138335089155,5,5,5,2,5,6,0,1,1,3,1,2,8
<catboost.core.CatBoostRegressor object at 0x0000011E16381A60>,0.9293439550049932,59.2050344782741,0.03789305882816808,23.335205035658703,39.274694689058116,0.9316918057584,0.9222461766506427,-47.807120346273805,0.026007129652854503,-26.193657029662155,-33.522519336520276,0.9294744495977805,2,2,8,1,1,1,1,2,3,2,2,0,10
"ExtraTreesRegressor(max_depth=10, n_estimators=61, n_jobs=-4)",0.9304852849680414,58.72490863541416,0.024222846571136124,25.019893312516274,39.61158234646026,0.9312170284810266,0.9018442436862998,-52.12808480443559,0.02128113212814305,-25.058271066410803,-35.11551815080543,0.9103555517462812,0,0,3,4,2,2,3,3,2,1,3,3,15
"RandomForestRegressor(max_depth=10, min_samples_split=5, n_estimators=50)",0.9172642453757849,64.0664400756533,0.02694130094364301,29.11614213564235,43.98348597402595,0.9184916428056006,0.8703512323765226,-56.45112276798773,0.026222707677992913,-27.58346953751805,-39.55970932351768,0.8939299305771737,7,7,4,6,6,7,5,5,4,4,5,5,28
"LGBMRegressor(learning_rate=0.09, max_depth=13, n_estimators=350, num_leaves=8)",0.9205546748502177,62.77954297932199,0.032722938603217795,30.8039333691911,45.05044444736765,0.9249407189224967,0.8916505272895462,-56.01663406370121,0.03779022353411054,-32.83476355471735,-39.48541400740481,0.8981103422968513,6,6,6,7,7,5,4,4,7,6,4,4,29
"DecisionTreeRegressor(max_depth=15, min_samples_split=5)",0.9292746158967972,59.234078119257475,0.017740777376345825,25.0,39.25921985815604,0.9318367204641979,0.8455468187679671,-64.34777276561749,0.030060885085462268,-31.049,-41.074164236111116,0.8657294084707245,3,3,0,3,0,0,8,7,6,5,6,7,39
"AdaBoostRegressor(loss='square', n_estimators=80)",0.9303296331094388,58.7906179614271,0.022535280977691658,29.056153846153904,42.09430351069985,0.930562118693578,0.8574282911649714,-59.20594066488649,0.029399224358803072,-37.979499047107176,-44.22743568917788,0.8439424880582951,1,1,1,5,4,3,6,6,5,9,7,9,42
"MLPRegressor(hidden_layer_sizes=(50, 9), max_iter=60, solver='lbfgs')",0.8827716891056597,76.26060214700342,0.040553345265899585,42.64358539019105,56.75842922455679,0.884232149494893,0.8219692994529926,-66.41760206939671,0.04317196452793412,-35.343247565433444,-49.33564286018986,0.8293181360669601,9,9,11,10,10,9,10,9,8,7,8,10,52
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.9140454574300387,65.30078365097881,0.034534440803240425,33.32338734252858,49.083586023232705,0.9142900133063154,0.8545979799964467,-68.40703206161115,0.1248837163987921,-36.693908159932775,-50.438875546661606,0.868436679511601,8,8,7,8,8,8,7,10,13,8,9,6,53
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=650)",0.8817648013090507,76.58740756058836,0.04980011645899197,37.05183589743592,55.28383318540441,0.8822503243817099,0.8435537393008719,-65.90488785940562,0.05106543588203668,-44.4339175824176,-52.26165441054428,0.8551321179684337,10,10,13,9,9,10,9,8,9,10,10,8,54
Ridge(solver='saga'),0.8703963948331087,80.18488627757974,0.04144763481806603,51.5578013468824,62.5028344019183,0.870962152109587,0.7142479366144556,-85.59459665225998,0.07295588491920946,-61.813758345563414,-69.77694544888672,0.7317381836924528,11,11,12,13,12,11,11,11,10,13,12,11,68
"Lasso(alpha=0.1, max_iter=4000)",0.86006522696796,83.31952785117767,0.03880051469687808,49.37148767019187,62.453289112120764,0.8611972054361782,0.6837657189215686,-85.93932885932175,0.08628022668336381,-57.532285153730335,-68.33676257040312,0.7250021391674077,12,12,9,12,11,12,12,12,11,12,11,12,70
LinearRegression(),0.8592040222990383,83.57552249081199,0.03896956946276066,48.3067550927247,62.602389846142955,0.8604282340109387,0.33018642520996905,-148.89237618655486,0.11442660782024729,-56.99142326341041,-81.05804576297234,0.39581748943297934,13,13,10,11,13,13,13,13,12,11,13,13,75
