,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000016ECCF47C40>,0.9454454261293652,52.6585455625268,0.026286619808796867,28.23780789309825,38.600319218115324,0.9469999229541803,0.909191660830628,-45.48005808987636,0.02149278571162592,-23.910632918181612,-32.69116670240742,0.91745554236494,3,3,5,1,1,3,0,0,1,2,0,0,3
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9466117544817528,52.0926079341301,0.016014424857002107,28.7158203125,39.67744588216146,0.949379117319353,0.8944830182986138,-46.70622888986134,0.015252193502525851,-23.712921600341794,-34.07046324956984,0.8981424125634566,1,1,1,2,3,2,1,1,0,0,1,3,6
"GradientBoostingRegressor(learning_rate=0.05, n_estimators=500, subsample=0.6)",0.9366982933885426,56.7232341966158,0.02216463256429823,27.207820709815564,40.27076179765939,0.9427889418547475,0.892169058911233,-50.94854804663152,0.021959205204764985,-23.749636105477798,-36.04500725684838,0.904921097580881,4,4,3,0,4,4,2,2,2,1,2,1,10
"ExtraTreesRegressor(max_depth=25, n_estimators=81, n_jobs=-5)",0.9458409965643569,52.46728698203218,0.017422835743612815,34.9975308641973,38.699725651577495,0.9503360389749759,0.8855084273733824,-55.80109880089877,0.026531421243815197,-27.664197530864175,-38.696740740740736,0.8985708751253636,2,2,2,6,2,1,3,3,3,3,3,2,17
"RandomForestRegressor(max_depth=26, n_estimators=500)",0.9506341430040457,50.09179748877059,0.014418036261733306,32.71360000000004,37.1964044444445,0.9578711845650902,0.8711078831581258,-57.5898187561186,0.02905270619293513,-30.39530000000019,-41.54040095238096,0.8774670381717795,0,0,0,5,0,0,4,5,4,4,4,4,25
"LGBMRegressor(learning_rate=0.11, max_depth=13, n_estimators=650, num_leaves=5)",0.9209081050955653,63.4043808599969,0.029431136365609442,32.59863756571161,47.07513385942668,0.9212003079613753,0.8464744494958204,-55.92568022538914,0.03156279898736646,-32.0232842485792,-42.27201004628121,0.8624036261758284,6,6,6,4,6,8,5,4,5,5,5,6,30
"AdaBoostRegressor(loss='square', n_estimators=80)",0.9205005341214655,63.567536511220275,0.024238333845105896,36.714285714285666,49.34059366773466,0.927869782886524,0.7667185320648608,-62.639252071678065,0.03184801738294163,-35.40471238646973,-45.34957929563389,0.8476447922412783,8,8,4,8,8,6,10,6,6,6,6,8,42
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.9323866969018065,58.623177202831364,0.05829502704528071,31.396431987289134,43.967713712350715,0.9389041195968434,0.8442775676423858,-67.08853446974928,0.09493029476388291,-40.35808036763815,-49.70723090252248,0.8653827312653138,5,5,13,3,5,5,6,7,13,9,8,5,48
"DecisionTreeRegressor(max_depth=15, min_samples_leaf=2)",0.8901579182124381,74.72013594774425,0.035945823019585994,45.599999999999966,52.767407407407404,0.8966816436368193,0.8081059662759162,-71.454366326093,0.032532000671793265,-35.88166666666667,-47.99122222222222,0.7501771578971848,10,10,10,11,9,9,9,10,7,7,7,10,50
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=650)",0.9208270897970501,63.43684569164196,0.036893365679084925,35.86466666666672,49.18056700127037,0.9243622670264992,0.8280815524738795,-70.0750257904727,0.052105361499508014,-47.73461025641019,-53.078594639422235,0.8570446118503183,7,7,11,7,7,7,7,9,8,10,9,7,50
"MLPRegressor(hidden_layer_sizes=(50, 7), max_iter=60, solver='lbfgs')",0.8700715585447647,81.26534626904237,0.04751398119118721,38.141352431193354,55.43946126577326,0.8716036480180962,0.8120381495164063,-67.84564947223126,0.05779409656610851,-38.76825642572146,-67.20624994785311,0.8352272565175867,13,13,12,9,11,13,8,8,9,8,10,9,52
"Lasso(alpha=0.5, max_iter=7000)",0.8952417459366648,72.97051335999016,0.03218769531896773,46.61803608122125,54.60218422009497,0.8958267256999479,0.7079784213592185,-88.0182799194397,0.08122051060021125,-58.195608631048856,-68.64935342815718,0.7327274115359619,9,9,7,12,10,10,11,11,10,13,12,11,68
"Ridge(alpha=0.1, solver='saga')",0.8892139252653826,75.04052491545865,0.03431216566964721,46.88134376710286,56.13334191656388,0.8894222020336202,0.7073123798797182,-88.3080338005033,0.08868188969095192,-57.75703168727885,-68.58065355443873,0.7315633739928538,11,11,9,13,13,11,12,12,11,12,11,12,70
LinearRegression(positive=True),0.8881783346718053,75.39043577369848,0.03403652418554674,45.16643277682056,55.96546586953563,0.8887066733350177,0.7054471470828674,-88.69101972892086,0.09434074114996069,-57.36710697999145,-68.80697428207131,0.7303060892904928,12,12,8,10,12,12,13,13,12,11,13,13,75
