,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9626011666709039,45.925333056467416,0.01926132312039127,24.087686157226557,34.295762122901714,0.962905977763701,0.9033314269260195,-58.794899624230666,0.03356287379514427,-24.495132537841794,-38.49263196945191,0.9135770564290315,0,0,0,1,1,0,0,0,0,3,0,0,3
<catboost.core.CatBoostRegressor object at 0x00000215301F16D0>,0.9528115043124249,51.58712842386286,0.02649361708244867,29.479977914616526,39.148587659680295,0.9551278494941001,0.8948844783591907,-61.33585188312117,0.039744992064136814,,-40.22925914448649,0.9046837127308855,3,3,2,6,5,3,1,1,3,0,1,3,9
"ExtraTreesRegressor(max_depth=20, n_estimators=81, n_jobs=-5)",0.9585929327292811,48.323738252784004,0.022018472246462657,24.9240740740741,34.1987854521188,0.9598137465351237,0.8939172880285426,-64.02886540116191,0.03650988224363814,-23.339283950617272,-41.040825507544575,0.9057734060665451,1,1,1,3,0,1,2,3,2,2,2,1,12
"GradientBoostingRegressor(learning_rate=0.09, max_depth=5, n_estimators=500,
                          subsample=0.8)",0.947589474895456,54.366646197692326,0.027290289047841088,24.89429727834826,35.30649734460351,0.9507180973355734,0.8830838964126194,-62.98075859918666,0.03605697784776354,-22.787107328919234,-41.31872618885802,0.9055121497746619,4,4,3,2,2,4,4,2,1,1,3,2,13
"RandomForestRegressor(max_depth=26, n_estimators=50)",0.9436582210268843,56.36877087738411,0.027349144941707714,27.419999999999987,38.07305945945946,0.9462303351915711,0.8870952293251942,-65.88426458304147,0.040938253565433895,-29.226410000000016,-43.924815499999994,0.8934810626490626,5,5,4,5,4,5,3,4,4,5,4,4,24
"LGBMRegressor(learning_rate=0.11, max_depth=19, n_estimators=650, num_leaves=8)",0.9560067845104848,49.8099539613402,0.02936109196936486,26.57078711002275,36.97347617201787,0.9574951619058212,0.878139018828825,-66.61462907463182,0.0470706606376373,-31.778359664686434,-45.22859879961247,0.8908367912080412,2,2,6,4,3,2,5,5,5,6,5,5,31
"AdaBoostRegressor(loss='square', n_estimators=140)",0.9388037557662582,58.74699706598454,0.02858569926360872,36.370285714285785,44.49767118589664,0.9424335678048862,0.858250098553983,-71.84789383813326,0.05164114586329441,-38.67729243520288,-52.066609166994205,0.8812053770076702,6,6,5,7,6,6,6,6,6,7,6,6,37
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.8977265229132858,75.94598129689808,0.0661539166327176,53.162000000000035,60.56150353925353,0.9044783122185456,0.8378860354245175,-72.74929867652219,0.05556732866478148,-44.1854415079365,-56.505236198412696,0.8570775345788597,8,8,10,9,9,8,8,7,7,8,9,7,46
DecisionTreeRegressor(max_depth=20),0.8808881626813132,81.95977343893871,0.04688845512974453,21.649999999999977,49.399459459459464,0.88709418262804,0.8403268178448885,-79.91046092283538,0.06443602457367162,-29.098000000000003,-54.13229,0.8188742725642635,10,10,7,0,7,10,7,9,8,4,7,12,47
"SVR(C=1.6, cache_size=4000, epsilon=0.01, gamma=4, kernel='poly')",0.9004645365389934,74.92249110123636,0.06025449787612007,43.688794541347434,54.629674535898836,0.9047411522887503,0.8362916324040734,-75.89797714228708,0.15796138326683729,-45.82071643799644,-55.73992408603107,0.8534809871941824,7,7,9,8,8,7,9,8,13,9,8,8,55
"MLPRegressor(hidden_layer_sizes=(40, 9), max_iter=60, solver='lbfgs')",0.8901215376621054,78.71900099514338,0.05935329394180575,57.424984377816884,63.03078942527605,0.8955257776510109,0.7740777970413669,-81.3997625063251,0.11632492883542479,-46.05709086332688,-59.41363159907587,0.8411152947009743,9,9,8,10,10,9,13,10,12,10,10,9,64
"Lasso(alpha=0.2, max_iter=4000)",0.8759738349073386,83.63343702779609,0.07686627774130413,57.90990614223648,66.16124702747882,0.8811203782539239,0.7819739040903443,-89.83796869711342,0.07994397800785967,-58.70953993071224,-70.3838101672454,0.8207737059662328,12,12,12,12,12,12,11,11,9,12,11,11,65
LinearRegression(positive=True),0.879334457969836,82.49258660385507,0.07447498015311582,57.86522416875018,65.06459298577188,0.8833735696561964,0.7829391934871756,-90.03857134447304,0.08412058499046814,-58.34494270103097,-70.42534039615556,0.8237610855590807,11,11,11,11,11,11,10,12,10,11,12,10,65
"Ridge(alpha=0.1, solver='saga')",0.8748438245693959,84.01356794383916,0.07778538018046403,59.14754080532356,66.43214221398958,0.8803032101460265,0.7743143767150794,-90.40143562191597,0.08573289856443277,-60.59977843108682,-71.13550121986125,0.8127930482031042,13,13,13,13,13,13,12,13,11,13,13,13,75
