,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9365808983657165,59.317140464750466,0.026373915774169705,25.357803344726562,41.67866711225666,0.9371451594373327,0.8896629740401902,-52.50689052483079,0.018422503749226365,-25.959561157226563,-36.04378265635172,0.8977545835405454,3,3,2,3,3,3,0,0,0,1,0,0,1
<catboost.core.CatBoostRegressor object at 0x00000206665D1FA0>,0.9421145272197474,56.670227499021586,0.022061119405868548,23.98721855970109,39.972925638014324,0.942135002293384,0.8607113675664051,-55.195001042272565,0.0222170472740069,-24.54753336847158,-37.513659674288434,0.8772633124962329,0,0,0,2,2,0,2,1,2,0,1,2,8
"ExtraTreesRegressor(max_depth=20, n_estimators=41, n_jobs=-5)",0.9386945112399093,58.320312622247634,0.02470633594177502,20.17073170731703,39.812754898040765,0.939324697301926,0.8733479403152229,-56.90700017265087,0.0220806189572621,-27.733780487804875,-38.67977700348432,0.8885681873089943,2,2,1,1,1,2,1,2,1,3,2,1,10
"GradientBoostingRegressor(learning_rate=0.09, max_depth=7, n_estimators=350,
                          subsample=0.8)",0.941544787046393,56.94843414569034,0.0294536308054228,17.32291885723714,37.8552604401148,0.9418616839962731,0.8521984843845635,-64.16342962265577,0.02862901269222877,-26.17175504686558,-39.843851094388505,0.8547780751680362,1,1,3,0,0,1,4,5,4,2,3,5,23
"LGBMRegressor(learning_rate=0.03, max_depth=7, n_estimators=500, num_leaves=8)",0.9237026581479114,65.06161921817709,0.04399756713306168,37.341914287528994,49.740258831646166,0.9264188859059207,0.8448941944811121,-59.6565046192292,0.028082699525743257,-30.324911470592944,-42.39428364199084,0.8620459643064716,6,6,7,7,6,6,5,3,3,5,4,3,23
"RandomForestRegressor(max_depth=22, n_estimators=50)",0.9314653464848749,61.663088664180265,0.030277445845389703,27.48199999999997,43.92970491803278,0.9315485243503772,0.8570552396585501,-63.19990746857301,0.029784977355418706,-29.334799999999984,-43.831000952380954,0.8597230749609445,5,5,4,4,4,5,3,4,5,4,5,4,25
AdaBoostRegressor(loss='square'),0.9319689598272249,61.43611141722887,0.03285925435732568,35.00540540540544,45.91191563062311,0.9339304860972146,0.8184978769075482,-68.73764098684548,0.040250511939581166,-42.133826840003984,-50.85214694455807,0.8408221594741958,4,4,5,6,5,4,8,6,6,8,6,7,41
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.906590920665985,71.98876274517615,0.044721487758445165,44.8849241404302,53.884807026802974,0.9065909501710185,0.8219318736442588,-71.51866523784875,0.058238945318754134,-42.11011737623712,-53.69022970226082,0.8302916281848647,8,8,8,8,8,8,6,7,10,7,8,8,46
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.9085879154340643,71.2150805888715,0.04840283804398242,47.79900000000001,56.63875382513663,0.910437661925195,0.8207531348448833,-71.7282232481537,0.04919105902878764,-47.42440566378069,-55.92008345309156,0.8409215307638396,7,7,9,9,9,7,7,8,8,10,9,6,48
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=2)",0.893207148171213,76.97350378497953,0.0417261026865742,29.14285714285711,53.08157088812825,0.8939716539514462,0.7114873007482734,-79.2970623009574,0.05295774030815068,-35.793210243188184,-52.965685201885286,0.7518071632994998,9,9,6,5,7,9,10,9,9,6,7,10,51
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(50, 6), max_iter=60,
             solver='lbfgs')",0.8705319222514873,84.75230406212756,0.0557439796772803,49.27356988072927,65.60663001641203,0.8738379363216897,0.7676148547628905,-124.5393832692283,0.04695335625655613,-43.60331961274138,-60.27743728421198,0.8094836365670733,13,13,10,10,10,13,9,13,7,9,10,9,57
Ridge(alpha=0.0),0.8736971589355279,83.70988081300366,0.05702183327833032,50.54623523530063,66.48116304700538,0.8779195952974125,0.6746764066856322,-83.87839923952244,0.06494313988895883,-50.719976355698506,-64.59287142178707,0.6992907894520733,12,12,13,11,12,12,13,10,12,11,11,13,70
"Lasso(alpha=0.5, max_iter=7000)",0.875379396245347,83.15054291478545,0.056802283367033746,54.80481872030089,66.85485626958979,0.877962194884127,0.6923636168937006,-84.05066193457805,0.06258324261699053,-54.49308195392134,-65.49578542468501,0.7067594925829459,10,10,11,13,13,10,11,12,11,13,13,11,71
LinearRegression(),0.8736971589356212,83.70988081297276,0.05702183327823857,50.54623523535702,66.4811630469556,0.8779195952974247,0.6746764066856401,-83.87839923953727,0.06494313988897085,-50.71997635572161,-64.5928714218232,0.6992907894520816,11,11,12,12,11,11,12,11,13,12,12,12,72
