,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001DF800D6C40>,0.9600561505749576,48.54886795578852,0.01256278896083712,24.160471728946504,35.40069286429628,0.9643166468424751,0.8550655067334165,-53.84218479812669,0.030206340057908416,-27.342123840964565,-38.23679095218796,0.8707386396235964,1,1,0,0,1,0,0,1,5,1,0,0,7
"GradientBoostingRegressor(learning_rate=0.09, n_estimators=500, subsample=0.6)",0.962379255311639,47.115938224563706,0.016720091854171417,29.77656125622491,33.990804894500194,0.9633163970552718,0.8389690657890835,-53.645148810955426,0.02835540218941717,-25.32457288228605,-40.8746534800132,0.8622751196031053,0,0,1,3,0,1,1,0,3,0,3,3,10
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9570880459693152,50.32030852042176,0.0196886256459986,29.067123413085938,37.0756328235973,0.9585461184966279,0.838768904567847,-53.99350243539778,0.027656741064003162,-30.07700256347656,-38.773186006025846,0.8589743567864117,2,2,2,2,2,2,2,2,2,2,1,4,13
"ExtraTreesRegressor(max_depth=25, n_estimators=21, n_jobs=-2)",0.9288770043677466,64.78271870774148,0.02295298161229442,31.704761904761938,41.5001443001443,0.9336681689760232,0.8153571063743034,-57.826803176157924,0.027014734910523353,-33.80880952380952,-38.944874458874466,0.8686290779607692,6,6,5,6,4,5,4,3,1,4,2,1,15
"AdaBoostRegressor(loss='square', n_estimators=80)",0.9328074077107688,62.96726759869131,0.02066598274637748,30.0,45.418981512558595,0.9334568634384643,0.792952195982938,-59.59515817990319,0.024973277624115,-37.30098619076815,-43.97482793405195,0.831884634622214,5,5,3,4,6,6,5,4,0,7,4,5,25
"RandomForestRegressor(max_depth=26, min_samples_leaf=2, min_samples_split=5,
                      n_estimators=50)",0.9535069674412452,52.37790057293274,0.021197719485119323,30.415800000000047,39.31730820105819,0.9558003367623443,0.7761778111237978,-61.99800253092827,0.03798342245347535,-37.0007676262626,-45.46868295816306,0.8655326033530724,3,3,4,5,3,3,6,5,6,6,5,2,30
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(30, 8), max_iter=60,
             solver='lbfgs')",0.9255448942495632,66.28288332501532,0.03674382672954811,36.5951337647449,45.173151894177494,0.9283268857625121,0.8209099969118085,-64.6127163844792,0.028871557787958416,-36.962107485121045,-48.67541257692334,0.7984768307066745,7,7,7,7,5,7,3,6,4,5,6,8,32
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.9409549214697749,59.02635996192867,0.036623939087977286,39.544857142857154,48.31841992029139,0.9430001014221785,0.7677557149895698,-66.97834485189615,0.05065003732575624,-45.205831972789156,-52.10260274811192,0.83165963999298,4,4,6,8,7,4,7,7,7,8,8,6,43
"DecisionTreeRegressor(max_depth=15, min_samples_leaf=4)",0.8335079734144384,99.1176209745546,0.06638374624108773,28.125,58.647691197691195,0.8341511021092847,0.6132458436043098,-79.1290321360272,0.05527018499553068,-33.51464285714285,-51.63328246753247,0.7344763030558881,13,13,12,1,8,13,11,9,9,3,7,9,48
"SVR(C=0.4, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.8945935991001085,78.86560549692113,0.07213282605448575,47.51398396666485,63.56456630068345,0.8961154049508276,0.685336270054467,-77.74712877379662,0.15180651056323372,-57.135107119586586,-60.11449219793737,0.8056267394041017,10,10,13,11,11,11,8,8,13,12,9,7,57
"LGBMRegressor(learning_rate=0.05, max_depth=7, n_estimators=200, num_leaves=2)",0.8387971128443586,97.53052400918926,0.0658346914786286,65.62446540221168,78.60492919031121,0.8608038854250335,0.6788378510113893,-81.5739986193382,0.05211346935978251,-49.142174766327706,-60.97276693735398,0.7302694744689304,12,12,11,13,13,12,9,12,8,9,10,10,58
"Lasso(alpha=0.7000000000000001, max_iter=5000)",0.8971539764050449,77.90187346502101,0.04776305021130129,44.32487868730371,60.921428118440296,0.9045293283301165,0.6110196053034366,-81.00063501582245,0.07256098487161501,-56.24484306961811,-64.01458349261357,0.697552247320982,9,9,9,9,10,9,12,10,11,11,12,12,68
LinearRegression(positive=True),0.8985106713598245,77.38634577195819,0.04757107169853323,46.9778659092957,59.78980599175711,0.9053673062461918,0.5974530779155333,-81.10090879908991,0.10492944612749347,-55.75435585488308,-63.811429279360766,0.6870515868035625,8,8,8,10,9,8,13,11,12,10,11,13,70
Ridge(solver='saga'),0.8888831303146967,80.97373066965682,0.06058230340027893,62.50092869259379,67.59058294276315,0.8986167367534202,0.6398232913365844,-82.5815233615814,0.0702541870893216,-62.926148333121716,-66.65745719766655,0.7205897027738823,11,11,10,12,12,10,10,13,10,13,13,11,70
