,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000002066940E130>,0.8796667122390314,76.99446097828644,0.04159843718711983,36.647950369498574,53.171918960275505,0.87976055426482,0.8755412147477596,-45.96456783585772,0.018847433979450236,-22.263222266918202,-32.91163818440675,0.8943395229157124,2,2,5,5,3,2,0,0,3,0,0,0,3
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8357018468310059,89.96693650217543,0.041581106275764286,33.55803680419922,58.52432141113282,0.8361665397815172,0.8506488493087969,-50.24570938052066,0.016598386766002383,-28.10600784301758,-37.31099351097556,0.8765880179499639,8,8,4,2,5,7,1,2,0,3,2,1,9
"GradientBoostingRegressor(learning_rate=0.09, max_depth=9, n_estimators=650,
                          subsample=0.6)",0.8871833283234893,74.55095876253606,0.026778098302846835,23.037239259122487,46.263771605312904,0.8872182660234977,0.8460643768757278,-49.78839341805119,0.017457456906179888,-27.165768027807154,-37.85709705022054,0.8718306010945319,1,1,1,0,0,1,2,1,1,2,3,3,12
"ExtraTreesRegressor(max_depth=20, n_estimators=41, n_jobs=-4)",0.865330333294773,81.45194966569342,0.03593396777385469,31.42073170731706,51.05741463414633,0.8654285481891189,0.8346165349339465,-53.20692064530808,0.018688671881996848,-25.50865853658537,-35.44968346484935,0.8751065938960852,4,4,2,1,2,4,3,4,2,1,1,2,13
"RandomForestRegressor(max_depth=22, n_estimators=200)",0.8471488673294655,86.77625876926244,0.03969168021173015,35.229749999999996,57.44464000000002,0.8478886683458714,0.8307722788476827,-52.90557992385677,0.021671768033882988,-29.47235,-38.48014577205883,0.8532001665857962,6,6,3,4,4,6,4,3,4,4,4,4,23
"LGBMRegressor(learning_rate=0.07, max_depth=13, n_estimators=350, num_leaves=5)",0.8616419946038929,82.55982007495085,0.04423401778341394,52.986380808770676,61.401982173171135,0.861814650154039,0.81890052944311,-56.25103850503209,0.024246238132920993,-33.62158438926705,-42.55550922964264,0.8382830200524609,5,5,6,8,7,5,5,5,5,5,5,6,31
AdaBoostRegressor(),0.792094710163862,101.20439226955042,0.06243175852988807,34.04428571428571,64.51999951381363,0.7927803097064379,0.7685389601803347,-64.71670671066364,0.035577752036853316,-39.81426717660534,-48.49583041482875,0.8246226745405341,9,9,8,3,8,9,8,6,7,7,7,8,43
"DecisionTreeRegressor(max_depth=10, min_samples_leaf=2, min_samples_split=5)",0.9134521328143179,65.29723274509162,0.02401055262820144,39.041666666666686,49.00916666666667,0.9159827308620139,0.7018970356671922,-65.84350509363644,0.024656599332861556,-37.187083333333334,-47.200536151960776,0.7418977137810575,0,0,0,6,1,0,10,8,6,6,6,10,46
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.8360881318299558,89.86111264349546,0.06599166716433869,60.593999999999966,69.82533885714287,0.8360881751415262,0.7943820480650181,-65.02818795016749,0.050840290798491776,-47.388516111111116,-52.31800933560925,0.8478701780901803,7,7,9,10,9,8,7,7,8,10,9,5,46
"SVR(C=1.6, cache_size=3000, epsilon=0.08, gamma=4, kernel='poly')",0.8713170143879977,79.62091347287745,0.06119863051339075,51.68815805516584,60.977953028707674,0.8715120489280913,0.8161249831108581,-68.95654356782327,0.06841466975231777,-44.750891115009566,-51.0399602801249,0.8380198881444665,3,3,7,7,6,3,6,10,9,8,8,7,48
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(70, 6), max_iter=60,
             solver='lbfgs')",0.7686117404252993,106.76705198684573,0.10451549378961847,88.98996261249644,85.87655895142858,0.7688364854110319,0.7522885633103206,-68.47620365131888,0.10691744344532605,-44.761245951077385,-81.9084026666101,0.779976900298788,13,13,13,13,13,13,9,9,13,9,13,9,62
"Lasso(alpha=0.1, max_iter=4000)",0.7705722429934231,106.31378278712042,0.07388124262271935,63.06610466707909,77.56957301912102,0.7723776435783873,0.6764378697662979,-82.58833259282893,0.07444785759438445,-52.79307305842343,-63.152621119042784,0.6888400022955062,11,11,11,12,11,11,12,11,10,12,10,12,67
"Ridge(alpha=0.1, solver='sag')",0.7757975591556575,105.09613862392455,0.07214791618994836,63.02237483521736,76.67098893694092,0.7773908307200607,0.677918643661348,-82.63705014300831,0.07450352979487096,-52.69974244578434,-63.28883420293589,0.6899817594480533,10,10,10,11,10,10,11,12,11,11,11,11,67
LinearRegression(positive=True),0.7696621030932943,106.5244474526315,0.07545481502399763,59.71735121684105,77.67126334225418,0.7712236125250888,0.6708382550071821,-83.0370421070419,0.08219673855045626,-52.83706048955364,-63.347138981657885,0.6835446415938978,12,12,12,9,12,12,13,13,12,13,12,13,76
