,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001DF8A1CFC10>,0.9579882948974101,50.63145904256398,0.017116003762686238,29.60505689671203,38.335839699449494,0.9580563421471523,0.8799916662861152,-47.96448425452136,0.021495866683149335,-24.149861028123222,-34.62354356367951,0.887974548919319,1,1,2,2,2,1,0,1,3,0,1,0,5
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9523178167074613,53.940299666417104,0.027302054563024456,20.367584228515625,35.03790315570254,0.9527365934486666,0.8569418648757751,-47.569637080733216,0.018789020289182484,-27.28316009521484,-36.17278886552291,0.8711724723201553,3,3,5,0,1,3,1,0,1,2,2,2,8
"ExtraTreesRegressor(max_depth=10, n_estimators=21, n_jobs=-2)",0.9511016317293403,54.623870766756454,0.01662780472643403,30.994047619047592,40.21320346320347,0.9513399898174694,0.8318175115769915,-54.24763279652569,0.018396076694710852,-27.761626984126984,-34.253675066996486,0.8747415987874335,4,4,1,4,4,4,2,3,0,3,0,1,9
"GradientBoostingRegressor(learning_rate=0.07, n_estimators=650, subsample=0.6)",0.9601979881322497,49.28194059238647,0.012497490821090704,21.873560462066195,34.78554897308443,0.9619071309350711,0.7961358585286742,-50.09662823573169,0.019449648792111602,-26.795940204349773,-38.66525435144497,0.863568878811628,0,0,0,1,0,0,5,2,2,1,3,3,16
"LGBMRegressor(learning_rate=0.11, max_depth=13, n_estimators=650, num_leaves=5)",0.9251479614249245,67.58294376945288,0.053768106979674636,31.474890348989675,50.3746801081545,0.9256247649902836,0.8262654673759489,-57.970813911087525,0.046231513425164725,-33.929528776403046,-42.692986397118474,0.8429296459654403,8,8,9,6,9,8,3,4,9,5,5,7,33
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.9439979362838309,58.45710504532865,0.044769007787614785,31.426433193292496,42.56547693136771,0.9472366413040307,0.8116096401627544,-62.11812147314861,0.03890703905535865,-31.097217274992904,-44.28484249693082,0.8615582060333782,5,5,7,5,5,5,4,7,7,4,7,4,33
"RandomForestRegressor(max_depth=22, n_estimators=50)",0.9523983466512891,53.89473081232833,0.01730288044237878,29.82000000000005,38.998363636363635,0.9537126418898327,0.7757450866198357,-61.78574810176328,0.027205397805731724,-34.285199999999996,-41.278101818181824,0.8346717025211119,2,2,3,3,3,2,9,6,4,6,4,8,37
"AdaBoostRegressor(learning_rate=0.1, loss='exponential', n_estimators=110)",0.940315236330161,60.34857612137267,0.019868563901765345,38.375,46.988727233773986,0.9432571559463778,0.7846973034563309,-60.659132228271616,0.027933450271012645,-44.74411112004609,-45.900685084420275,0.8483636527743508,6,6,4,9,6,6,6,5,6,8,8,5,38
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(70, 6), max_iter=60,
             solver='lbfgs')",0.9197354582165197,69.98374095065302,0.04654275396633449,36.35335064060625,49.60967066661775,0.9232919488154055,0.7830013588935254,-71.17684959261682,0.027495389389478667,-34.56935199677606,-44.01053588153369,0.7962359325369158,9,9,8,8,8,9,7,9,5,7,6,9,43
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.9344652541009605,63.236976672321624,0.03849828758389324,38.54346666666663,49.07322611832613,0.93537965433155,0.7762982048561099,-64.86366969224412,0.04276815548434956,-46.60357777777785,-50.57201111662381,0.8438344858348159,7,7,6,10,7,7,8,8,8,10,9,6,49
DecisionTreeRegressor(max_depth=5),0.8607433663726431,92.1813861948032,0.061646618069760364,33.0,65.52007575757575,0.8652778884462352,0.4035787417286646,-84.4230072359322,0.05050745439279714,-45.09624007936507,-56.487097025449295,0.5564379237738764,13,13,13,7,13,13,13,13,10,9,10,13,68
LinearRegression(positive=True),0.8884929590220596,82.48717572270738,0.060625002044733714,39.31551696789734,57.30663999998486,0.8887920861973888,0.6020625284203185,-82.1516280299847,0.07172294272506576,-53.69660510035906,-64.4702068028564,0.688513217503678,12,12,12,11,11,12,12,10,13,11,11,12,69
"Lasso(alpha=0.8, max_iter=3000)",0.8995268393167442,78.2997401311582,0.0540041757315107,42.86922298455124,56.99499169464673,0.8997621641197785,0.6033695167897539,-82.84434248995,0.06198374769575701,-56.34667058287287,-65.60528042045847,0.6937576631666886,10,10,10,12,10,10,11,12,11,12,12,11,69
Ridge(solver='saga'),0.8978427158005178,78.9532401913213,0.05667156859967359,48.74487924440234,61.14698781666585,0.8979934051015044,0.6357796091992642,-82.58210682603433,0.06520767868612148,-61.96098323717588,-67.52395694764002,0.7153439335090255,11,11,11,13,12,11,10,11,12,13,13,10,69
