,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x00000206B2FA9D00>,0.935853494567802,50.13342295746038,0.0128590734796841,28.768248249668602,38.753784430662435,0.9361470432638888,0.7943843663326867,-46.730058671391944,0.022473119022361664,-23.012387742978994,-33.993666833875196,0.8747793447227465,0,0,0,3,0,0,0,0,3,0,0,0,3
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=350, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.914877159442224,57.75158537297847,0.019747716612072082,29.61750030517578,42.0352660285102,0.9177227722622756,0.5727157386472173,-49.865110001951166,0.016534029061083158,-24.709115295410157,-35.648091862996424,0.805653016820758,1,1,4,4,1,1,8,1,0,1,1,5,16
"ExtraTreesRegressor(max_depth=10, n_estimators=61, n_jobs=-2)",0.9027199336319951,61.73803264912662,0.01704765583083552,28.463927595628405,42.39261725865208,0.9028039436662667,0.6083959978147404,-55.003540733549094,0.02156153451594632,-28.63891078115874,-41.72185723858557,0.8358946667643463,2,2,1,1,2,2,6,2,2,3,2,1,16
"GradientBoostingRegressor(learning_rate=0.11, max_depth=7, n_estimators=350,
                          subsample=0.6)",0.8871476886119262,66.49608646285982,0.01973565906331278,36.73656199849462,51.12360687305625,0.8883277294774133,0.5932460985441407,-56.003085039048884,0.017094974175476937,-28.129435495121108,-41.95713832516676,0.8180105084459885,5,5,3,5,4,5,7,3,1,2,3,3,19
"RandomForestRegressor(max_depth=22, n_estimators=50)",0.8380610063458757,79.65564801067154,0.02956338918610481,38.14999999999998,57.495666666666665,0.8432573587752799,0.41544725512405856,-60.995871481601114,0.03291476518220918,-34.3021,-44.49125000000001,0.8282059619851185,8,8,8,8,9,8,11,4,5,4,4,2,30
"LGBMRegressor(learning_rate=0.05, max_depth=7, n_estimators=500, num_leaves=8)",0.8760296278069335,69.69470906776037,0.02956311819962223,42.2928546852653,52.87956218375515,0.8760902335929002,0.24081101472688388,-62.13379482252728,0.034712565643668404,-34.84750205152282,-47.30821607205722,0.7933378268740698,6,6,7,11,8,6,12,5,6,5,5,6,39
"AdaBoostRegressor(loss='square', n_estimators=110)",0.8992207846206448,62.83857723865834,0.017455731940117396,28.12299465240642,44.569590339126194,0.9001693978784782,0.5041004920095438,-65.88374402294718,0.03269942989192369,-41.775068176557376,-48.40831781039047,0.7752581603794997,3,3,2,0,3,3,9,6,4,8,6,8,41
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.8893115187361773,65.85550301115971,0.026207556709454804,36.808961541632954,51.47560503326099,0.8922570241370662,0.7304245331523033,-71.28764929932422,0.15503207107118733,-44.63180984654495,-53.34062366973194,0.8079040949352094,4,4,6,6,6,4,2,7,12,9,9,4,43
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(30, 9), max_iter=60,
             solver='lbfgs')",0.8120585976111744,85.81280310136658,0.035688949270822355,28.719492295366592,51.252831433437805,0.8166938754191746,0.7845116298984176,-79.68559390130194,0.08019688031521359,-40.53174582307652,-49.07922189565845,0.6489094939491217,12,12,9,2,5,10,1,10,9,7,7,13,47
"DecisionTreeRegressor(max_depth=5, min_samples_split=5)",0.7937970522071416,89.88522124184757,0.03916781853283052,59.88749999999999,68.06012766554433,0.8035105869466665,0.4999852058017139,-78.5069299161393,0.05083922649903618,-36.96114614552115,-52.64254602491735,0.7262232644924445,13,13,13,13,13,13,10,9,7,6,8,9,49
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.8585491820656537,74.44638064390062,0.025917289755016185,38.09345833333336,51.82290148809522,0.8636908986595137,0.23912867752332642,-74.85221587447859,0.06484330907470669,-56.63938373511903,-62.71178660969817,0.7816207625402691,7,7,5,7,7,7,13,8,8,10,10,7,56
"Lasso(alpha=0.7000000000000001, max_iter=5000)",0.8166263181750993,84.7635933795691,0.03738064552831219,44.193885702232535,62.907125831851495,0.8179188881703415,0.6443907902663861,-84.85310828235188,0.08455468774687797,-58.2070671184934,-66.43423211375469,0.7208860942442072,9,9,11,12,12,9,5,11,10,12,11,10,59
LinearRegression(positive=True),0.813531350786343,85.47591713725284,0.036963108343735944,39.59605885277688,61.56490876741959,0.8140480860130292,0.6662467024725155,-85.4950349652012,0.16468899356550673,-58.186135621980554,-66.54027264843215,0.7131454492800747,11,11,10,9,10,12,3,13,13,11,12,12,64
"Ridge(alpha=0.1, solver='saga')",0.813964821186881,85.37650944090053,0.037392455458369674,40.63563446408827,62.11380574634794,0.8148152773397277,0.6564128541098239,-85.22022849260092,0.12066717167793962,-58.85754387018513,-66.60399917794025,0.7178518453285145,10,10,12,10,11,11,4,12,11,13,13,11,64
