,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.943269697,51.5563934,0.020896069,23.47282104,35.96255478,0.945124178,0.926216037,-48.86573426,0.018221909,-25.8617981,-34.54504498,0.934271189,2,2,2,3,2,2,0,1,0,1,1,0,3
<catboost.core.CatBoostRegressor object at 0x000002530BBB3AF0>,0.933311649,55.89847559,0.029480283,20.05288973,38.53513149,0.93380725,0.924182324,-48.73270119,0.022203481,-25.65454768,-34.46329179,0.929498418,5,5,5,0,4,4,1,0,2,0,0,2,5
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-2)",0.931630069,56.59884226,0.029618815,22.4047619,35.73952381,0.932230341,0.915388486,-55.91026509,0.020431237,-26.13619048,-39.51833682,0.930859356,6,6,6,2,1,6,2,2,1,2,3,1,11
"GradientBoostingRegressor(learning_rate=0.07, max_depth=5, n_estimators=500,
                          subsample=0.7)",0.961476251,42.48535468,0.01814289,21.69053081,30.89342225,0.961856012,0.911885553,-57.08194516,0.026804215,-27.61432389,-38.05904956,0.922019021,0,0,1,1,0,0,3,3,3,3,2,3,17
"RandomForestRegressor(max_depth=22, n_estimators=50)",0.93360205,55.7766352,0.02634805,29.99,39.8359,0.933623766,0.894392395,-58.0444079,0.027217437,-29.5096,-42.3337989,0.919114451,4,4,3,4,5,5,4,4,4,4,4,4,24
"LGBMRegressor(learning_rate=0.09, max_depth=19, n_estimators=200, num_leaves=8)",0.890800508,71.5295158,0.044277533,32.35363812,51.70099165,0.892885703,0.871301947,-64.84579751,0.033550228,-36.66118429,-48.76702337,0.886630863,8,8,8,8,7,8,6,5,5,6,7,6,35
AdaBoostRegressor(n_estimators=140),0.933757722,55.71121205,0.026484813,32.16666667,43.05856029,0.93433054,0.875118679,-65.08171141,0.03588061,-39.82818338,-48.16099082,0.890783221,3,3,4,7,6,3,5,6,6,7,6,5,35
DecisionTreeRegressor(max_depth=10),0.949922102,48.43931835,0.01476917,31,37.53875,0.950298812,0.813699263,-77.08934451,0.045490771,-33.65,-46.01097985,0.816308871,1,1,0,5,3,1,10,10,7,5,5,11,48
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.894255464,70.38886189,0.058021379,47.59454048,55.74420102,0.894338948,0.843930562,-71.80646932,0.055240275,-53.7274845,-57.97294108,0.865429306,7,7,10,10,10,7,8,7,8,10,10,8,51
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.885871541,73.12602276,0.049028716,45.45314794,54.17673523,0.886004161,0.845069111,-73.68237149,0.147891081,-43.8859518,-54.27113431,0.867330888,9,9,9,9,8,9,7,8,13,8,8,7,51
"MLPRegressor(hidden_layer_sizes=(30, 9), max_iter=40, solver='lbfgs')",0.873531594,76.97788915,0.038357976,32.09182647,54.34768034,0.87355073,0.829159479,-76.23610537,0.068117645,-46.92184728,-56.92781798,0.857650741,10,10,7,6,9,10,9,9,9,9,9,9,54
"Lasso(alpha=0.8, max_iter=3000)",0.835573209,87.77306541,0.058899086,50.61795602,68.32934936,0.840885202,0.797169141,-82.84379362,0.072329892,-54.2156357,-65.65045655,0.817163709,13,13,11,11,13,13,11,11,10,12,11,10,65
"Ridge(alpha=0.1, solver='saga')",0.843447366,85.64562151,0.062910803,52.89441626,67.43730877,0.848795428,0.796608087,-83.13422426,0.096212064,-55.31474982,-65.91879088,0.815875232,11,11,12,13,11,11,12,12,11,13,13,12,73
LinearRegression(positive=True),0.841647839,86.13645078,0.066217292,51.75710334,67.86021204,0.847166025,0.794859877,-83.43559539,0.131162661,-54.01878583,-65.84939319,0.813864953,12,12,13,12,12,12,13,13,12,11,12,13,74
