,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001E9C34C7CD0>,0.9323412267092477,59.130355044650976,0.03324729928255873,31.757445534217084,43.51116220737923,0.9381853341979375,0.8964810774112306,-50.88321918401706,0.023221867498960273,-23.757646858026803,-35.44605684413006,0.9052862756952523,3,3,6,5,6,2,0,0,1,0,0,0,1
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9468332193506472,52.4165712550972,0.015348847387572204,25.30059814453125,35.18464382595486,0.9481000850737802,0.86424677185043,-53.07646704434107,0.021618426477142218,-29.935683288574218,-38.697959166027246,0.8897468645766606,0,0,0,2,0,0,1,1,0,1,1,1,5
"ExtraTreesRegressor(max_depth=20, n_estimators=21, n_jobs=-5)",0.9324367964824818,59.08857870633627,0.02720590093180929,29.952380952380963,41.771111111111125,0.9384927452540653,0.8521170642744813,-65.9448967209877,0.02503419612031016,-31.733333333333338,-39.853750566893424,0.869031371621141,2,2,5,3,3,1,2,5,3,3,2,3,18
"GradientBoostingRegressor(learning_rate=0.11, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.9311335416152575,59.65574881876264,0.020116090024376098,25.218354355021688,37.97246634670869,0.9320635368528581,0.815491262058979,-59.020955824723195,0.025692395546892628,-31.513144392506256,-41.75693558568764,0.8665858057749583,4,4,1,1,1,4,5,2,4,2,3,4,20
"RandomForestRegressor(max_depth=10, n_estimators=200)",0.9255848684088143,62.012473439881475,0.02417434363652762,30.376833333333366,42.93912215808882,0.9274719007116052,0.8365487587877999,-60.261949375135956,0.024394012073251273,-32.57206892135643,-42.520674098336855,0.8665197176940366,5,5,3,4,5,5,3,3,2,4,4,5,21
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9365091236769698,57.28014223230778,0.023899028174586324,34.0,42.35212722388307,0.9372535063950549,0.7479245251595665,-61.727660725996806,0.02635837018821108,-36.31238985226198,-45.75466426610909,0.8773268995744576,1,1,2,6,4,3,9,4,5,7,5,2,32
"LGBMRegressor(learning_rate=0.11, max_depth=19, n_estimators=350, num_leaves=5)",0.8868187644253305,76.47784508991533,0.0495401065545713,41.165324831522696,55.03373417801522,0.8971989779484333,0.771342248827047,-68.58219568274552,0.04398543723755275,-35.138571348626314,-49.58763070265685,0.816270268500064,8,8,7,8,8,8,8,6,6,6,6,8,40
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.8928227618477872,74.42172081390093,0.10079840712761556,35.2024959908108,53.71061271453588,0.9017356013263448,0.8291755479938681,-72.57932299086605,0.08532163491838683,-44.117217603173245,-54.91527142324925,0.8482270990777172,7,7,13,7,7,7,4,8,11,8,10,6,47
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.8861012694844399,76.71987185938846,0.06146542695660721,48.78400000000002,58.25485185185185,0.8907921407096724,0.8082552220164787,-73.83377539199844,0.04556566821716195,-46.912949999999995,-53.98012968253969,0.8413630974700747,9,9,9,13,9,9,6,9,8,9,9,7,48
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(50, 8), max_iter=60,
             solver='lbfgs')",0.8665458750372461,83.0451794742334,0.05287268619799674,45.36250530999541,60.43168325227902,0.8699254012943844,0.7826487554566678,-70.18215841065427,0.07152442430297502,-51.93556538690226,-50.87125740075675,0.8109738453540627,10,10,8,12,10,10,7,7,9,10,8,9,50
"DecisionTreeRegressor(max_depth=25, min_samples_leaf=2, min_samples_split=5)",0.9151595877611262,66.2139981027659,0.025896108712801114,21.66666666666663,41.27203703703704,0.9167875140837736,0.7079339387520615,-78.98488308961339,0.044364332327727046,-32.58833333333333,-49.63331746031746,0.6840055966406109,6,6,4,0,2,6,10,10,7,5,7,13,52
"Lasso(alpha=0.8, max_iter=3000)",0.842428068199328,90.2376666150137,0.08035538721023074,44.662413716138985,65.89256959066584,0.8491766895069903,0.694560643597274,-85.2265428602064,0.07585885875490304,-59.42264292808752,-66.22675488277089,0.7172817756408655,13,13,12,11,13,13,11,11,10,13,13,10,68
"Ridge(alpha=0.1, solver='saga')",0.8442199231183904,89.7231234588539,0.07865437712901625,42.9536865641731,64.65880031207848,0.8513458149386657,0.6934586735538494,-85.47491095867373,0.10436570716949446,-55.46349551905233,-66.02268136644459,0.7126680073485699,11,11,11,9,12,11,12,12,12,12,12,11,71
LinearRegression(positive=True),0.8441332470506078,89.74808097019677,0.07771047769705629,42.957368764314595,64.20143085379492,0.851247446094921,0.689250965695752,-85.95240062345309,0.19213270955513964,-53.81583235427613,-65.85037582818866,0.7064624471302616,12,12,10,10,11,12,13,13,13,11,11,12,73
