,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9735056005084707,37.48093313365887,0.014105386909565185,17.533050537109375,26.734466774680396,0.9738107427248536,0.9188820335785038,-51.95512375828035,0.017816005277835646,-28.228499755859378,-37.462323802925695,0.9309509960131201,0,0,0,0,0,0,0,0,0,1,0,0,1
<catboost.core.CatBoostRegressor object at 0x0000020667FDB580>,0.9703374663741309,39.65860887622329,0.016851824228010636,18.718056489404034,28.55438909404071,0.9706794483971495,0.9174393758027503,-53.401751066793054,0.023815398172940098,-26.186584591365477,-37.66144863995625,0.926513930283639,1,1,1,1,1,1,1,1,1,0,1,1,5
"GradientBoostingRegressor(learning_rate=0.09, max_depth=7, n_estimators=650,
                          subsample=0.6)",0.9673520796286117,41.60649346912367,0.01989056278124803,21.90439195687736,30.675716669146485,0.9681409858154454,0.9091859698198224,-58.8067804739913,0.02660358951584592,-29.014727226562258,-39.441309995796786,0.9048891437240252,2,2,3,3,2,2,2,2,3,2,2,4,15
"ExtraTreesRegressor(max_depth=20, n_estimators=21, n_jobs=-4)",0.9607642465397525,45.61149979132205,0.017907636445799013,24.952380952380963,30.747792207792216,0.9615310418427693,0.8917163487065508,-60.737495235415494,0.02432328554731659,-29.827380952380956,-41.00667641325536,0.9140442908204719,3,3,2,4,3,3,3,4,2,3,3,2,17
"RandomForestRegressor(max_depth=26, n_estimators=500)",0.9570628133266437,47.71447470931839,0.02093118650605172,20.761999999999944,32.405516363636394,0.9576859791478907,0.8905671814914454,-60.652425643939345,0.02869729708482986,-36.76086999999997,-44.14107444444444,0.9051741600627572,4,4,4,2,4,4,4,3,4,5,4,3,23
DecisionTreeRegressor(max_depth=20),0.9279609490602581,61.80410842477884,0.02168972616146925,26.0,43.11454545454545,0.9311795079302879,0.8517201261395536,-72.34988223255327,0.03008961566745494,-32.89,-48.007865497076025,0.8820196785195173,8,8,5,5,7,8,6,6,5,4,5,5,31
"LGBMRegressor(learning_rate=0.05, max_depth=13, n_estimators=200, num_leaves=8)",0.9478505862593972,52.58453885102661,0.03786002951130673,35.72871562493563,42.27589134670414,0.9479021766495975,0.8682811888842628,-65.4087368481881,0.033613315008580405,-40.72862042964531,-48.41138258701973,0.8818859850900834,5,5,6,8,5,5,5,5,6,6,6,6,34
AdaBoostRegressor(loss='exponential'),0.9341574252831478,59.08629480809165,0.03943033686333923,35.0,46.992123853417,0.9366385911377079,0.8430744064717908,-72.77255450468739,0.04861607671800954,-46.22405627247707,-56.70120454735343,0.8735276132484173,6,6,7,6,8,6,7,7,7,7,7,7,42
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.9123059014822291,68.18966210024261,0.07051301379752291,45.964000000000055,52.968377082917094,0.9174397740396302,0.839979072934862,-72.79626978036364,0.05498841086363579,-49.841714666666675,-57.658671863137194,0.8577105850045464,9,9,10,9,9,9,8,8,8,9,9,9,51
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.9322033125464111,59.95668210802276,0.22589274515965502,35.175755864703774,42.90042903354961,0.9323201605234848,0.839283687683745,-76.68135438188742,0.08152835188766917,-46.725916848900724,-57.37360662642461,0.8589627620176052,7,7,13,7,6,7,9,9,11,8,8,8,53
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(50, 7), max_iter=60,
             solver='lbfgs')",0.9054724929295984,70.79660904249839,0.06446857353896487,52.09203568641988,56.61472793526717,0.9061662550714975,0.8261111041684869,-82.95879135260188,0.13171703609471955,-54.05698800449917,-59.86512228495202,0.8288288487624946,10,10,8,12,10,10,10,10,13,10,10,10,63
"Lasso(alpha=0.8, max_iter=3000)",0.8871772188470595,77.34491294679653,0.06783352194657483,55.90411578749655,61.84334161544322,0.8872965479605688,0.7780142245588728,-87.81834751901135,0.07116463823580026,-58.38110502057615,-68.95907821598203,0.7880152654181882,13,13,9,13,13,13,11,11,9,13,13,11,68
"Ridge(alpha=0.1, solver='sag')",0.8903494823994027,76.24979799299734,0.07193473018866808,51.27607331652092,60.77115843256257,0.8905221068276263,0.7769930718271647,-88.05071585045168,0.07894881871933418,-56.96297374214746,-68.52244015394533,0.7859415290389535,11,11,11,10,11,11,12,12,10,12,12,12,70
LinearRegression(),0.8875439012185198,77.21912231664959,0.07899289881321277,51.657360836128646,61.359680874686404,0.8876349122906195,0.7748248993039099,-88.37893407907872,0.08613201822236283,-55.96143279754769,-68.37617587799275,0.7833014073206497,12,12,12,11,12,12,13,13,12,11,11,13,73
