,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=500, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.927010027,56.20617429,0.017116117,22.19949341,38.76138524,0.927441763,0.881740928,-46.41473141,0.01562476,-24.30956726,-33.39485423,0.888104028,0,0,0,2,0,0,1,0,0,0,1,2,4
<catboost.core.CatBoostRegressor object at 0x00000206695B0280>,0.919496531,59.02822475,0.026075291,30.07573858,42.4193376,0.920270686,0.892627054,-47.6684762,0.020178191,-24.42695046,-33.10504563,0.897651574,1,1,3,5,3,1,0,1,3,1,0,0,5
"GradientBoostingRegressor(learning_rate=0.07, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.9066842,63.55211608,0.023361253,18.35597366,38.98926617,0.907347596,0.866961362,-50.31371463,0.018326217,-25.47163003,-34.39875178,0.89663507,2,2,2,0,1,2,2,2,2,2,2,1,11
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-4)",0.903863672,64.50541732,0.020364887,20.47619048,39.46550049,0.903878487,0.862651389,-54.57445969,0.018174653,-29.38214286,-35.97194269,0.877757839,3,3,1,1,2,3,3,3,1,3,3,3,16
"RandomForestRegressor(max_depth=14, n_estimators=200)",0.881267497,71.68647667,0.030824614,22.99,46.52331633,0.882474567,0.829402151,-58.99157072,0.025813883,-31.3165625,-42.41424441,0.876693311,4,4,4,3,4,4,4,4,4,4,4,4,24
"LGBMRegressor(learning_rate=0.09, max_depth=19, n_estimators=650, num_leaves=8)",0.860041348,77.83094401,0.043696239,24.83966281,54.49328688,0.860473469,0.824738969,-60.31894801,0.030636978,-33.20437885,-43.03583019,0.853480223,6,6,7,4,6,6,5,5,5,5,5,5,30
"AdaBoostRegressor(loss='square', n_estimators=110)",0.85133104,80.21629066,0.042584375,37.69565217,53.59662161,0.852351079,0.806445665,-62.77796907,0.032040487,-36.38524941,-49.21397831,0.837030561,8,8,5,8,5,8,6,6,6,6,6,6,36
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.86097248,77.57161116,0.053080087,43.08583333,57.73564626,0.86119041,0.755801982,-68.72107689,0.048610171,-40.18596881,-53.71681158,0.830920345,5,5,13,10,10,5,9,8,7,7,9,7,47
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.855131853,79.18426241,0.051816745,40.38734708,56.8963963,0.855889352,0.791711372,-68.70905518,0.076277008,-42.39138891,-51.07788073,0.830771446,7,7,12,9,9,7,7,7,13,8,8,8,51
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(70, 9), max_iter=60, solver='lbfgs')",0.850733753,80.37726609,0.043495496,37.24192565,55.70322926,0.850917068,0.763190602,-73.22270191,0.050115359,-44.19322096,-49.96197338,0.808385168,9,9,6,7,8,9,8,9,9,10,7,9,52
DecisionTreeRegressor(max_depth=5),0.842289696,82.61948018,0.043906661,32.75,55.25114189,0.844386993,0.684248903,-88.8322812,0.049770089,-42.73923044,-57.85943204,0.73867489,10,10,8,6,7,10,13,13,8,9,10,10,63
"Lasso(alpha=0.8, max_iter=3000)",0.827997034,86.28203741,0.05126773,46.66265222,65.22590166,0.828481926,0.707328279,-82.11480942,0.058234253,-58.11076369,-64.46771744,0.719470762,13,13,10,11,13,13,10,10,10,13,13,11,67
"Ridge(alpha=0.1, solver='saga')",0.82869346,86.10718576,0.051327756,52.63483682,64.60186118,0.828884762,0.697934936,-82.53599741,0.063202088,-57.61537754,-64.20825718,0.70874715,11,11,11,13,12,11,11,11,11,12,12,12,69
LinearRegression(positive=True),0.828692318,86.10747261,0.050718186,52.51265035,64.21488643,0.828883454,0.696507285,-82.7073048,0.065290495,-56.88684926,-64.13003009,0.706739829,12,12,9,12,11,12,12,12,12,11,11,13,71
