,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9414553119591552,60.50935023858704,0.025785359437233698,24.312484741210938,40.15811758602367,0.944443025782821,0.9027088647822648,-50.29187168687009,0.01783740866648192,-24.720088958740234,-35.29793639292359,0.9066470531444011,1,1,0,1,1,4,0,1,0,1,1,0,3
<catboost.core.CatBoostRegressor object at 0x0000020652A00FD0>,0.9313472946194903,65.52508143339132,0.03749863732490752,21.185319347401247,40.87145722247264,0.9358849555302221,0.8964455550857864,-49.95241572605282,0.01803664327360354,-25.259957499487236,-34.679747890437355,0.9023624008512716,5,5,5,0,2,5,1,0,1,3,0,2,7
"GradientBoostingRegressor(learning_rate=0.03, max_depth=7, n_estimators=350,
                          subsample=0.6)",0.9486498579298097,56.669524170843225,0.026699627048377937,24.39868816700576,38.718335657778,0.9534178623473433,0.8879076405617263,-53.34507793743099,0.021830241918940195,-25.232141438717136,-36.083241634099615,0.8982425014536737,0,0,1,2,0,0,2,3,3,2,2,3,15
"ExtraTreesRegressor(max_depth=15, n_estimators=61, n_jobs=-2)",0.9389968981101696,61.766742902950156,0.03302067180255027,24.426229508196684,42.34468016714882,0.944697063532248,0.8839537467268073,-55.38949881549607,0.019349188122140856,-24.492704918032793,-38.01399223319644,0.9050152286803179,3,3,3,3,3,3,4,4,2,0,4,1,15
"LGBMRegressor(learning_rate=0.05, max_depth=19, n_estimators=650, num_leaves=8)",0.920798119651223,70.37955030018259,0.03947810048068728,33.5063108293175,50.553741702115815,0.9247730585273602,0.8877922860163826,-51.62456104103035,0.022228216410917698,-27.18192293113777,-37.42405645819201,0.8901428797318894,7,7,7,7,7,7,3,2,4,4,3,4,20
"RandomForestRegressor(max_depth=22, n_estimators=350)",0.940658425006901,60.919772907062146,0.03140705379777454,34.34714285714284,43.57205462184875,0.9470370506048291,0.8613674953070038,-58.641634542211726,0.02867270988468956,-29.252528571428577,-41.44771812535292,0.8826459716513394,2,2,2,8,4,1,5,5,5,5,5,5,30
"AdaBoostRegressor(loss='square', n_estimators=140)",0.9382025165888134,62.16760494087784,0.03822536120762402,28.43282051282054,45.72065121934414,0.9464622384920972,0.8267076829888289,-65.58294241331558,0.03582712454201927,-36.27975950176583,-47.253360781673436,0.8335931798948456,4,4,6,4,5,2,8,6,6,6,6,8,40
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.9039371681995441,77.50976742960289,0.06327451545273909,42.65739999999995,57.46820326612116,0.9145950629040484,0.8373265061152155,-66.6169132928465,0.045100682143150564,-43.269174761904765,-53.01982049406829,0.8599300861063742,9,9,8,9,9,8,6,7,8,8,8,6,43
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=2, min_samples_split=10)",0.9213009750491277,70.15577347887884,0.03620382770264107,30.99999999999997,49.583311337355454,0.9297020417874287,0.701946880078032,-72.76935176917303,0.042372137260641415,-36.35250530171584,-49.851037453066155,0.7765403828439549,6,6,4,5,6,6,10,10,7,7,7,10,51
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(70, 9), max_iter=60, solver='lbfgs')",0.8904221578932224,82.78280029242781,0.08393604357911645,47.7353448573881,62.31135706711308,0.8958464933713156,0.7623216111741783,-67.8002588433202,0.050337092701292246,-47.51157731004248,-53.08527614135475,0.8238740740655117,10,10,11,10,10,10,9,8,9,10,9,9,54
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.9085416744264324,75.62934938881071,0.06649987583547977,32.19053819090729,54.668227122383,0.9095583357855974,0.8273112107160359,-70.5148067502476,0.08741489527773416,-43.89424974276681,-53.34974248684976,0.8396688515708245,8,8,9,6,8,9,7,9,13,9,10,7,55
LinearRegression(positive=True),0.876575126864981,87.85775184137016,0.08704711628210104,51.327945409108,69.26265515940723,0.8837477596727024,0.6737095011073833,-84.7660260053703,0.07469353713092271,-53.573363793978885,-65.92309275618938,0.6932912406356315,13,13,13,11,13,12,12,12,11,11,11,12,69
"Lasso(alpha=0.8, max_iter=3000)",0.8799918723783479,86.63314312775407,0.08125116251316697,54.919267348770575,68.71871622697513,0.8858977857771939,0.6978121252700119,-84.35197364289708,0.06512745034199682,-57.125828853062956,-66.49204659440068,0.7050148409021608,11,11,10,13,11,11,11,11,10,13,13,11,69
"Ridge(alpha=0.0, solver='svd')",0.8765751268649815,87.85775184136996,0.08704711628209923,51.32794540911436,69.26265515940605,0.883747759672699,0.6737095011073668,-84.76602600537129,0.07469353713092325,-53.573363793980114,-65.92309275619044,0.6932912406356182,12,12,12,12,12,13,13,13,12,12,12,13,75
