,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9429878919668212,52.72865155080706,0.014012281796469841,21.731292724609375,37.892034912109374,0.9433953487068618,0.9111707583147826,-45.18222162496347,0.020876651526968198,-25.080041198730466,-32.71924126642401,0.9225125608138278,2,2,1,1,2,2,0,0,1,1,0,0,2
"GradientBoostingRegressor(learning_rate=0.05, n_estimators=650, subsample=0.7)",0.9332045774978229,57.0737575489561,0.017849302030364955,36.24406629599082,42.38094618955514,0.9370149340712792,0.8934840312001453,-47.45719549272157,0.02075032691161649,-27.25043179344729,-37.91403759650238,0.9124911509235766,5,5,3,5,5,5,2,1,0,3,3,3,12
<catboost.core.CatBoostRegressor object at 0x000001DF8A044820>,0.9230019754499651,61.277763613665314,0.027505461203757346,37.70592873630926,46.432154229155294,0.9252356712274452,0.9055115664426292,-48.260173622922146,0.02625985727559848,-25.85669409691069,-35.337839287323014,0.9146453036057496,7,7,7,7,7,8,1,2,4,2,1,2,12
"ExtraTreesRegressor(max_depth=25, n_estimators=81, n_jobs=-2)",0.9528513036425846,47.9510321659173,0.01159919578251899,25.366666666666674,36.0138047138047,0.9528547845071837,0.8923450912691937,-49.36442731139068,0.023814937099326656,-25.06160493827161,-36.15277665544332,0.9217410625255301,1,1,0,3,1,1,3,3,3,0,2,1,12
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9204612404028345,62.28056192737813,0.019801465911756466,44.5,49.03840406599753,0.9276395393558335,0.8658246498970955,-57.14380176519854,0.02372150300710308,-39.81826321699932,-48.73543197019801,0.8891509975912479,8,8,5,8,8,7,4,4,2,9,8,4,31
"LGBMRegressor(learning_rate=0.09, max_depth=13, n_estimators=650, num_leaves=5)",0.8848068636668982,74.95082486826988,0.0562749767662768,45.942194946155155,59.23913449586846,0.8851895826039385,0.8621368175095615,-60.26909713379591,0.04132162218584412,-34.37833486819179,-45.623348293974416,0.8840479351412334,10,10,9,9,10,10,5,6,6,5,5,5,32
"RandomForestRegressor(max_depth=26, n_estimators=650)",0.9334463089738742,56.970389472808755,0.019726537163429658,26.314615384615365,41.94364568764569,0.9384790758607541,0.8423328033430938,-59.98480823206639,0.03256341523480773,-38.82442307692319,-44.804467412587435,0.876266836917134,4,4,4,4,4,3,6,5,5,8,4,7,35
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(40, 9), max_iter=60,
             solver='lbfgs')",0.8969956939533983,70.87463016210474,0.02695307934352358,36.59255461435697,49.19153452366647,0.8998891227295612,0.7807576908707563,-62.730329157023085,0.06887379430413879,-32.53462030979547,-48.39923958988565,0.8809847095243771,9,9,6,6,9,9,9,7,10,4,7,6,43
"SVR(C=1.6, cache_size=4000, epsilon=0.01, gamma=4, kernel='poly')",0.9372643647923605,55.312115008855784,0.06199299250109926,22.334857902513022,39.17674779515083,0.9384528548697605,0.8055777944414458,-66.87699800949127,0.06076319239369268,-35.23425047932052,-47.56754999279981,0.8677762857262401,3,3,10,2,3,4,8,8,9,6,6,8,45
"DecisionTreeRegressor(max_depth=20, min_samples_leaf=2, min_samples_split=5)",0.9565808626163996,46.01545396241358,0.014776292662510957,20.83333333333337,32.71919191919192,0.9569418868580645,0.7806374264939395,-74.12222067625738,0.04359726937019013,-37.875833333333325,-49.412939393939396,0.8154536716246648,0,0,2,0,0,0,10,10,7,7,9,10,53
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.9295156838135366,58.628577998454425,0.03155747619158797,47.63199999999995,46.1748103823954,0.9296823417992028,0.8090010156155298,-68.47378788354614,0.05204519104106935,-48.31196666666672,-54.6941583722838,0.8501486087716816,6,6,8,10,6,6,7,9,8,10,10,9,53
"Lasso(alpha=0.2, max_iter=4000)",0.8518996361671384,84.98478462171467,0.06534167753339491,48.904482875982126,62.89891974637243,0.853981541648848,0.7392201781656712,-82.49931668987331,0.08275395380978506,-60.20121472922786,-66.76000911684835,0.784396220617862,11,11,11,11,11,11,11,11,11,12,11,11,67
LinearRegression(positive=True),0.8445229018508149,87.07557049887924,0.0685525451421539,50.22628197692438,64.28266973307164,0.8467244692249264,0.7390921875964713,-82.7035266170567,0.09175656093604709,-60.08538681344195,-66.77588808635292,0.782874720776406,13,13,13,13,13,13,12,13,13,11,12,13,74
"Ridge(alpha=0.1, solver='sag')",0.8515414611254486,85.0874887814531,0.06556689458174401,50.195603777875704,63.22333065313376,0.853530582104501,0.7373304522078329,-82.66107040605792,0.08464110698299608,-60.379176469071716,-67.02247177546346,0.7836076346450402,12,12,12,12,12,12,13,12,12,13,13,12,75
