,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9233557872754616,61.19458002016299,0.020399843518601326,21.956649780273438,42.58669826319961,0.9244793900839063,0.8950478729448855,-49.27507889791888,0.01616798514509748,-24.627269744873047,-35.052883386884425,0.9006869361181014,3,3,1,0,2,3,0,1,0,1,1,2,5
<catboost.core.CatBoostRegressor object at 0x00000206642A3E20>,0.9279618781431314,59.32728382816264,0.024782047019780835,31.75879742307643,43.93089356779302,0.9281188152590266,0.887593137365793,-48.7248546972747,0.017482323672148,-22.983034114541272,-34.02026194081918,0.9000602949486034,2,2,4,6,3,2,2,0,1,0,0,3,6
"GradientBoostingRegressor(learning_rate=0.03, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.9387376926632705,54.71040750936396,0.0198641822696315,23.846454346573978,39.14094525002955,0.9388035538615024,0.8911547056594916,-51.98848566032573,0.022955083211311584,-25.839038941222004,-35.728379371617024,0.9021810274745986,0,0,0,1,0,0,1,2,3,3,2,1,12
"ExtraTreesRegressor(max_depth=20, n_estimators=41, n_jobs=-4)",0.9187121942258117,63.02109939302234,0.021624135137796104,28.951219512195166,44.6297081167533,0.9190584484681141,0.8655394970347817,-56.361584494035306,0.020905564041979,-25.121097560975596,-40.123379210220676,0.9043952549839764,4,4,2,4,4,4,4,4,2,2,4,0,16
"LGBMRegressor(learning_rate=0.11, max_depth=13, n_estimators=650, num_leaves=5)",0.8936654668084388,72.07927989566738,0.028908552247863265,25.642807993870406,48.92049802061082,0.8964039321098035,0.870013629052643,-53.901866116459075,0.02390612831416815,-31.64475316795594,-39.68233412124572,0.8823228857071308,8,8,6,3,6,8,3,3,4,5,3,5,23
"RandomForestRegressor(max_depth=14, n_estimators=200)",0.9166107931779397,63.830492631217744,0.027916354934136425,24.769000000000005,46.11961475409835,0.9167428324530137,0.8627549240166553,-59.592135061126484,0.02785623042916139,-29.622170833333325,-42.2580399829932,0.8843715286316091,5,5,5,2,5,5,5,5,5,4,5,4,28
"AdaBoostRegressor(loss='square', n_estimators=80)",0.9314994154632535,57.852271211063766,0.023773388758762774,29.85862068965514,42.56922327866225,0.9315608203651248,0.8361550392662396,-63.64391803845474,0.035393433512571404,-42.432616728904954,-48.66747154964516,0.8577615409968121,1,1,3,5,1,1,6,6,6,7,6,6,37
"DecisionTreeRegressor(max_depth=15, min_samples_leaf=2)",0.8762584562595249,77.75548589927077,0.04192832440593699,32.0,53.39754098360656,0.8766065068891753,0.7521808200756863,-79.16470325969628,0.04992611967701586,-33.815,-51.13596428571428,0.7560078215026741,9,9,9,7,7,9,9,10,7,6,7,9,48
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.8967092811210117,71.0401589967667,0.038876235078397346,43.77017687074857,54.262317917211625,0.8970060969882128,0.8319356549986654,-69.33734478327334,0.05056662746090328,-44.403312585034016,-54.03750440003233,0.8518097896574153,6,6,8,10,9,7,8,8,8,8,9,7,48
"SVR(C=1.6, cache_size=4000, epsilon=0.01, gamma=4, kernel='poly')",0.8963630601168956,71.15911943858171,0.11934707567458278,43.137109598374536,53.77313957026423,0.899281805977981,0.8343518866538021,-69.43230704435655,0.11369022316386868,-44.83537521428489,-53.293224490562146,0.8469138545445173,7,7,12,9,8,6,7,9,13,9,8,8,54
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(60, 5), max_iter=60,
             solver='lbfgs')",0.8642854610928447,81.43038019869266,0.036610311815197,38.29717993451902,58.80369453179652,0.8666286840740276,0.6922585931247023,-68.8286950278491,0.09654617999646473,-50.331887805634146,-54.07907960221089,0.7344148569719555,10,10,7,8,10,10,12,7,12,10,10,10,61
"Lasso(alpha=0.6, max_iter=3000)",0.8535186638693867,84.59884253219826,0.07847656770931485,58.65393586183387,66.48775872082507,0.8559376638314888,0.7091769406397476,-82.8532682816778,0.06865729211766489,-56.11184453292634,-65.18901011458848,0.7234806414368362,11,11,10,12,12,11,10,11,9,13,12,11,66
"Ridge(alpha=0.1, solver='sag')",0.8510641783911063,85.30467987915722,0.11205634652327376,60.5472721633389,66.97245562811686,0.8538767351037815,0.6976768022816812,-83.3487127840053,0.07820254489655744,-55.00314280054151,-65.22171979977045,0.715936822300117,12,12,11,13,13,12,11,12,10,12,13,12,70
LinearRegression(),0.8508792483019181,85.35762385173472,0.20614165190554445,57.20408526155006,66.15485869712576,0.8530772747970394,0.688629337354247,-83.56632921818318,0.08965760176984494,-54.291412049629685,-64.9488797895295,0.7106572205050239,13,13,13,11,11,13,13,13,11,11,11,13,72
