,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9456372123337832,54.975179883233565,0.019533421338447446,28.727676391601562,39.55843953450521,0.9490815437715063,0.875394292956224,-44.5781869688471,0.014932069956608908,-23.83565933227539,-32.29643459065755,0.9097149622190548,2,2,1,4,2,3,2,0,0,0,0,1,3
<catboost.core.CatBoostRegressor object at 0x0000026100793DC0>,0.9426206574798729,56.47985635139671,0.032582283838683036,28.691184466992524,42.884275524806746,0.948215636708856,0.8798254634582736,-45.47111712185404,0.02050801912061866,-24.866678002555865,-33.45847816374537,0.8951072606130348,4,4,6,3,4,4,1,1,3,1,1,2,9
"ExtraTreesRegressor(max_depth=15, n_estimators=41, n_jobs=-2)",0.9537081487780255,50.73037516075899,0.020144970642400936,23.90487804878049,36.35112737127372,0.9589504507960025,0.9025388969275682,-51.518799678117645,0.017983412740109648,-24.868024390243917,-34.424742179636084,0.9165844425640317,0,0,2,0,0,1,0,3,2,2,2,0,9
"GradientBoostingRegressor(learning_rate=0.05, n_estimators=650, subsample=0.6)",0.9444620122294294,55.56622203191099,0.023957670204703446,27.78004790920511,40.03572698676094,0.9503311233380516,0.874210486470792,-48.036327537128514,0.017116310518516992,-27.55936454771487,-35.35691828036989,0.8909345424442303,3,3,3,2,3,2,3,2,1,3,3,3,15
"LGBMRegressor(learning_rate=0.09, max_depth=7, n_estimators=500, num_leaves=5)",0.8944082662386318,76.61799098875602,0.057238397467231986,31.741114354045976,55.199579274557316,0.9089377330477066,0.8633729861643106,-53.389277987487176,0.030822474408860608,-35.054931796478364,-41.12471935445281,0.8823461223750005,10,10,10,5,9,9,5,4,5,7,4,4,29
"RandomForestRegressor(max_depth=10, n_estimators=500)",0.9533773937910109,50.9112866893801,0.01903042348001087,26.767000000000053,37.71401206077872,0.9625873927053137,0.828244065552111,-59.29078271609364,0.029467355565102812,-30.42825755079365,-42.385471739099316,0.8567497038996038,1,1,0,1,1,0,7,5,4,4,5,8,33
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9347946618352438,60.208440094579856,0.028545291252149333,35.97222222222217,46.215238591092564,0.9445087331765829,0.8725573097965438,-61.79860637976906,0.03123299655085769,-32.44572565890638,-44.71385260668659,0.8697045525528061,6,6,5,9,6,5,4,6,6,6,6,5,33
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.940371430790829,57.5761994283811,0.13877064726475236,34.437247735709946,44.55031061163386,0.9423319336605825,0.8334681244492685,-68.04663788080957,0.10100362921189403,-40.79552572695726,-50.79808678651317,0.8644987792621128,5,5,13,6,5,6,6,8,13,8,7,6,48
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.9259716791013002,64.15267191039719,0.04510977211769976,35.730999999999995,49.03313498322916,0.9345644503114401,0.8271701635647448,-67.15881507319294,0.05251932368798472,-45.7462918095238,-53.70217666826811,0.8609053024886499,7,7,7,8,8,7,8,7,9,10,9,7,50
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(30, 8), max_iter=60,
             solver='lbfgs')",0.8687161134601376,85.43218466510798,0.05729473158818455,44.57243502156257,60.260440540128506,0.8689278185028287,0.7889259390002212,-71.13230791367623,0.04742947003927593,-45.51690323759869,-52.18603321035461,0.8016464288754802,13,13,11,10,12,13,9,9,8,9,8,9,52
DecisionTreeRegressor(max_depth=15),0.9243717874184334,64.84219648072114,0.026218635895406257,35.0,46.57111111111111,0.9306438747990717,0.6894139280015102,-75.88245487751497,0.04605616083752241,-30.639999999999997,-53.787576190476194,0.7176482236262494,8,8,4,7,7,8,13,10,7,5,10,13,58
"Lasso(alpha=0.8, max_iter=3000)",0.8953961453930412,76.25874326594021,0.05112658018418689,49.234870016787454,57.08184263506462,0.8992601548569121,0.7265875229831583,-82.73503555658691,0.07065419271828814,-55.633144708037186,-65.0595469955247,0.7483437187468271,9,9,8,11,10,10,10,11,10,12,12,11,66
LinearRegression(positive=True),0.8837433155807225,80.39420892984155,0.054484360398748294,50.643586733749544,58.425112294719774,0.886924138565687,0.722227577468532,-83.59780465055135,0.09079459273648442,-52.83046611488046,-64.89626183947071,0.7420088350248762,12,12,9,12,11,12,11,12,12,11,11,12,69
Ridge(solver='saga'),0.8854644882431459,79.79687428963399,0.06144087057150249,53.41948887177318,63.31647100803127,0.8891554290309427,0.7113736355379043,-83.81488539753548,0.07216574490188822,-59.97662190877073,-67.61071681332534,0.7566812816477049,11,11,12,13,13,11,12,13,11,13,13,10,72
