,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=500, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.959887302,45.88709655,0.014883557,24.21409607,35.13686432,0.960345769,0.847292642,-50.84560268,0.017068289,-26.47635483,-36.3993564,0.881434255,2,2,2,1,1,2,1,1,0,2,2,1,7
<catboost.core.CatBoostRegressor object at 0x0000025309E2E0D0>,0.943774432,54.32710525,0.031886186,26.0713619,39.81979995,0.947422386,0.844177088,-48.89940109,0.022084076,-25.17081031,-34.89620303,0.863220043,4,4,6,2,4,4,2,0,2,1,0,3,8
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-5)",0.950969299,50.73219946,0.027635221,23.51428571,36.40797619,0.956414458,0.840968216,-53.47234322,0.026502964,-23.9,-35.00870399,0.886581464,3,3,3,0,3,3,3,2,3,0,1,0,9
"GradientBoostingRegressor(learning_rate=0.05, max_depth=9, n_estimators=500,
                          subsample=0.7)",0.968585971,40.60798682,0.013948238,27.36566183,30.65757207,0.970161698,0.862114822,-54.61025482,0.020907446,-27.95513708,-38.14475141,0.863731333,0,0,1,3,0,0,0,3,1,3,3,2,12
"RandomForestRegressor(max_depth=10, n_estimators=200)",0.961709806,44.83254801,0.013504599,30.5075,36.21842031,0.963572888,0.839144807,-58.01886621,0.027351518,-28.16929115,-40.40858377,0.85105104,1,1,0,5,2,1,4,4,4,4,4,4,24
"LGBMRegressor(learning_rate=0.07, max_depth=13, n_estimators=350, num_leaves=5)",0.933940107,58.88688367,0.028976938,27.99778342,44.51749879,0.938905477,0.772578511,-64.76131754,0.035026463,-36.60271931,-46.6681356,0.804439452,5,5,5,4,5,5,8,5,5,6,5,8,37
"AdaBoostRegressor(learning_rate=0.001, n_estimators=140)",0.923083259,63.54188259,0.028304026,41.63791209,48.44772445,0.924926316,0.732432584,-69.7166685,0.035052608,-35.83266991,-49.60157244,0.773654597,6,6,4,8,6,6,9,7,6,5,6,9,42
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.910770436,68.43905833,0.041422695,47.02866997,55.17052933,0.910925782,0.797482335,-67.13463835,0.097287861,-40.33719659,-49.79757033,0.818360234,8,8,8,12,8,8,5,6,12,8,7,7,45
"BaggingRegressor(max_features=0.7000000000000001, max_samples=0.5,
                 n_estimators=50)",0.873268812,81.5626623,0.066012521,52.86391667,64.13919167,0.873706759,0.7973459,-69.94335818,0.051869991,-51.065,-54.42078124,0.837079388,13,13,13,13,13,13,6,8,8,12,8,6,48
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=4)",0.903888017,71.02944302,0.035443256,41.67857143,55.99310119,0.906917234,0.707028827,-77.15782228,0.042634356,-45.20142857,-56.81264632,0.733257701,9,9,7,9,9,9,10,9,7,9,9,10,54
"MLPRegressor(hidden_layer_sizes=(60, 6), max_iter=60, solver='lbfgs')",0.91090729,68.38655453,0.065501735,45.10357386,53.58471613,0.912758779,0.773065607,-134.4795619,0.109147791,-39.22506077,-59.8376614,0.840078103,7,7,12,11,7,7,7,13,13,7,10,5,55
"Ridge(alpha=0.1, solver='saga')",0.889624239,76.11784686,0.043015754,41.23284453,58.32901151,0.89171761,0.698294558,-80.01311114,0.055681022,-50.5739529,-62.25233511,0.731496969,10,10,10,7,11,10,11,10,10,10,11,11,63
LinearRegression(positive=True),0.889466176,76.17232948,0.042497683,40.07930822,58.09711431,0.891682461,0.695546855,-80.33459075,0.055657161,-50.70014126,-62.28126349,0.728091789,11,11,9,6,10,11,12,11,9,11,12,13,68
"Lasso(alpha=0.8, max_iter=3000)",0.888545318,76.48896739,0.043582989,43.89272865,59.06799074,0.89034223,0.695090132,-80.39862096,0.055780922,-51.95064152,-62.85963523,0.729900338,12,12,11,10,12,12,13,12,11,13,13,12,74
