,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000002530BB10F40>,0.9426308349880802,54.82340246988024,0.02594939546473406,20.372766505841298,38.6304181539711,0.9445459473059221,0.8743069097822241,-44.943806624351105,0.015597582820595026,-25.212762806088197,-34.02419989260052,0.8809139624274962,5,5,7,2,4,5,1,0,1,1,0,3,6
"GradientBoostingRegressor(learning_rate=0.09, n_estimators=350, subsample=0.7)",0.9534160030982002,49.40206412073293,0.011189154619778034,21.384848543344987,34.465842329685806,0.9550969938652676,0.8929116399161504,-47.69020814286406,0.015977164983279328,-24.320863111230025,-35.683583052879115,0.8929343347542693,1,1,0,3,0,1,0,1,2,0,3,1,7
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9499172535936772,51.2236815796187,0.012562179645855393,20.05679779052734,34.75479892730713,0.9504462940718416,0.8672296852004469,-48.97824638478267,0.014853555033917148,-25.850668029785158,-35.50798363654168,0.8944412313923868,3,3,2,1,1,3,3,3,0,2,2,0,10
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-2)",0.9461913953752308,53.09487294877645,0.012571643173407653,18.461904761904776,35.19773809523811,0.9481390968319653,0.8622225716788892,-48.37286250205527,0.016820521603972283,-25.980238095238093,-35.20229809872667,0.8876774348858667,4,4,3,0,2,4,4,2,3,3,1,2,15
"RandomForestRegressor(max_depth=22, n_estimators=650)",0.9520440725886838,50.12424775959328,0.011888839132399376,28.974692307692877,36.55515384615391,0.9521378731876757,0.8686515837476687,-52.90209697407636,0.01930298829240677,-26.60635384615381,-38.134120963651725,0.8774426753787921,2,2,1,4,3,2,2,4,4,4,4,4,22
"LGBMRegressor(learning_rate=0.05, max_depth=7, n_estimators=650, num_leaves=5)",0.8598536208852453,85.68753740701767,0.04964198515784076,29.552129610817303,57.391969439156966,0.8628746916849168,0.838860798953949,-54.73520136265424,0.025549142299507485,-34.39468316097989,-40.254646512045,0.853434192271824,13,13,11,5,10,13,5,6,5,5,5,6,32
AdaBoostRegressor(loss='square'),0.9553125812051145,48.38595931145364,0.015246239286526775,37.78846153846155,39.18765660274512,0.9558028187190689,0.8322853236546169,-54.19566041138699,0.027252931200517177,-35.495904787364765,-41.762745810423056,0.8606963073413183,0,0,4,10,5,0,6,5,7,6,6,5,35
"DecisionTreeRegressor(max_depth=25, min_samples_leaf=2, min_samples_split=10)",0.9284968689768316,61.20533095089597,0.020506611122939822,29.999999999999986,44.59136904761904,0.9310168316915945,0.7796991120298504,-63.71403932191631,0.027112986909747533,-37.489777777777775,-47.91163762428048,0.8199349943368988,7,7,5,6,6,7,10,8,6,7,7,8,46
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.9376397564949792,57.15847353805195,0.034728296141330724,40.81765188492068,45.0743139285714,0.9377587321306899,0.8274091036651765,-63.49901994548699,0.03986380233554696,-44.70645828282829,-49.924415197005374,0.8499555846909539,6,6,9,13,7,6,7,7,9,10,9,7,49
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.9040999491158854,70.88202883248843,0.02759211475116513,35.54838413157637,49.81547849309889,0.9064173848028011,0.8010359480639343,-67.1696488082087,0.037689810179128015,-39.674405452884855,-48.52057165767138,0.8170941584908933,9,9,8,8,9,9,8,9,8,8,8,9,50
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(70, 5), max_iter=60, solver='lbfgs')",0.9205386108443225,64.52155083516749,0.024429519641873704,31.7776286503653,45.73230843920531,0.9206397673517983,0.8002519899760724,-67.79366539803385,0.09914216715460082,-44.04806574312255,-64.3906538776161,0.7825076422389677,8,8,6,7,8,8,9,10,13,9,12,10,63
"Ridge(alpha=0.1, solver='sag')",0.8805050180807764,79.12278308739604,0.054377478645618614,40.01656019774754,59.23754375522392,0.8878735730254731,0.6956468818577762,-81.88830063273464,0.07102694228696926,-53.6421666365575,-64.34021366383789,0.7329508228278694,10,10,12,12,12,10,11,11,11,12,11,11,67
LinearRegression(positive=True),0.8792252446703781,79.5453512851633,0.05934663978417826,39.8755194761882,59.18677772466036,0.8869012983713215,0.69319442690547,-82.08658448662506,0.07472701805381189,-53.144894207870585,-64.18989656719495,0.7301716705761396,11,11,13,11,11,11,12,13,12,11,10,13,71
"Lasso(alpha=0.8, max_iter=3000)",0.8763892223143034,80.47387059009147,0.041953374167221585,36.342630191342266,59.82327354174534,0.8841578171388921,0.6925196926844295,-81.89613380222895,0.06052860319864173,-54.24792180250036,-64.6318057971556,0.73198947735487,12,12,10,9,13,12,13,12,10,13,13,12,73
