,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9452048976513061,57.098989918941555,0.028466433320688402,26.14947509765625,41.15719378115526,0.9452049195668629,0.8702704526217238,-53.9879869801625,0.019104063237368712,-26.128646850585938,-37.72791217240043,0.8809697572961186,3,3,5,2,3,3,1,0,0,0,0,1,2
"GradientBoostingRegressor(learning_rate=0.03, max_depth=7, n_estimators=350,
                          subsample=0.6)",0.9471429347362461,56.08013851846283,0.024760894046668588,25.34104176555894,39.90101429530829,0.9471484251896715,0.8706543897179365,-54.28667024215344,0.025092137687954565,-28.214143445168325,-38.341751889558324,0.8886182249002404,2,2,1,1,1,2,0,1,2,4,1,0,8
"ExtraTreesRegressor(max_depth=20, n_estimators=61, n_jobs=-5)",0.9571247073829117,50.50810829120756,0.020529090796368745,25.22131147540992,36.0818962564228,0.9571445693554611,0.8615275571277285,-56.86086085857013,0.02311649570113519,-27.30191803278688,-39.37674755394285,0.8788409368415753,0,0,0,0,0,0,2,4,1,2,2,2,13
<catboost.core.CatBoostRegressor object at 0x000002065435AE80>,0.9416505855048731,58.921772870917714,0.026880691836388013,26.24873931961656,41.351470557100384,0.9416509648063771,0.8439161850459309,-56.55835315774428,0.02718259390862205,-27.25885904900947,-39.81304445681602,0.8678603404820281,4,4,3,3,4,4,5,2,4,1,3,4,19
"RandomForestRegressor(max_depth=18, n_estimators=200)",0.9477776680478963,55.742402762028654,0.025861364660153284,34.17259999999999,41.99159179104481,0.9478218215283474,0.8566422012110632,-56.625579990883814,0.0252110832556505,-27.92322250000002,-40.25352558300398,0.8779100102238017,1,1,2,8,5,1,3,3,3,3,4,3,19
"LGBMRegressor(learning_rate=0.05, max_depth=7, n_estimators=500, num_leaves=8)",0.93062393763882,64.24840901595036,0.05049758339028243,33.87238941465796,47.70427444074689,0.9306770367961883,0.8465878015845918,-57.4143788466855,0.027980084900882912,-30.613020859524816,-42.159003075500934,0.8510281560670091,6,6,9,7,6,7,4,5,5,5,5,5,29
"DecisionTreeRegressor(max_depth=20, min_samples_leaf=2)",0.9171727115662242,70.20115804159805,0.03474134955527412,31.56666666666669,49.07666666666667,0.9176427338505689,0.8153182757660679,-58.85462770035009,0.029941281851762775,-31.120166666666666,-42.376295454545456,0.8227810438216953,9,9,7,6,8,9,7,6,6,6,6,8,39
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9352867752056897,62.05175591461799,0.032800997398445456,40.00764705882352,48.19469353894212,0.9353815981579213,0.8385481781184188,-60.674932032749275,0.03439101764130365,-38.53078211651724,-47.333335194997446,0.8317295905372999,5,5,6,9,7,5,6,7,7,7,7,7,41
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.911718333857677,72.47576613210346,0.05684806638364296,47.485971428571474,58.20106921284119,0.9129211528860844,0.7893906625946092,-70.44056630033964,0.051915269617902146,-47.72880629251698,-55.51134381006317,0.8398427107400762,10,10,10,13,10,10,9,9,8,10,10,6,52
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(60, 9), max_iter=60,
             solver='lbfgs')",0.9295199039713749,64.75760791926659,0.027405094789453105,26.672995432436096,39.98829606966757,0.9307261613008196,0.748731040645976,-69.24748961614729,0.05620475383022242,-43.8846530620493,-53.76542655524914,0.7358184845266702,7,7,4,4,2,6,10,8,9,8,8,10,53
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.9197577897746413,69.09696878032844,0.049368271354955556,29.62528940013101,50.75323759576898,0.9209534012916959,0.8119434411876807,-72.5497607623386,0.0900073704559906,-47.518037888670236,-55.113807012945436,0.8191656370993208,8,8,8,5,9,8,8,10,12,9,9,9,57
"Lasso(alpha=0.8, max_iter=3000)",0.8900106976608853,80.89706736142105,0.0681747224338203,45.14773767686097,61.64929669059904,0.8944476821730396,0.6824220229447261,-81.51612327351758,0.05968196175148838,-55.616455466171054,-63.86562467567528,0.7062084476853036,11,11,11,12,11,11,11,11,10,13,12,11,68
"Ridge(alpha=0.1, solver='sag')",0.8845579642892824,82.87805352505794,0.07137357692908602,43.3951941355254,62.498131151371794,0.8909118864901541,0.6624555620523334,-81.77672253701589,0.0630807826422773,-52.74110846081352,-63.403880302065694,0.7033176633635356,12,12,13,11,13,12,12,12,11,11,11,12,69
LinearRegression(positive=True),0.8845083355173486,82.89586633485872,0.07013177638686462,43.11315090947835,61.836427759830066,0.8898961000774483,-3.816952593056674,-343.0919987339862,0.16426746283272334,-53.82183017123803,-110.79564314059749,-2.7495237139047917,13,13,12,10,12,13,13,13,13,12,13,13,77
