,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000025309C88490>,0.9305163382348154,55.002721870989895,0.022251101984409462,25.84162771626694,39.1969466972289,0.9315524504216527,0.9342770620354959,-48.55531506499723,0.020609544876503436,-21.313031042228786,-33.64385475241187,0.9421019742116021,1,1,3,3,3,1,0,0,1,0,0,0,1
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9363651038206098,52.63692408806531,0.015699322162665355,22.8199462890625,35.75415710449219,0.9370336260764991,0.9284014220151624,-50.52694767382585,0.017472935365877053,-24.426529998779294,-34.66110778808594,0.9358186443652936,0,0,0,2,0,0,1,1,0,1,1,1,5
"GradientBoostingRegressor(learning_rate=0.09, n_estimators=500, subsample=0.7)",0.9298279278900973,55.27452043395489,0.016334377310049112,21.85581450640541,35.97838275203629,0.9311331327186858,0.9099138630063301,-54.396517466567694,0.028034515690299522,-31.335165354316654,-39.5372677498764,0.9247704023246973,2,2,1,0,1,2,2,2,3,2,2,2,13
"ExtraTreesRegressor(max_depth=25, n_estimators=21, n_jobs=-5)",0.9238802060712537,57.569390929406815,0.019534751905794793,21.880952380952408,38.44624338624339,0.9268937842004769,0.9065978560341282,-64.90018120382551,0.02482389065649223,-32.22357142857144,-41.44489115646259,0.9006827627314294,3,3,2,1,2,3,3,5,2,4,3,5,22
"LGBMRegressor(learning_rate=0.09, max_depth=13, n_estimators=650, num_leaves=5)",0.9108916635140761,62.28765786358604,0.03258303008442388,28.776750157379183,45.4817062266945,0.9126484735018814,0.8979155733778654,-60.34211151206327,0.034624051815119294,-31.855486923631826,-43.71722711860901,0.910766412451632,6,6,7,6,7,7,4,3,5,3,4,3,22
"RandomForestRegressor(max_depth=26, n_estimators=350)",0.9167305002065448,60.21238234479166,0.02239277631584831,27.173142857143006,40.66325079365086,0.9176320184719768,0.8878234797898221,-63.31277971471912,0.029853004898802226,-32.95707142857144,-44.78302653061225,0.9055027317108625,5,5,4,5,4,5,5,4,4,5,5,4,27
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9205344155362444,58.8209959656431,0.029318031061068197,36.0333333333333,44.24861533965377,0.9209297320925066,0.8463198042800386,-74.3247492023734,0.041086354081451344,-36.15746977308735,-51.71311272658708,0.8695762072146438,4,4,6,7,6,4,6,6,7,6,6,7,38
"DecisionTreeRegressor(max_depth=20, min_samples_leaf=2, min_samples_split=5)",0.9099811998332089,62.60506096914703,0.02422456630050851,27.0,42.267592592592585,0.9145984923439469,0.8256836702970389,-76.91721006188214,0.03639789451615884,-37.34416666666666,-54.82465079365079,0.8335977591577913,7,7,5,4,5,6,9,9,6,7,7,9,47
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.886092140996157,70.42383596984233,0.05038176984976496,43.62571428571454,55.618162821869554,0.8879303271332863,0.843332058416331,-75.27679559385373,0.057912614684282826,-52.228861904761935,-59.33805206892201,0.8752434180263469,8,8,8,11,8,8,8,7,8,10,9,6,48
"SVR(C=1.6, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.8479699202770106,81.35937326296212,0.08009342119718418,47.660191231091346,60.07468794322363,0.8603862749889776,0.8455545930400055,-76.2660248181069,0.09427169808425742,-46.955476809333945,-58.24336492600621,0.8683686820768814,9,9,13,13,10,9,7,8,11,8,8,8,50
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(40, 7), max_iter=40, solver='lbfgs')",0.8464109363162076,81.77545688139654,0.06663843780099865,38.83773643468851,58.37185990856908,0.849260838908871,0.7942369228656132,-79.7393706384746,0.06102083064991801,-47.58290804001314,-64.39111917864382,0.8168664198049532,10,10,9,8,9,10,10,10,9,9,10,10,58
"Lasso(alpha=0.8, max_iter=3000)",0.8192074454695695,88.72236366780562,0.07900630984389186,44.587777550560816,66.18844934118152,0.8236127129029438,0.7839422601084124,-87.61341951512075,0.07874131294209816,-60.11259316858551,-68.64800025450361,0.8039746995627806,13,13,12,12,13,13,11,11,10,13,13,11,69
"Ridge(alpha=0.1, solver='saga')",0.8220147779617086,88.03083172751148,0.076959575640541,40.44064690572577,64.45608962580094,0.8266243720897442,0.7816836939106475,-87.89307278521075,0.09858360362976595,-57.40383626814827,-68.55036122877767,0.8011698564528651,12,12,11,10,12,12,12,12,12,12,12,12,72
LinearRegression(positive=True),0.8231229645270339,87.7563513263927,0.0757126243904785,40.1130745576304,63.76417947532314,0.8277426271110873,0.7791282068378449,-88.2589863175837,0.11985066942676646,-55.11646295084449,-68.33597450396665,0.7978324646104328,11,11,10,9,11,11,13,13,13,11,11,13,74
