,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001D5EE08AD30>,0.9180810456457782,68.02917097076573,0.043294855150643255,35.00279105692141,47.37680753582268,0.9187144207332001,0.9587976786440183,-43.77892131115256,0.018177693474799077,-22.180757623622437,-31.425710557413275,0.9621725050548445,1,1,4,6,1,2,0,0,2,2,0,0,4
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9069970960749767,72.48551569587656,0.034328793031530865,28.55584716796875,47.70649034288195,0.9146242532326001,0.95440776320438,-45.013700014249025,0.014966760773364961,-21.53134994506836,-31.521171402704148,0.9572374730761448,3,3,2,1,2,3,1,1,0,1,1,1,5
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-2)",0.917425780797684,68.30070969486609,0.03309582744834538,32.13333333333338,48.23195767195767,0.9193318981463158,0.9489316583065392,-49.47359908992498,0.018625165070964643,-18.730476190476203,-32.044151927437646,0.948807313265293,2,2,0,2,3,1,3,2,3,0,2,3,13
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=500, subsample=0.7)",0.9231811752368073,65.87745420649739,0.034127018376431985,32.486185924700294,45.13617304266928,0.9301515661543023,0.9500835159964482,-49.50243413550043,0.018123159724984024,-23.672164934392416,-34.49131344554998,0.9526748117770127,0,0,1,3,0,0,2,3,1,3,3,2,14
"RandomForestRegressor(max_depth=18, n_estimators=350)",0.8885398871856525,79.35288440402212,0.042974175864592616,32.6742857142857,50.25373968253969,0.8976519072253609,0.9391301754228427,-52.217413068368074,0.02231496844716213,-24.586600000000022,-36.7541598639456,0.9414019835516185,7,7,3,4,4,6,4,4,4,4,4,4,24
"LGBMRegressor(learning_rate=0.03, max_depth=7, n_estimators=350, num_leaves=5)",0.8711866177293264,85.30676447380014,0.0672137207675471,47.16506425215016,63.09780753786379,0.8723682464213327,0.9382666632230399,-52.64698124810899,0.028245924227414784,-29.850571449530594,-38.61075151448294,0.9411926171286318,9,9,13,10,9,9,5,5,6,5,5,5,31
AdaBoostRegressor(),0.8928283230714833,77.81135740105749,0.0434092364273392,38.833333333333314,50.49419654108385,0.8968555442984627,0.9199485503761341,-64.01362187162448,0.03128749908624359,-35.65738544157058,-45.73172504795412,0.9267531026838925,6,6,5,7,5,7,6,7,7,7,6,6,39
DecisionTreeRegressor(max_depth=25),0.8441674051706158,93.82792879639953,0.06156214486056477,27.0,55.56666666666667,0.866474897341675,0.9093962170386118,-66.49947844407001,0.027905333202435056,-31.615,-48.677,0.9093752198365778,13,13,10,0,7,10,8,9,5,6,8,10,46
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.8782116022698803,82.94800341174286,0.0621187913773234,43.59500000000003,64.14666796296295,0.8792271571198039,0.9105056250072353,-61.86692636726932,0.04636833096664942,-38.984697698412745,-49.17635784597678,0.9178013717561415,8,8,12,9,10,8,7,6,8,9,9,7,46
"SVR(C=1.6, cache_size=4000, epsilon=0.01, gamma=4, kernel='poly')",0.9004614158699904,74.98919782493387,0.044172980113335265,33.988284720349725,55.124669516048826,0.9055632029851555,0.9092141073734051,-64.44697314214699,0.07487428503344438,-38.38304002639577,-47.77290211764519,0.9159525475310893,4,4,6,5,6,4,9,8,12,8,7,8,52
"MLPRegressor(hidden_layer_sizes=(40, 9), max_iter=40, solver='lbfgs')",0.8977463018487744,76.00505722955316,0.04489496408144514,41.973137961183426,57.126327414452476,0.9038955876547474,0.8826322598992389,-72.55514634135749,0.08421347113912607,-46.05294462479809,-53.36996007985211,0.9147792957890152,5,5,7,8,8,5,10,10,13,10,10,9,62
"Lasso(alpha=0.1, max_iter=4000)",0.8571790881823561,89.8253419469567,0.05777833306453182,55.54197104515373,70.22858163725361,0.8633409287551799,0.8595953170537175,-78.82594401077465,0.06065404514828909,-58.25995569744957,-62.42508323743952,0.8689159891761472,11,11,9,12,12,12,11,11,9,12,12,11,66
"Ridge(alpha=0.01, solver='saga')",0.857821629676755,89.62305514313118,0.05758523623274539,53.56307936034375,70.14141679343649,0.8639900988927258,0.859281939383765,-78.88677880414443,0.06149276575341019,-58.168473238708415,-62.462693391073536,0.868502621374916,10,10,8,11,11,11,12,12,10,11,13,12,70
LinearRegression(positive=True),0.851946841770979,91.45591865037697,0.061955107521609244,60.238846436369556,71.47712823714576,0.8576535919323955,0.8588171326656722,-79.01082311315758,0.06194866538030938,-58.57182006607358,-62.4131983713627,0.8678985137199617,12,12,11,13,13,13,13,13,11,13,11,13,74
