,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9257785470370833,60.83687069181943,0.02120996787840913,35.08454895019531,44.47757932874892,0.939742270799758,0.8029014743556493,-45.20462856876945,0.01565581191782174,-22.99874603271484,-31.5216828918457,0.8260838172835099,4,4,3,4,3,1,0,0,0,1,0,0,1
"GradientBoostingRegressor(learning_rate=0.05, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.9303306615659896,58.94174432092995,0.017768769919871672,32.58948535104594,42.18818443913318,0.9350812468815908,0.7992276462620864,-51.260221594006694,0.01796769214328721,-22.763886436114923,-35.29521481262031,0.7995445022943249,1,1,2,3,2,2,1,2,1,0,2,2,8
<catboost.core.CatBoostRegressor object at 0x00000206B30D2700>,0.9453484374031208,52.20395814755518,0.017283702435051833,30.75796128633496,41.217317527230634,0.9550988787560057,0.7405910617982574,-47.13777713269725,0.02288415620783028,-28.217731320916773,-34.7503859773103,0.7978824474598306,0,0,1,2,1,0,3,1,2,3,1,3,13
"ExtraTreesRegressor(max_depth=10, n_estimators=41, n_jobs=-3)",0.9292096834690275,59.414037778022816,0.016978177134718924,24.140948509485185,41.02527702499247,0.9326907454434175,0.7634355539512754,-51.91883317843217,0.02292134016819528,-27.44686348915311,-37.60223056934033,0.8013014718126545,2,2,0,0,0,3,2,3,3,2,3,1,14
"AdaBoostRegressor(loss='square', n_estimators=80)",0.9064639608756643,68.2954276124024,0.024818820893863416,47.302139037433136,52.811898198821346,0.9189711950747063,0.7343428402609777,-59.075485875829486,0.032211575856521305,-32.8051947707407,-42.528305740079176,0.712538143409683,5,5,5,13,8,5,5,5,4,4,4,6,28
"RandomForestRegressor(max_depth=26, n_estimators=50)",0.8945458414628404,72.51602603639496,0.023891334543962847,42.84,52.717833333333346,0.8985164395804008,0.7349332057727479,-63.865639889014915,0.034561500492426976,-33.3445,-45.331,0.7701231402199816,8,8,4,11,7,8,4,6,6,5,5,4,30
"LGBMRegressor(learning_rate=0.07, max_depth=7, n_estimators=650, num_leaves=8)",0.8760811269046178,78.6087460554713,0.03473701254824778,41.891361712212316,57.75760146564752,0.9013087817181755,0.6282096390620517,-58.91785349837039,0.03295337020436982,-40.412642484541024,-45.775453393021486,0.6939620557845817,9,9,9,10,9,7,8,4,5,7,6,7,37
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.9059183709995697,68.49431948568476,0.030806242082104442,37.87868065476191,51.31029234457671,0.9059611888755117,0.6845195393105785,-67.26332602621405,0.05221858417125141,-44.6618297375541,-51.78182912227818,0.7469107123488362,6,6,7,7,6,6,6,7,8,10,8,5,44
"SVR(C=1.6, cache_size=2000, epsilon=0.08, gamma=4, kernel='poly')",0.9275873635067585,60.09098472813959,0.028292825709885155,38.30767250719916,45.58170280393818,0.9275897251764623,0.6359827745879552,-70.30460071786044,0.055724862541800285,-43.523060595027815,-51.71454887125585,0.6789406700622498,3,3,6,8,4,4,7,8,10,9,7,8,49
"DecisionTreeRegressor(max_depth=25, min_samples_leaf=2)",0.8597196380332328,83.63741082313304,0.03980090389595066,45.5,61.608796296296305,0.864664145973818,0.2971587101177057,-72.44678011529619,0.04757086222866095,-33.485,-53.47277777777778,0.44228285764931013,13,13,11,12,13,13,13,9,7,6,9,12,56
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(40, 6), max_iter=60, solver='lbfgs')",0.8958560608632729,72.06412886609208,0.03302231128401498,27.06359777028007,48.19851714051432,0.8979195516026671,0.6275733557416205,-75.03417070623472,0.05542247184288122,-42.91618319504757,-54.381633665151945,0.40212793174923933,7,7,8,1,5,9,9,10,9,8,10,13,59
"Lasso(alpha=0.6, max_iter=3000)",0.872006324849143,79.89073111657719,0.0385517412321681,40.539748356047426,58.81078528999389,0.8735606601480889,0.43390679220282236,-84.4979579586313,0.08083276905385867,-57.90055932421596,-67.00518687335061,0.6558168526139997,10,10,10,9,11,10,12,11,11,11,11,9,65
LinearRegression(positive=True),0.863218443000882,82.58780286132063,0.04053131999041806,35.867744525255006,58.794926460340875,0.8648949020431761,0.44636388354874457,-85.2480831214284,0.11312433626767655,-57.9201161855951,-67.093351156275,0.6476296625081099,12,12,12,5,10,12,10,13,13,12,12,11,71
"Ridge(alpha=0.1, solver='saga')",0.8640572843401244,82.33416996241414,0.04098672504059481,37.69501788197857,59.11488066106517,0.8655715860579983,0.43529902206100146,-85.10832910099278,0.09989529374102862,-58.69698958087629,-67.30132803851743,0.6527996595898543,11,11,13,6,12,11,11,12,12,13,13,10,71
