,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9694592833744928,42.75093809787611,0.01420997384605738,22.695828247070324,30.047945834073154,0.9694669588555078,0.902275530843626,-49.90369220415298,0.01816689463191591,-27.117161102294922,-35.84778768662124,0.9159636499074416,1,1,0,2,1,1,0,1,0,2,1,0,4
<catboost.core.CatBoostRegressor object at 0x0000020667F0CE20>,0.9660409089953843,45.0800164392744,0.015121999586447282,19.78085218584505,30.590784006404917,0.9662532371971423,0.8996045846786058,-49.87119766627478,0.021432899016640874,-25.7134768042401,-35.62110554173888,0.9024452541654403,2,2,1,0,2,2,1,0,2,1,0,1,5
"ExtraTreesRegressor(max_depth=25, n_estimators=81, n_jobs=-3)",0.9635437794638582,46.70806315251153,0.01600338027852821,24.728395061728406,29.055241301907955,0.9636964256196867,0.8967400800012995,-56.016529004369886,0.01994096380598106,-24.91790123456791,-36.150747238466536,0.9009866571877435,3,3,2,4,0,3,2,4,1,0,2,2,11
"LGBMRegressor(learning_rate=0.11, max_depth=19, n_estimators=200, num_leaves=5)",0.9487679693627592,55.37029308522327,0.021802512197629055,22.088466802096036,37.20137997548817,0.9491419004351026,0.8811637944703312,-53.37051354747145,0.024893582975958974,-28.255012961417254,-38.81589169609653,0.8948233335534084,6,6,5,1,5,6,3,2,3,3,3,3,17
"GradientBoostingRegressor(learning_rate=0.09, n_estimators=500, subsample=0.6)",0.9694991439725107,42.723030528333496,0.0202757865605333,24.04503074550496,31.235465028883493,0.9694993338238739,0.8770817754758606,-55.12227062005533,0.02772620591064535,-28.391113552709328,-41.18068050633222,0.8941566220470047,0,0,3,3,3,0,4,3,4,4,4,4,23
"RandomForestRegressor(max_depth=22, n_estimators=200)",0.9553316039430204,51.70186584640829,0.02091502583540025,25.269999999999982,35.15801818181818,0.955637694290264,0.8606858451215711,-61.29792312279476,0.028280305736469558,-31.961725000000023,-42.37273625730995,0.8826153575689807,5,5,4,6,4,5,5,5,5,5,5,5,30
"AdaBoostRegressor(loss='square', n_estimators=140)",0.9393006753522615,60.26955250267308,0.03106970602182213,30.66666666666663,42.530465791019815,0.9403210489301671,0.8139208518971094,-68.96111544206111,0.03771367203625678,-36.870900209703976,-48.796894038499644,0.852641537234244,8,8,6,8,8,8,8,7,7,7,7,8,44
"DecisionTreeRegressor(max_depth=25, min_samples_split=10)",0.9138756805370416,71.79082414079099,0.03523316317316037,30.3125,45.200098124098126,0.9141699054851349,0.8058781994006434,-70.97896756982138,0.035973154148101844,-35.029632936507944,-48.210898832729974,0.8334250772775361,10,10,7,7,9,10,9,9,6,6,6,9,45
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.935633392115833,62.063512159350395,0.05250565723433391,43.62969999999984,49.3108069290306,0.9377408607469244,0.8352054388843735,-67.09568420261897,0.04919628041408763,-42.440595,-52.2599937747248,0.8697064555124421,9,9,9,12,10,9,6,6,8,10,9,6,45
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.942132428580162,58.84691029142544,0.05129757819515372,25.0227281422666,40.22298415028161,0.9432976710917875,0.8195173798601246,-70.23015671384464,0.09741774383687164,-40.749169509449,-52.27879276225663,0.8587322124299901,7,7,8,5,7,7,7,8,13,8,10,7,53
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(50, 8), max_iter=60,
             solver='lbfgs')",0.9565879066174348,50.969620687749384,0.09192424030129853,31.051803889138682,39.07321030246077,0.9594313120280439,0.7850024710309633,-74.9819852685886,0.09548835779297919,-40.93831836947528,-51.40480539847194,0.81693207095156,4,4,13,9,6,4,10,10,12,9,8,10,59
"Lasso(alpha=0.8, max_iter=3000)",0.9013135953708088,76.84837716961212,0.061788761129139363,41.68889102917194,59.11442363209594,0.9013868663248071,0.6860955189279629,-84.53344710461843,0.06553135395728962,-55.77433450442176,-65.93759797607315,0.6996816487799298,13,13,10,10,13,13,11,11,9,12,13,11,67
"Ridge(alpha=0.1, solver='sag')",0.9045768459781198,75.56712872771006,0.0647406550465277,45.28822674882815,58.556524350916135,0.9046260690067082,0.684126103093858,-84.64256358694456,0.07108209985039428,-55.92171238659646,-65.64889334427508,0.6927123699341211,11,11,11,13,11,11,12,12,10,13,11,12,70
LinearRegression(positive=True),0.9021832067742185,76.5090391526094,0.06983297448779374,42.90300033421045,58.865993528550746,0.902259828073207,0.6781447098952715,-85.13294089223459,0.07557778673919721,-55.269225499314324,-65.73182356117768,0.6858329507500721,12,12,12,11,12,12,13,13,11,11,12,13,73
