,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9314088488894505,58.1588273204074,0.020631160169513225,21.63123321533203,37.86519453260634,0.9314935207304444,0.8605632020144738,-45.32311613720155,0.01611813821395603,-22.804087829589843,-31.493712384773016,0.8735773115071096,4,4,3,2,3,4,0,0,0,1,0,1,2
<catboost.core.CatBoostRegressor object at 0x00000206BF0977F0>,0.9676435289743028,39.94497649213902,0.008564947775115059,21.00337061766254,28.589288570127515,0.9676815872405189,0.8321774559862529,-49.49250016586972,0.02369650774491945,-21.54420179849776,-34.20847648004664,0.8496248292997264,0,0,0,1,0,0,3,1,2,0,1,3,10
"ExtraTreesRegressor(max_depth=10, n_estimators=21, n_jobs=-4)",0.9455648392645039,51.810925507885095,0.013481870784730761,25.690476190476204,36.61489132690113,0.9456491545354034,0.8464494454663394,-51.317005959629924,0.021822276858884975,-24.47687867027152,-37.57859620868549,0.8842609041805802,1,1,1,4,1,1,1,2,1,3,3,0,10
"GradientBoostingRegressor(learning_rate=0.07, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.9369824950070906,55.74580581636644,0.023165025571964377,20.278936362703732,36.994552312124625,0.9384055307317867,0.8388634009809506,-55.568422027418244,0.025484079096879223,-23.766090640945436,-36.332627075091445,0.8528363337141396,2,2,4,0,2,2,2,4,3,2,2,2,15
"LGBMRegressor(learning_rate=0.07, max_depth=13, n_estimators=350, num_leaves=5)",0.9179303006930675,63.616975301588575,0.028922595549155255,30.35261028202143,44.921806039105235,0.919049411389246,0.7591359718821834,-53.26918346612314,0.026575673574783482,-33.17399475039777,-41.14890329168235,0.7925277683466693,7,7,6,6,6,7,7,3,4,6,4,8,32
"RandomForestRegressor(max_depth=10, n_estimators=200)",0.9316259600777892,58.06670946160258,0.02462549955474958,27.658791666666673,40.966179309116804,0.932110025964125,0.8037811188422379,-61.014547385243844,0.030898419167188242,-32.26981573300066,-42.22860204142837,0.8180234281145967,3,3,5,5,4,3,6,5,5,4,6,6,32
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(70, 9), max_iter=60,
             solver='lbfgs')",0.8723637789472151,79.33568285965643,0.04064109273540037,31.626455816832788,52.12275265982636,0.8740646378199564,0.8196749489981364,-66.17214607973158,0.03573411871034281,-37.6811653324746,-41.6995350059723,0.8412871935496511,10,10,9,7,10,10,4,7,6,9,5,4,35
"SVR(C=1.6, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.9170798747278475,63.9457330300934,0.03573216356168162,31.661537924166254,47.02505264082806,0.9179730290359843,0.8115209032769902,-63.82587880937801,0.08990350884111391,-35.91603296913654,-46.55154138280478,0.837129635694775,8,8,8,8,8,8,5,6,13,8,7,5,44
"AdaBoostRegressor(loss='square', n_estimators=110)",0.8843551875353126,75.51699038904628,0.04297472438019972,32.16666666666666,47.60337814265048,0.8862961045029364,0.7282916728680283,-70.73792108919238,0.04196748570106096,-35.390842559021436,-48.77677570621868,0.6536588994782797,9,9,10,9,9,9,9,8,7,7,8,9,48
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.9225209894310584,61.81211848670839,0.029575355196299374,24.710000000000008,44.12582671957672,0.9225237153951625,0.7320557549158007,-71.07767609652065,0.05767781084209672,-47.92830952380953,-54.44970429292929,0.8015660780920557,6,6,7,3,5,6,8,9,8,10,10,7,52
DecisionTreeRegressor(max_depth=20),0.9241328903180396,61.1657583947097,0.0169284588036492,33.5,45.19444444444444,0.9245904250089048,0.5451877320563054,-89.70594216999262,0.061867226392215584,-32.45,-48.79924242424242,0.5667641099282908,5,5,2,10,7,5,10,13,9,5,9,13,59
"Ridge(alpha=0.1, solver='sag')",0.8447472104211156,87.49863975454991,0.0527248938419409,43.889329302584116,62.380253396158196,0.8448706789691404,0.5443766007418501,-80.00289349450765,0.06518957873628216,-58.43841153227485,-63.13983606799278,0.5864544150238243,11,11,12,13,13,11,11,10,10,12,13,10,66
"Lasso(alpha=0.1, max_iter=4000)",0.8439574540692005,87.72090613027922,0.05229311755021683,43.224764570901684,61.99886222092987,0.8441689564900472,0.5379112875059924,-80.07529977840802,0.06696550263915851,-58.17726279847359,-62.9648156094274,0.5852584278470032,12,12,11,12,11,12,12,11,11,11,11,11,67
LinearRegression(positive=True),0.8413195965876799,88.45924806091952,0.052907219965567645,42.33540585046501,62.292227836355174,0.8415719676128126,0.530893417775281,-80.27341371738349,0.06924255816886188,-58.62384858364273,-62.97359770485023,0.5801691629190316,13,13,13,11,12,13,13,12,12,13,12,12,74
