,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8870075326888828,73.03557350171641,0.023374429394343463,24.319671630859375,49.65456164550781,0.8875607985101714,0.8425425681656298,-49.60406229038765,0.016205601985301032,-26.28260971069336,-36.07214907702277,0.8620099250416716,4,4,0,0,3,4,1,0,0,1,1,1,4
<catboost.core.CatBoostRegressor object at 0x000002066942C130>,0.9134310436839022,63.92795157200828,0.031872501491869126,33.038823320104825,47.01346401473383,0.9149084968432395,0.850388634116014,-50.06108148042378,0.021915422365254202,-25.680622261883077,-35.77048076643628,0.8785766061509076,0,0,5,4,0,0,0,1,3,0,0,0,4
"GradientBoostingRegressor(learning_rate=0.03, max_depth=5, n_estimators=200,
                          subsample=0.6)",0.890223082956154,71.98884617468805,0.024070520363004166,27.571744568684352,47.27721058505455,0.8902264838987322,0.8308355514187648,-52.051971605967346,0.01739441013984061,-27.005412797862824,-37.22786967306455,0.8496178386385435,3,3,1,1,1,3,2,2,1,2,2,3,12
"ExtraTreesRegressor(max_depth=20, n_estimators=21, n_jobs=-3)",0.8822923523537121,74.54388757371844,0.02689855781295047,30.964285714285722,49.07466666666667,0.8824062723434803,0.8239279983085617,-53.41308764695339,0.020863289411316693,-29.960476190476196,-39.31160889355743,0.8552913715506797,5,5,2,3,2,5,3,3,2,3,3,2,16
"RandomForestRegressor(max_depth=22, n_estimators=500)",0.872280036124297,77.64957648564999,0.027541661294148943,28.042199999999994,50.37386000000002,0.8725713418793649,0.8127452533372803,-58.13893616698696,0.02318810239159495,-31.19572000000005,-41.78627154411767,0.8444937957295006,7,7,3,2,5,7,5,4,4,4,4,5,26
"LGBMRegressor(learning_rate=0.03, max_depth=7, n_estimators=500, num_leaves=8)",0.8921551505435821,71.35253415317503,0.03222206715970466,43.51695408633982,55.22844077505884,0.8934580216660404,0.8147018869108017,-58.49487621424154,0.028858966771016865,-32.717126190769704,-42.69754855129493,0.8482538357249156,2,2,6,7,6,2,4,5,5,5,5,4,28
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.8697613377180305,78.4114818219587,0.04510266878785917,49.102000000000004,59.89773401133791,0.869922670815472,0.7870131877323239,-65.9005135075665,0.04464408027721297,-45.78722433673473,-52.29020117860782,0.8358283608121285,8,8,9,12,9,8,6,6,9,8,6,6,41
AdaBoostRegressor(loss='exponential'),0.8631499382685127,80.37707479981535,0.03777846693167675,41.17391304347825,58.37108625041199,0.8633857213369288,0.7028071205361087,-68.5157309402464,0.03912908629587192,-42.231210585164206,-52.33081884597034,0.807829422151527,9,9,7,6,8,9,9,8,7,7,7,9,47
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.8762769428918726,76.42492463410612,0.04490127497648925,44.78504949915845,58.05308254444119,0.8763865374354736,0.7829610409728451,-72.31388230202646,0.05096819793252958,-49.49113503949271,-55.10016827993222,0.8129806666293249,6,6,8,9,7,6,7,9,10,9,9,7,51
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(70, 7), max_iter=60,
             solver='lbfgs')",0.906805980435677,66.32904122853984,0.028802694204476235,43.5431458018689,50.06567552132717,0.908185207736472,0.7390827951635572,-67.08572778950754,0.044521481538742455,-73.79790446177591,-55.23238518422876,0.8102301240354762,1,1,4,8,4,1,8,7,8,13,10,8,54
"DecisionTreeRegressor(max_depth=25, min_samples_leaf=2, min_samples_split=5)",0.7953869506198534,98.28253772076367,0.050318154254905566,39.916666666666686,62.61283333333335,0.8030436893844597,0.5925884400147574,-79.10396597230114,0.03887255638491155,-38.65666666666666,-54.640533088235294,0.649011887452555,13,13,13,5,10,13,13,10,6,6,8,13,56
"Lasso(alpha=0.3, max_iter=8000)",0.847886552097049,84.74098407867496,0.04742442246441738,47.89597005514392,62.75002518971136,0.8481945028972679,0.6831118153839987,-79.73032517210692,0.07327618405169467,-53.29647862046384,-62.414587094213154,0.695208940623128,10,10,10,10,12,10,10,11,11,11,11,10,64
"Ridge(alpha=0.1, solver='sag')",0.847866654385047,84.74652631238975,0.047956946988591015,50.32564636174007,62.894020580382914,0.84804294687321,0.6823365364685896,-79.88797156797136,0.08125880675595898,-53.30513795054886,-62.52075424840554,0.6942367794440581,11,11,11,13,13,11,11,12,12,12,13,11,71
LinearRegression(positive=True),0.846513183998258,85.12266977855515,0.04861615249157654,48.74324390260176,62.748553438839764,0.8466605146762547,0.6795884533477782,-80.07919791363429,0.09182635007050204,-52.76146350240117,-62.49025090600054,0.6909594449026396,12,12,12,11,11,12,12,13,13,10,12,12,72
