,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9511637543511791,55.25771913565691,0.028816426980173993,38.383453369140625,42.47529146761508,0.9547761048139144,0.8285886664997852,-61.69474247799001,0.034820353238308295,-28.79998413085938,-42.58421767552694,0.8416837937354614,2,2,3,6,4,3,2,1,0,1,0,3,7
"GradientBoostingRegressor(learning_rate=0.03, max_depth=5, n_estimators=200,
                          subsample=0.7)",0.9574991677191256,51.54903471014479,0.02725301674041062,27.161718156771485,39.00823027972503,0.9619666338682875,0.8358062588112851,-65.90775924963371,0.03990444890180537,-29.01029216501083,-44.495655317651554,0.8483881106036517,0,0,1,0,0,0,0,2,1,2,2,0,7
"ExtraTreesRegressor(max_depth=25, n_estimators=21, n_jobs=-3)",0.9531427468643907,54.12653585430781,0.02672568605634878,30.000476190476178,39.07124839124839,0.9575579565383674,0.8353850329004077,-69.02464749839785,0.04364724294328404,-28.105261904761885,-44.493077063492066,0.846772512917371,1,1,0,2,1,1,1,5,2,0,1,2,11
"RandomForestRegressor(max_depth=22, n_estimators=500)",0.9508267632165416,55.44804240607204,0.03184085620059054,35.31173000000007,41.500939189189076,0.9562488917186543,0.8271428387775905,-68.64864516850477,0.04444810807983522,-29.83657599999999,-46.51648819000002,0.8483042790974704,3,3,5,5,2,2,3,4,3,4,4,1,19
<catboost.core.CatBoostRegressor object at 0x000002152A9D1250>,0.9493534204275781,56.272586847724696,0.03118528481823663,28.921228462107905,42.089981271205396,0.9529205576269247,0.8032925755088621,,0.044781804049659535,-29.451161451758583,-45.588675811286215,0.8194068911634098,4,4,4,1,3,4,7,0,4,3,3,7,24
"LGBMRegressor(learning_rate=0.03, max_depth=19, n_estimators=650, num_leaves=8)",0.9458829785357374,58.16862026199633,0.038600474493752195,33.95010982132382,42.67344966514854,0.947207849341655,0.8139328690387373,-68.34948405923403,0.04857964320286552,-30.10899564980776,-47.14527696005104,0.8286631012790198,5,5,6,4,5,5,5,3,6,5,5,5,29
"DecisionTreeRegressor(max_depth=15, min_samples_leaf=4, min_samples_split=10)",0.9201669045815402,70.65018513521977,0.05117557165826554,32.928571428571445,50.341055341055345,0.923849467883224,0.7685896078638518,-72.81837455858721,0.044803373408432975,-34.57933333333333,-50.216262871693125,0.7991259235182867,7,7,8,3,7,8,10,6,5,6,6,9,42
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.9148923642522646,72.94677274567428,0.062208962888275265,49.92823809523807,56.69987148372859,0.9225117536321097,0.8049536511053921,-74.4461311711851,0.059694283005747785,-47.08452517006803,-56.97917261483292,0.8342312413674021,9,9,10,10,9,9,6,7,8,9,8,4,42
AdaBoostRegressor(loss='square'),0.9416226020621924,60.414917457549,0.027702004125340515,42.06587301587301,47.33158452770751,0.9429088485681716,0.7738110338176357,-78.57784372059223,0.05272325932309497,-45.653006527926365,-54.10621469852727,0.8185558164586443,6,6,2,7,6,6,9,9,7,7,7,8,47
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.9066640337545866,76.39172795757842,0.06217079720802441,45.85242693474859,55.80251454331134,0.9147982540214987,0.7983819650318419,-77.97632345454556,0.08676169268679812,-46.917483615456206,-57.66997352521345,0.8269519445913849,10,10,9,9,8,10,8,8,12,8,9,6,51
"MLPRegressor(hidden_layer_sizes=(60, 9), max_iter=60, solver='lbfgs')",0.9179592241266288,71.62039292302282,0.049693989632307464,44.232910692545715,57.16945071037028,0.9247911204047804,0.8150124614050803,-82.21808965663226,0.06480383305423547,-49.284058669026514,-63.81899975758138,0.7898283653623653,8,8,7,8,10,7,4,10,9,10,10,10,53
"Lasso(alpha=0.2, max_iter=4000)",0.8792918141627514,86.87407256488797,0.08567368968277504,58.130786859380635,68.03333239361214,0.894047889843095,0.7229965685274029,-89.9737415190676,0.07451207282938728,-58.03526546444518,-70.40616749742766,0.7661127748963986,11,11,11,11,11,11,11,11,10,11,11,11,65
"Ridge(alpha=0.1, solver='sag')",0.8781186288760985,87.29522435276186,0.08635466156543752,59.95647850177795,68.29694489884518,0.8929949318294441,0.7167370371806598,-90.39767712078933,0.07925541273999137,-59.816224374066834,-71.14030796354851,0.7588870952107023,12,12,12,12,12,12,12,12,11,13,12,12,72
LinearRegression(),0.8764751747513329,87.88180007002312,0.08717573953053523,62.10288507296298,68.83956232488102,0.8922165445117048,0.592483709877855,-104.97116758896298,0.1445124494057466,-59.7723354101931,-76.66405064362019,0.6534179561122075,13,13,13,13,13,13,13,13,13,12,13,13,77
