,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9450566152522175,50.148286806613285,0.012054545735818229,20.391876220703125,32.74835543823242,0.9461866931997279,0.9118644763681865,-44.50455389709569,0.014360547842297488,-23.861212768554687,-31.794725480921123,0.9166609973684177,0,0,0,0,0,0,0,0,0,2,0,0,2
<catboost.core.CatBoostRegressor object at 0x000002066958A040>,0.9362060486566107,54.036616423135555,0.02422492063129032,26.032808870525628,37.04069013551694,0.9394595877333856,0.8972450120477505,-46.04321086117618,0.018704474025113292,-23.50868399051044,-32.053948455767994,0.8986965375061047,3,3,6,4,4,2,1,1,1,1,1,2,7
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=650, subsample=0.8)",0.9446914816255699,50.314644456602004,0.01399021474683895,23.138582149939737,33.61386850855913,0.9460900295013951,0.8943246062855741,-46.81923153163894,0.020423567048494334,-25.578846579096172,-35.553553282623135,0.9052694262473201,1,1,1,2,1,1,2,2,3,3,2,1,13
"ExtraTreesRegressor(max_depth=10, n_estimators=61, n_jobs=-2)",0.9377939780925328,53.359851262178886,0.015367432787429755,24.147488440521215,35.907440317787845,0.9389153197770104,0.8777824514489581,-54.64568394478398,0.019738947269763395,-23.447711934441315,-36.45778683443746,0.8914380653068334,2,2,2,3,3,3,3,3,2,0,3,3,14
"RandomForestRegressor(max_depth=18, n_estimators=350)",0.9344257661414841,54.78542164248906,0.01703346063113695,20.57614285714294,34.803862857142875,0.9347528243410435,0.8571668665485547,-58.462471469445724,0.024244956453949962,-29.79717142857146,-40.47416176470589,0.8793687322066781,4,4,3,1,2,4,4,4,4,4,4,4,24
"AdaBoostRegressor(loss='square', n_estimators=140)",0.9317664805429506,55.8852608189348,0.022902536117418205,31.63846153846154,39.59693295793249,0.9336520819312426,0.8544879120209963,-65.66891295132365,0.025215945812473245,-34.94011291722977,-46.00062849196276,0.8726103352004854,5,5,4,6,5,5,5,6,5,6,6,5,33
"LGBMRegressor(learning_rate=0.05, max_depth=7, n_estimators=650, num_leaves=8)",0.9113000425238102,63.71770159270688,0.02395410663448461,35.46337189919882,46.01623651037639,0.9134150277695785,0.8350467160160701,-63.11259830360271,0.03758696541259939,-31.27223338880965,-44.25506916474184,0.8593511199823226,6,6,5,8,6,6,6,5,7,5,5,6,34
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(50, 9), max_iter=60, solver='lbfgs')",0.874324425275215,75.84445515495534,0.04545472619447797,46.81063472512997,57.03771454811139,0.8746731034359916,0.7937914818247986,-66.94787606609825,0.038777484598322094,-43.14721879442808,-52.0406255015591,0.80074860945876,9,9,9,13,9,9,9,7,8,8,7,9,48
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.9024917726335882,66.80654720975681,0.0447157216702701,33.96789047619052,50.98157643333336,0.9037372257270828,0.8209333890218149,-68.95227613362405,0.04862891364527598,-44.518749714285704,-53.02180572385866,0.8541955544047644,7,7,8,7,7,7,7,8,9,10,8,7,49
"SVR(C=1.6, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.8915909536778517,70.4419156227773,0.051279585820565965,40.4308321981016,52.34113761338622,0.8922266815933952,0.8152433458808966,-72.06354334350173,0.07547231492033389,-43.58183659294224,-53.480592170272686,0.8484314760850884,8,8,10,9,8,8,8,9,11,9,9,8,54
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=2)",0.8386699174345796,85.9322283588663,0.036698927534535804,29.41538461538461,58.227332956259424,0.8420027291334572,0.6127124987237071,-81.735819177724,0.03675189784618382,-36.67799287518037,-54.38887649129193,0.6605262033235506,13,13,7,5,10,13,13,10,6,7,10,13,59
"Lasso(alpha=0.8, max_iter=3000)",0.8511246975642162,82.54860229382425,0.059378347597727456,45.38156573754456,61.012352647616495,0.8511902601303494,0.7057071974082803,-84.22034446910408,0.07333759038434137,-57.08438824655341,-65.38848548775158,0.7153485160745505,11,11,13,12,13,11,10,11,10,13,13,10,67
"Ridge(alpha=0.1, solver='saga')",0.8514822627840555,82.44941104794898,0.05922631266764253,43.45211764923623,60.31996449396206,0.8516336637573613,0.6980025949486806,-84.61921976762616,0.09996445953407318,-53.66652989500858,-65.26377610853638,0.7068140160978601,10,10,12,11,12,10,11,12,12,12,12,11,70
LinearRegression(positive=True),0.850851518430269,82.62430397165137,0.05892345358455207,41.16383097787093,59.979392122092605,0.8510008724962596,0.691401528223473,-84.94238575106156,0.15016556222818492,-52.79873627466534,-65.06041772335513,0.7008825993480945,12,12,11,10,11,12,12,13,13,11,11,12,72
