,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9352764642549589,58.553983186982165,0.027553914636873667,22.349952697753906,39.194005432128904,0.9364832216460899,0.8781608316722354,-46.04315543608323,0.020848493942267843,-25.73760986328125,-33.75111306913607,0.8958132603625278,6,6,4,1,5,6,1,0,1,1,1,1,5
<catboost.core.CatBoostRegressor object at 0x000002530A711E80>,0.9362335718220862,58.11943345407391,0.03691189099942195,25.568079636047315,38.54448020208041,0.9386123513399354,0.8714443607564121,-46.321843748622506,0.02311548326198441,-26.36933715553723,-32.871210357516084,0.8970945386578457,5,5,7,3,4,5,2,1,3,2,0,0,8
"GradientBoostingRegressor(learning_rate=0.05, n_estimators=500, subsample=0.8)",0.9619987799817075,44.866696765488875,0.01940851853128091,16.76730228676317,29.660419017546282,0.9640923535189087,0.8901590135744655,-46.88156089319369,0.02203628296450308,-25.431681783670108,-35.081411263898374,0.8956181235303455,0,0,1,0,0,0,0,2,2,0,3,2,9
"ExtraTreesRegressor(max_depth=10, n_estimators=41, n_jobs=-3)",0.9451715230246731,53.892510840870905,0.027439071867329946,22.59552845528458,36.53300183894695,0.9464118594579143,0.8669222324801582,-49.84984869241709,0.02081436953182611,-26.767889651323095,-34.737214625047805,0.8945834799955236,3,3,3,2,1,3,3,3,0,3,2,3,14
"RandomForestRegressor(max_depth=22, n_estimators=650)",0.940979354059121,55.91486822988749,0.03107615886906413,35.84153846153845,41.94600000000005,0.9416106981638124,0.8563076859056974,-54.55794272364571,0.026409785714706677,-27.156484615384745,-39.56706923076924,0.8687357103042952,4,4,6,7,6,4,4,4,4,4,4,4,24
"LGBMRegressor(learning_rate=0.09, max_depth=19, n_estimators=200, num_leaves=8)",0.881954874005592,79.07684920980094,0.059151160281141216,48.012700524813766,59.69311768445815,0.8841727820064782,0.8208324477783779,-57.210103158749305,0.028871953199808537,-30.092619743000956,-41.42358727300643,0.8542196884863321,10,10,10,10,10,10,6,5,5,5,5,5,31
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9489493642947424,52.00270130898005,0.021677302585211673,29.683999999999997,38.48176553109267,0.948957054252676,0.7995389280330073,-60.007640739247584,0.02890506830748546,-33.72269366828191,-44.216116991064744,0.836073900984714,2,2,2,5,3,2,8,6,6,7,6,7,40
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=650)",0.9166300091330393,66.45538886115911,0.05693021241294072,45.45579145299183,51.59253521214905,0.9168667496768607,0.826574821611129,-63.39749016902163,0.048469721463003046,-46.4682346153846,-49.781562301062806,0.8490731447994305,8,8,8,9,8,8,5,8,8,9,7,6,43
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(60, 8), max_iter=60,
             solver='lbfgs')",0.9183771364398183,65.75537216299418,0.03052425054331139,32.753629741358736,44.00048171752117,0.9184678306488299,0.805698769980301,-60.457885592036156,0.050358400096971026,-43.370579631432435,-51.198131913916114,0.8216808369553945,7,7,5,6,7,7,7,7,9,8,8,9,48
DecisionTreeRegressor(max_depth=15),0.9522495034142455,50.29377943642732,0.016621883714164457,29.5,37.852500000000006,0.953717213516153,0.7494302398955276,-72.28470811639573,0.035472646933665954,-31.380000000000003,-54.36302197802198,0.729402889807456,1,1,0,4,2,1,10,9,7,6,9,11,52
"SVR(C=1.6, cache_size=3000, epsilon=0.01, gamma=3, kernel='poly')",0.9064171227698086,70.4082456842433,0.1470984537449051,43.23781736229178,56.21215134923516,0.9066175654408658,0.7943020614847148,-73.6513777639049,0.07900084603985337,-50.95027884418217,-55.83614764385944,0.8290236132493183,9,9,13,8,9,9,9,10,11,11,10,8,59
"Lasso(alpha=0.8, max_iter=3000)",0.869182714476265,83.24494932254596,0.057481503156017945,50.296146809309576,64.01014880572846,0.8752944849022902,0.6830320981486973,-79.88030529290481,0.06801016876128677,-52.180928016928796,-63.26307926101566,0.7304153368481222,13,13,9,13,13,13,11,11,10,13,13,10,68
"Ridge(alpha=0.1, solver='saga')",0.8744444851263078,81.55361625391109,0.06644952213213731,50.059772499708444,62.90585831864606,0.8814970211613609,0.677873599988266,-80.32493844251324,0.11673553790772086,-51.51166184376139,-63.24791964205254,0.7238970564448302,11,11,11,12,12,11,12,12,12,12,12,12,72
LinearRegression(positive=True),0.8737265430761338,81.78645074475925,0.0720929378203005,49.51569776300062,62.75281713366038,0.8812549550372331,0.6731829698171681,-80.66125969037624,0.12468757697374096,-50.11483347113989,-63.11303247890301,0.7173929436880441,12,12,12,11,11,12,13,13,13,10,11,13,73
