,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=500, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9686461491059656,43.71288463341821,0.014357779199325002,22.194580078125,32.41254026042881,0.9690920383776803,0.8526496786647497,-53.754005831259256,0.018414667613494407,-26.54259887695313,-38.76960331358175,0.8921068057325348,1,1,1,1,1,1,2,0,0,0,0,0,2
"ExtraTreesRegressor(max_depth=25, n_estimators=81, n_jobs=-5)",0.9652100113579465,46.04592119245408,0.011941918433817037,20.065432098765257,31.96786438179472,0.9653338590141056,0.8563165752766023,-56.356215334429,0.02065143914947499,-27.16569135802469,-39.96576218708827,0.8875621948360839,2,2,0,0,0,2,1,2,1,1,1,2,8
<catboost.core.CatBoostRegressor object at 0x0000020652A4E0A0>,0.9702452016785177,42.58361511305641,0.018376934320299958,25.322103385049104,33.17160529965655,0.9702452131284887,0.8777967363981656,-54.04639925390193,0.02719769223718668,-35.28166603597047,-40.54075442429006,0.8880372236669952,0,0,3,3,2,0,0,1,2,5,2,1,11
"RandomForestRegressor(max_depth=18, n_estimators=50)",0.9589617208096753,50.01020021590222,0.01869304315892691,24.640000000000043,37.87437014925373,0.9590208636306146,0.8116771716096298,-60.09378776698811,0.030439444918335338,-33.98930000000001,-42.64803624505929,0.8648813461845414,4,4,4,2,4,4,3,4,4,4,4,3,22
"GradientBoostingRegressor(learning_rate=0.09, max_depth=7, n_estimators=350,
                          subsample=0.7)",0.9596080762564506,49.61480528308567,0.017602522358575925,27.177834635785075,37.148827268468075,0.9596165275006655,0.7698827380355039,-60.45300585513267,0.029321487708741087,-30.775816611078664,-40.73810221583916,0.8644578401133758,3,3,2,4,3,3,6,5,3,2,3,4,23
"LGBMRegressor(learning_rate=0.11, max_depth=7, n_estimators=200, num_leaves=8)",0.9553156856099789,52.18450541768124,0.02338185256215619,27.805125953097615,39.21711003987861,0.9556056402605835,0.7870831938994314,-59.02351845567216,0.03054684341750752,-32.09917229767079,-42.856915440357085,0.8201785262275656,5,5,5,5,5,5,5,3,5,3,5,6,27
"AdaBoostRegressor(learning_rate=0.1, loss='exponential')",0.9403402224378413,60.298267941911405,0.025749577192586613,36.341276595744546,45.98644805940538,0.9418299586627629,0.753194436623191,-71.22857100825975,0.04529158500104722,-42.270267137858795,-51.99337615387791,0.7792856772633481,6,6,6,6,6,6,8,7,7,7,7,7,43
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(70, 9), max_iter=60, solver='lbfgs')",0.9355001305357864,62.69652064369809,0.045808291074577866,38.172622888098886,46.9414214518766,0.9359980600764494,0.7624985442300025,-67.45046242985516,0.0522605168007331,-42.76975987634787,-51.03011209369073,0.751260221544992,8,8,8,7,7,8,7,6,8,8,6,9,44
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.9369203990328273,62.002398644124234,0.04960722533870991,45.36068666666631,50.64128409239512,0.9376014907310798,0.7959612119273471,-72.37868858825556,0.05664976322574658,-49.49439445000003,-57.261840160784836,0.8338344810304162,7,7,10,12,8,7,4,8,9,10,9,5,45
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=4)",0.9183271313502166,70.55095994521338,0.038927795443643054,39.85187500000001,52.522531707305966,0.918882469654053,0.7175851215439013,-75.22501145490303,0.04239415137981081,-40.038984071917184,-53.14920559353784,0.77041164636654,9,9,7,8,9,9,10,10,6,6,8,8,48
"SVR(C=1.3, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.9103513530773084,73.91556346733273,0.04905751708883711,41.66264567157623,55.06509040431174,0.9187042307225742,0.7413264890852049,-73.57999035260524,0.1768095111930509,-47.12882214155833,-57.43762541437129,0.749335925700074,10,10,9,9,10,10,9,9,13,9,10,10,60
"Lasso(alpha=0.7000000000000001, max_iter=5000)",0.9064252891223683,75.51674622779757,0.0672866154579672,44.86587732534457,58.17018224668435,0.9100449572845608,0.6864106650543,-83.67352667430785,0.07202723802316718,-57.4451066841875,-66.0245275730165,0.7087785212501514,11,11,11,10,11,11,11,11,10,13,11,11,67
"Ridge(alpha=0.1, solver='saga')",0.9042897360818761,76.37360298627692,0.06802161473125386,45.010368455705304,59.26556923360249,0.9089898894056582,0.6671400884323136,-83.99379163778484,0.07886070347071981,-55.77050540582623,-66.23157963787729,0.6993273939506783,12,12,13,11,13,12,12,12,11,11,12,12,70
LinearRegression(positive=True),0.9038414633148323,76.5522474231246,0.06739426301364851,48.96376303397551,59.25719339007934,0.9078789684300317,-1.2634104455301138,-234.34038156142418,0.15197791861139853,-56.96030238682075,-96.75965790266032,-0.7775056020724517,13,13,12,13,12,13,13,13,12,12,13,13,76
