,Unnamed: 0,Hardness,Al,Co,Cr,Cu,Fe,Ni
60,146,278.0,0.107,0.0,0.179,0.179,0.179,0.357
61,147,155.0,0.0,0.2,0.2,0.2,0.2,0.2
62,148,161.0,0.0,0.213,0.15,0.213,0.213,0.213
63,149,495.0,0.11,0.0,0.29,0.29,0.05,0.26
64,150,430.0,0.25,0.25,0.0,0.0,0.25,0.25
65,151,573.0,0.273,0.0,0.182,0.182,0.182,0.182
66,165,655.0,0.15,0.283,0.283,0.0,0.283,0.0
67,166,238.0,0.091,0.0,0.182,0.182,0.182,0.364
68,167,339.0,0.153,0.0,0.169,0.169,0.169,0.339
69,168,567.0,0.286,0.0,0.143,0.143,0.143,0.286
70,187,811.0,0.46,0.14,0.23,0.05,0.07,0.05
71,188,790.0,0.44,0.14,0.22,0.05,0.09,0.06
72,189,855.0,0.43,0.19,0.24,0.0,0.08,0.06
73,190,856.0,0.43,0.18,0.24,0.0,0.1,0.05
74,191,859.0,0.47,0.14,0.2,0.05,0.09,0.05
75,192,875.0,0.43,0.24,0.22,0.0,0.05,0.06
76,193,868.0,0.43,0.24,0.23,0.0,0.05,0.05
77,194,843.0,0.47,0.12,0.2,0.05,0.11,0.05
78,195,794.0,0.43,0.15,0.17,0.05,0.14,0.06
79,196,783.0,0.42,0.1,0.3,0.05,0.07,0.06
80,197,797.0,0.47,0.11,0.22,0.05,0.1,0.05
81,198,805.0,0.47,0.13,0.2,0.05,0.1,0.05
82,199,699.0,0.29,0.22,0.34,0.0,0.05,0.1
83,200,749.0,0.47,0.07,0.16,0.09,0.16,0.05
84,201,828.0,0.43,0.14,0.21,0.05,0.12,0.05
85,202,849.0,0.47,0.18,0.15,0.05,0.1,0.05
86,203,883.0,0.47,0.2,0.18,0.05,0.05,0.05
87,204,864.0,0.43,0.18,0.2,0.0,0.12,0.07
88,205,841.0,0.47,0.17,0.16,0.05,0.1,0.05
89,206,882.0,0.43,0.22,0.22,0.0,0.08,0.05
90,207,883.0,0.43,0.22,0.23,0.0,0.07,0.05
91,208,828.0,0.43,0.2,0.21,0.0,0.09,0.07
92,209,848.0,0.43,0.22,0.25,0.0,0.05,0.05
93,210,878.0,0.47,0.19,0.19,0.05,0.05,0.05
94,211,782.0,0.43,0.29,0.18,0.0,0.05,0.05
95,212,865.0,0.43,0.25,0.22,0.0,0.05,0.05
96,213,851.5,0.445,0.22,0.195,0.025,0.065,0.05
97,214,117.0,0.07,0.233,0.233,0.0,0.233,0.233
98,215,228.0,0.13,0.217,0.217,0.0,0.217,0.217
99,243,135.3,0.025,0.25,0.225,0.0,0.25,0.25
100,244,147.2,0.05,0.25,0.2,0.0,0.25,0.25
101,245,175.3,0.075,0.25,0.175,0.0,0.25,0.25
102,246,190.4,0.1,0.25,0.15,0.0,0.25,0.25
103,247,210.6,0.125,0.25,0.125,0.0,0.25,0.25
104,248,250.3,0.15,0.25,0.1,0.0,0.25,0.25
105,249,314.1,0.175,0.25,0.075,0.0,0.25,0.25
106,250,386.5,0.2,0.25,0.05,0.0,0.25,0.25
107,251,486.3,0.225,0.25,0.025,0.0,0.25,0.25
