,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9457743282071133,56.86913125047895,0.03308710913797022,22.282974243164062,38.386187659369575,0.9475681884298662,0.779542570032583,-44.98561020721822,0.016500616856815156,-23.185238189697266,-32.51748303731283,0.8103132654791304,1,1,0,1,1,1,0,0,0,0,0,1,1
<catboost.core.CatBoostRegressor object at 0x00000206AF1A1CD0>,0.9330085628122815,63.20970606617708,0.045676798116537,23.384143117190575,42.23902402289418,0.9371205777767253,0.7599235344963251,-47.00729752356336,0.021575344558375127,-23.8989145837997,-33.0589959833376,0.7932421493560176,3,3,5,2,3,2,2,1,1,1,1,3,9
"GradientBoostingRegressor(learning_rate=0.05, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.9332061566475925,63.11641748926859,0.0369975603618572,20.216305414627328,40.14115417758231,0.935389739197632,0.7665722008885462,-52.38678209694106,0.0223732154514457,-24.040753320435957,-36.29763832655374,0.8144170501256982,2,2,1,0,2,3,1,2,2,2,2,0,9
"ExtraTreesRegressor(max_depth=20, n_estimators=21, n_jobs=-3)",0.9125192209288494,72.23213377828299,0.04159252301626245,28.18095238095239,47.76693121693121,0.9133739127668602,0.739556937919316,-54.8510987459292,0.023937332321741268,-26.638571428571435,-39.78285714285714,0.7925034401942199,6,6,4,4,4,6,4,3,3,3,3,4,20
"RandomForestRegressor(max_depth=10, n_estimators=200)",0.9195322202727643,69.27637150716654,0.04026464533385339,29.108249999999813,48.305053902116384,0.9197044067755356,0.757774507600019,-60.12613031238843,0.034400380012094965,-30.881454801587306,-41.98993454966331,0.7818659550798505,5,5,3,5,6,5,3,4,4,4,4,5,24
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(70, 7), max_iter=60, solver='lbfgs')",0.956470973014659,50.95227771715182,0.056705339485091724,25.391541880362325,36.109719466918115,0.956546744914717,0.7074176522009117,-66.69692687706093,0.04121778788151869,-36.305821273853745,-48.79664774163492,0.8022839684637247,0,0,8,3,0,0,5,7,7,5,6,2,32
"LGBMRegressor(learning_rate=0.05, max_depth=13, n_estimators=500, num_leaves=5)",0.8501807869913398,94.52743621001862,0.0807810288953869,38.28956101908855,66.13299470635367,0.8511507911004818,0.5029727897367815,-62.501504936130864,0.037026963777482935,-37.67267952747241,-48.07880447136689,0.6600811896342483,13,13,12,8,12,13,9,5,5,6,5,8,38
"AdaBoostRegressor(loss='exponential', n_estimators=140)",0.910918177619251,72.89012077339424,0.03700459816761993,34.525000000000006,52.11157636508264,0.9111645101896452,0.5357066790521017,-66.35089388773555,0.03894916267061597,-41.05413517316017,-49.81040334800453,0.7512339737442323,7,7,2,6,7,7,8,6,6,9,7,7,43
"BaggingRegressor(max_features=0.7000000000000001, max_samples=0.5,
                 n_estimators=650)",0.8789360641344334,84.97311081957359,0.08028641487605664,50.907128205128146,66.73681301722972,0.88253246809769,0.638823744224073,-73.34202247812397,0.06302870728665153,-52.341706883394394,-59.47606287749289,0.7598266653216654,8,8,11,12,13,8,6,8,8,10,10,6,48
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.9250152250358553,66.87451872504538,0.42166814769038663,35.44842685519137,48.0376821183585,0.9252804963041347,0.6128450859995311,-74.76436737975585,0.10618521770941157,-38.83369552132636,-53.32684093113863,0.659752490044565,4,4,13,7,5,4,7,9,12,8,8,9,53
"DecisionTreeRegressor(max_depth=20, min_samples_leaf=4)",0.8703962789416627,87.91902408661029,0.06093191130828043,51.25,65.91902777777779,0.8713954799595658,0.2814042134652348,-88.36939055633086,0.06565391280107741,-38.63858333333333,-59.373831349206355,0.4643018311038779,11,11,10,13,11,11,13,13,9,7,9,13,64
"Lasso(alpha=0.8, max_iter=3000)",0.8688763554140317,88.43305519162625,0.059547198749519734,43.91799530439533,65.04750130161375,0.8708228055817544,0.4647111328293465,-82.73929040560864,0.07217587122269165,-54.013869586902295,-65.32219190489678,0.6189060628040779,12,12,9,11,10,12,12,10,10,13,11,11,67
"Ridge(alpha=0.1, solver='saga')",0.878119842258323,85.25907707999598,0.05665530713383296,43.56793844210085,63.07979491229867,0.8794390470051684,0.4728480251098672,-83.17641551614717,0.09487286569637572,-53.91321755375601,-65.65730547901697,0.6191785995608035,10,10,7,9,9,10,11,11,11,12,13,10,68
LinearRegression(positive=True),0.8786523873357447,85.07260698975634,0.05646326739087901,43.78302230544506,62.870926714181955,0.880136270541613,0.4743209306576842,-83.38120047975032,0.10800404968231603,-52.858757865833205,-65.58914222019514,0.6121729575960017,9,9,6,10,8,9,10,12,13,11,12,12,70
