,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001DF800182E0>,0.9703734761263242,41.02343277405925,0.011637171206605706,23.50676277590651,32.17745842911187,0.971302216454089,0.8898114464627683,-48.500885718317036,0.02439688821466536,-21.77205518251806,-33.58438008278839,0.8980671601829894,0,0,0,0,0,0,0,1,3,0,0,0,4
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9642510175208234,45.06335188424122,0.014188788698059543,27.45623779296875,34.77893399325284,0.964477254642693,0.8626457096212649,-46.875019124727565,0.02182612117209399,-28.785663452148434,-35.70288453813032,0.8770600528406461,2,2,1,2,2,2,1,0,1,1,1,2,6
"GradientBoostingRegressor(learning_rate=0.07, max_depth=7, n_estimators=500,
                          subsample=0.6)",0.9644694978573924,44.92543823744721,0.017173627181985233,32.941172672432,36.30505962218182,0.9647195679204669,0.8532444325202846,-50.87365446179487,0.02283172281365265,-29.427877223275384,-36.19101720298614,0.8823656760852854,1,1,3,4,3,1,2,2,2,2,2,1,11
"ExtraTreesRegressor(max_depth=15, n_estimators=61, n_jobs=-2)",0.9627577512704505,45.99489139776863,0.016364849720373317,33.770491803278674,34.36756085444609,0.9627579467091159,0.8505008642753842,-52.817930134326396,0.020510457613987405,-29.606147540983606,-36.6362871336314,0.8656263692385853,3,3,2,5,1,3,3,3,0,3,3,3,15
"RandomForestRegressor(max_depth=26, n_estimators=500)",0.9172772550545627,68.54947264336637,0.038249049563392146,40.908000000000015,48.74650303030304,0.9182169686077393,0.8255558370784686,-59.63525485612166,0.03109896651827432,-35.49344000000001,-41.38485800000001,0.8520250016555607,9,9,6,9,6,9,4,5,4,5,4,4,26
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(60, 6), max_iter=60,
             solver='lbfgs')",0.9427120435235371,57.04575271384815,0.026800673117115443,31.504549226742483,42.08420206435717,0.942738205201075,0.8041292220302669,-58.77649235073177,0.04087229858555907,-32.97606408960003,-47.43431466341826,0.8364200424260748,5,5,4,3,4,5,6,4,5,4,7,5,31
"SVR(C=1.3, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.9463194619254248,55.2204675906204,0.030395999502601738,34.293296015991814,42.35762843519255,0.9516651177037049,0.7806088071040811,-60.06051522670871,0.0474676200922739,-37.42784604434039,-45.633311808767644,0.825579710913534,4,4,5,6,5,4,7,6,8,7,5,7,40
"AdaBoostRegressor(learning_rate=0.1, loss='square', n_estimators=80)",0.8132198555927846,103.0046908550957,0.07363115674286039,43.43157894736842,71.85831400071069,0.8158514946180059,0.8055845667422215,-66.79666766784639,0.04214251489758532,-41.57243246719742,-47.12767896625671,0.8020925924948179,13,13,13,10,13,13,5,8,6,8,6,8,41
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=650)",0.9266842706695404,64.53424435881213,0.04317659942319673,43.927692307692325,50.79236200096203,0.9266914718926452,0.7774649953156729,-65.24225608438584,0.04834901858100074,-42.38778652625157,-50.37792400929918,0.8349571573685021,6,6,9,11,9,6,8,7,9,9,8,6,47
"LGBMRegressor(learning_rate=0.03, max_depth=13, n_estimators=350, num_leaves=2)",0.8782046636926008,83.17771375770225,0.047268493445403965,63.86281014151905,71.78672458780831,0.8820586754674801,0.6903755007089575,-77.47181223109212,0.04590534805904653,-54.75041524196954,-61.01550019836176,0.7379663389623701,11,11,10,13,12,11,9,12,7,12,12,9,61
"DecisionTreeRegressor(max_depth=20, min_samples_leaf=2)",0.8481418488579973,92.87753993427273,0.06079128276823715,24.25,54.44444444444445,0.858588013392348,0.6270039570117023,-79.29895697786812,0.050879644795730254,-35.718333333333334,-52.38357575757576,0.7260445295134104,12,12,12,1,10,12,13,13,10,6,9,11,62
LinearRegression(positive=True),0.9194835253137343,67.629165008924,0.040191791913361086,35.32751472580276,50.29587178255811,0.9194856343260519,0.6563653265364231,-76.18862513743849,0.05852122588386468,-45.738448997073014,-59.324364066740614,0.712004210114783,8,8,8,7,8,8,12,10,11,10,10,13,66
"Lasso(alpha=0.8, max_iter=3000)",0.9222931619339148,66.43872177771645,0.0398954931380663,37.35333104311229,50.124051870256125,0.922380488767633,0.6693937992121052,-76.01922688725124,0.05955928816546002,-46.80246494755172,-59.57960327737131,0.7247678791290861,7,7,7,8,7,7,11,9,13,11,11,12,67
Ridge(solver='saga'),0.9164236516594305,68.9022407183597,0.048780593614604836,45.83357561865523,55.77295802355436,0.9172263617212383,0.6848425107672593,-77.05026613600592,0.05927969130464671,-56.33815083217015,-63.39098452640049,0.7334818674148486,10,10,11,12,11,10,10,11,12,13,13,10,69
