,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9397634571971156,56.695826136788234,0.026063898838414895,23.942764282226562,39.907057444254555,0.9554261202047992,0.7603515214797287,-49.45336086370494,0.022476209415711632,-28.099068908691407,-34.64854223887126,0.7973528471770136,1,1,1,3,2,0,0,1,0,1,1,1,4
<catboost.core.CatBoostRegressor object at 0x00000206B22D48B0>,0.9252084920212733,63.17528557277933,0.03800633135262137,21.429938877535363,40.076150103653355,0.9412959934434473,0.7299062574832266,-47.77697523174808,0.023257795702193003,-25.123654051049726,-33.41838036562876,0.791332288901393,4,4,4,1,3,2,2,0,1,0,0,2,5
"ExtraTreesRegressor(max_depth=15, n_estimators=41, n_jobs=-4)",0.9306158402810413,60.84869036532417,0.03288781863606394,22.34146341463412,37.17777777777779,0.9369457145826309,0.751231089667927,-53.30496510444206,0.030399056660343596,-30.498048780487807,-38.34050135501355,0.8140782296883815,2,2,3,2,0,3,1,3,4,3,3,0,14
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=500, subsample=0.6)",0.9402041386328384,56.488056392134524,0.02468273598741639,20.01749923397132,38.18680857640334,0.9506743484774283,0.7298207404757499,-51.96995623102648,0.02790720505851641,-29.29886629332831,-37.86728625373989,0.6920259661496677,0,0,0,0,1,1,3,2,2,2,2,8,19
"RandomForestRegressor(max_depth=18, n_estimators=50)",0.9218533739137599,64.57675013759466,0.039466573770507635,38.119999999999976,47.84005555555556,0.9266004117288662,0.7015650982070394,-61.5873819246551,0.028537236535028543,-33.1542,-42.856716666666664,0.7575987502362437,5,5,5,11,6,5,4,5,3,5,4,4,25
AdaBoostRegressor(loss='square'),0.9296754616524968,61.259650370759594,0.03041176633315831,30.207758620689646,44.732454853986994,0.9349576821494539,0.6528194290809473,-65.71088484299756,0.033593717026043794,-34.4521805950698,-43.44053072654629,0.7689278855456188,3,3,2,5,4,4,6,6,6,7,5,3,33
"LGBMRegressor(learning_rate=0.07, max_depth=13, n_estimators=200, num_leaves=5)",0.8560247036710885,87.65265176952927,0.06216858577916294,35.51623685205519,59.42117642493142,0.8831860891423544,0.5341862470898743,-60.58634245991736,0.03287189370890308,-38.293329118741646,-46.83641138181414,0.7153408688572336,12,12,10,9,11,8,10,4,5,9,6,6,40
"SVR(C=1.6, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.8927428908636235,75.65438628294123,0.12553122988249843,28.993129040305234,47.35219170144069,0.8960015837208,0.6313362925286432,-66.37219236154188,0.07829856326084973,-36.986154910744986,-48.64962901622412,0.6989826575317746,7,7,13,4,5,7,7,7,10,8,7,7,46
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.8951434665825653,74.80296572412183,0.0626214534934338,46.18329166666672,56.93325562169314,0.9043055131137451,0.6698263020291064,-70.67463686017213,0.05725188235406405,-49.24313215277776,-56.231518345462405,0.744659749927542,6,6,11,13,7,6,5,8,8,10,10,5,46
"MLPRegressor(hidden_layer_sizes=(50, 6), max_iter=60, solver='lbfgs')",0.8606718678996582,86.22644404238598,0.0923295226261247,43.1942863783147,60.72138778525875,0.8650179599260981,0.5841049649068454,-74.9685862190614,0.06854758150334625,-33.1215869623599,-51.436051988331315,0.6564637034971844,11,11,12,12,12,12,9,9,9,4,9,11,51
DecisionTreeRegressor(max_depth=10),0.8322165186966932,94.62277261432483,0.06186160976326489,34.0,65.05416666666666,0.8509339629818966,0.6252115615583956,-87.40346819385839,0.048004252229305246,-33.57000000000001,-49.82597222222223,0.3345505939077854,13,13,9,8,13,13,8,13,7,6,8,13,55
"Lasso(alpha=0.8, max_iter=3000)",0.8803293439488795,79.91253447951958,0.049833893323912616,37.7649392380697,59.19671967307243,0.8818448534378593,0.4681313056194095,-83.70900195901379,0.08821228777731073,-58.165967294368954,-65.30227984915919,0.6597740680703259,8,8,7,10,10,9,13,10,11,11,13,9,67
LinearRegression(positive=True),0.8786192455499509,80.48148574163913,0.048769634617834706,31.77421274086967,57.635719385274925,0.8810862245215331,0.4758535130548399,-84.30282814783867,0.1280031794417308,-59.55571374455997,-65.06747737095895,0.6525848851093674,9,9,6,6,8,10,11,12,12,12,11,12,70
"Ridge(alpha=0.1, solver='sag')",0.8775510481705234,80.83484405507718,0.05029259192871959,32.80575526771227,58.34508950470352,0.8799215703168464,0.47278470865501854,-84.08424723316499,0.2026071128715353,-59.57466708841055,-65.19751494051086,0.6580007551067063,10,10,8,7,9,11,12,11,13,13,12,10,71
