,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001AD9C6F4FA0>,0.906975603,61.18822689,0.035964054,35.69463538,43.56807168,0.926337504,0.924777466,-46.23583289,0.023597178,-22.63107851,-33.73463594,0.930083624,3,3,4,3,1,4,0,0,1,0,0,0,1
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.88189248,68.94586274,0.045794932,45.91270447,55.58111928,0.912226251,0.909496958,-47.24537157,0.018958608,-24.96285095,-34.83408735,0.926780412,10,10,10,7,11,5,2,1,0,1,1,1,6
"GradientBoostingRegressor(learning_rate=0.05, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.919421383,56.94811333,0.032191966,45.20708655,47.13194177,0.945356484,0.9124229,-49.33003468,0.026232703,-28.82750219,-36.40087196,0.920398243,1,1,1,5,3,0,1,2,2,2,2,2,11
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-4)",0.924817718,55.00816879,0.033805618,29.11904762,38.33952381,0.935677905,0.900943169,-51.25333716,0.028755329,-30.6852381,-39.17916402,0.908852529,0,0,2,0,0,1,3,3,3,3,3,4,19
"RandomForestRegressor(max_depth=18, n_estimators=200)",0.893867406,65.3572584,0.041445988,41.38575,51.50805,0.927662247,0.886154135,-53.67341938,0.029498865,-31.479,-40.26385222,0.908857328,6,6,6,4,5,2,4,4,4,4,4,3,23
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(40, 8), max_iter=60,
             solver='lbfgs')",0.913590557,58.97256779,0.044648748,35.24398719,46.82856668,0.926658057,0.858854303,-66.36778875,0.031004923,-37.8384422,-52.86686308,0.887696202,2,2,9,2,2,3,5,6,5,7,9,5,37
"AdaBoostRegressor(loss='square', n_estimators=110)",0.901891559,62.83803881,0.030481136,31.51791667,48.65400125,0.909712812,0.826318401,-67.9649369,0.039859261,-36.06490546,-46.05295374,0.823415117,4,4,0,1,4,8,8,8,6,5,5,9,41
"DecisionTreeRegressor(max_depth=20, min_samples_split=5)",0.898777766,63.82743538,0.034713531,51.625,53.59527778,0.912017813,0.785081112,-76.47394619,0.045538464,-37.7375,-47.98200926,0.849244054,5,5,3,11,10,6,9,9,7,6,6,8,45
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.879517633,69.63557735,0.06296206,52.79603333,56.19313203,0.909803035,0.833134643,-67.17556737,0.053829425,-42.52705086,-52.03528042,0.862277164,12,12,12,12,12,7,7,7,9,8,8,7,46
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.888487453,66.99328952,0.128343965,46.75409171,53.41700578,0.905447775,0.836676804,-65.68926655,0.187453689,-43.9149019,-51.24783867,0.874875884,9,9,13,9,8,9,6,5,13,9,7,6,46
"Ridge(alpha=0.1, solver='saga')",0.892781635,65.6907206,0.041364389,46.14664865,53.30878531,0.900163021,0.775028697,-78.61975968,0.145216518,-50.13779407,-61.17203196,0.79975846,7,7,5,8,6,10,10,10,12,10,10,12,64
"Lasso(alpha=0.8, max_iter=3000)",0.891866663,65.97041832,0.042248058,47.48432568,53.34903615,0.899187762,0.773171986,-78.79632227,0.141369106,-51.43264207,-61.25777896,0.801904557,8,8,7,10,7,11,11,11,11,12,11,11,67
LinearRegression(),0.881738401,68.99082022,0.042384777,45.91157384,53.54499567,0.890070613,0.768761947,-79.42868722,0.126222816,-50.28793249,-61.65661425,0.794806,11,11,8,6,9,12,12,12,10,11,12,13,70
"LGBMRegressor(learning_rate=0.05, max_depth=1, n_estimators=500, num_leaves=2)",0.851387567,77.33872496,0.060555551,61.20225691,64.54231561,0.861494994,0.763125986,-79.95118496,0.048370656,-56.28119809,-61.66908846,0.811768822,13,13,11,13,13,13,13,13,8,13,13,10,70
