,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001E9B4D3C9A0>,0.932671324058198,60.91065349311406,0.0359847684903042,28.285636781966105,44.42247916991758,0.941022640138193,0.8849269400553137,-53.29991664166234,0.02426399949965789,-23.758994224350413,-36.00973718674378,0.893707379772183,3,3,6,3,5,4,0,0,1,0,0,1,2
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9558008313465779,49.351490355153274,0.01816047515633821,22.2510986328125,36.19015089246962,0.9609278399752916,0.8837376173259119,-55.37818572389017,0.02161902971725251,-25.779859924316405,-37.61485312325614,0.8976348725795541,0,0,0,0,0,0,1,1,0,1,1,0,4
"ExtraTreesRegressor(max_depth=20, n_estimators=61, n_jobs=-4)",0.9371051918822199,58.870892548265005,0.02186492859754288,31.967213114754145,41.144408014571944,0.946506628397687,0.8445116294474829,-63.79300692128185,0.027643339899487192,-28.328032786885238,-42.62527868852458,0.8694099836201452,2,2,2,5,2,1,3,3,2,2,3,2,15
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=650, subsample=0.7)",0.9418676735452556,56.59812889616723,0.01991693879311413,25.738068139810366,38.503350130264636,0.944552170639713,0.8541449757831364,-57.91894857397736,0.030559064652112423,-30.365448042790995,-41.80865236179285,0.866593152777045,1,1,1,1,1,2,2,2,4,3,2,3,16
"RandomForestRegressor(max_depth=18, n_estimators=650)",0.9218894609179615,65.60667675870322,0.024482151790666654,28.87630769230796,44.33823589743591,0.9269800973851222,0.827854849266498,-65.69413584035554,0.030336409432844002,-33.852669230769244,-46.116219120879116,0.8454606221496178,6,6,4,4,4,6,4,4,3,4,4,5,24
"LGBMRegressor(learning_rate=0.07, max_depth=13, n_estimators=650, num_leaves=5)",0.8623967276060892,87.07783106018023,0.06293620526422837,39.264106228984645,62.65569226672764,0.8730463701980037,0.8153707838154081,-70.6562600207126,0.04421393921667967,-36.60478924525462,-49.7158207206062,0.8331495363221192,10,10,9,8,10,10,5,6,6,5,5,7,34
"AdaBoostRegressor(loss='square', n_estimators=140)",0.9304808516868046,61.89355718365497,0.028943830220000043,35.85000000000002,45.63148242107677,0.9411803649162296,0.8048164659362259,-73.53312735634613,0.03588226198178603,-40.351738938797226,-51.74133154246624,0.8308882208339357,4,4,5,7,6,3,7,7,5,6,6,8,39
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.9015317999993094,73.66161248923892,0.05403478461879569,54.35904761904783,59.21954276644,0.9093062535531208,0.798039113938951,-70.62193301165905,0.04717115105897527,-46.00680510204084,-54.726439379509394,0.8515309872449839,7,7,8,12,9,7,8,5,7,8,7,4,39
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.8826724093728825,80.40689620084946,0.0693744992103703,42.1510355795117,58.927356491732986,0.9021946384854563,0.8062126696312676,-73.88415800030035,0.05426786964902689,-46.3649788148765,-56.052844315820536,0.8374286998518665,8,8,10,9,8,8,6,8,8,9,8,6,45
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(40, 7), max_iter=60,
             solver='lbfgs')",0.880852590351783,81.02807556802748,0.04629221980848515,32.40014550017091,57.57283175241831,0.8903941230614177,0.7726318430100175,-89.23968217731935,0.07053025191701426,-43.02602961353679,-57.39743135158435,0.7677679577121442,9,9,7,6,7,9,9,12,10,7,9,9,56
"Lasso(alpha=0.8, max_iter=3000)",0.8538696383366157,89.7353273784824,0.09802854154561788,55.56186231275001,67.14056881717374,0.8613899113999457,0.6840928686037023,-87.35749346535991,0.07511694082676565,-60.686629994012854,-68.32471659636083,0.7151231608627013,11,11,11,13,13,11,10,9,11,13,12,10,65
"DecisionTreeRegressor(max_depth=25, min_samples_leaf=2)",0.928262139608552,62.87347028303829,0.0229177239846484,27.0,42.43,0.9339787391754196,0.6366975308201545,-97.31020035359677,0.05734960283400721,-46.368333333333325,-64.80085714285715,0.6325779712673816,5,5,3,2,3,5,13,13,9,10,10,13,68
"Ridge(alpha=0.1, solver='sag')",0.8526337367621312,90.11399791642118,0.1133649173982283,52.40250085050258,66.22194896411345,0.8607571532713697,0.6782611271948378,-87.96625834196287,0.09044053187306586,-57.4175481228847,-68.4764262300143,0.705197946439902,12,12,12,11,12,12,11,10,12,11,13,11,68
LinearRegression(positive=True),0.8522942166773636,90.2177459161577,0.12084792594864557,51.862287584970886,65.76038219022104,0.8602863869133739,0.6740936925566199,-88.31723724701244,0.09986014854750794,-57.53427642337306,-68.30192024760728,0.6983240822449365,13,13,13,10,11,13,12,11,13,12,11,12,71
