,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000002530770B640>,0.9323412267092477,59.130355044650976,0.03324729928255873,31.757445534217084,43.51116220737923,0.9381853341979375,0.8964810774112306,-50.88321918401706,0.023221867498960273,-23.757646858026803,-35.44605684413006,0.9052862756952523,2,2,6,5,5,2,0,0,1,0,0,0,1
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9468332193506472,52.4165712550972,0.015348847387572204,25.30059814453125,35.18464382595486,0.9481000850737802,0.86424677185043,-53.07646704434107,0.021618426477142218,-29.935683288574218,-38.697959166027246,0.8897468645766606,0,0,0,1,0,0,2,1,0,2,1,1,7
"ExtraTreesRegressor(max_depth=20, n_estimators=21, n_jobs=-3)",0.9270184724713091,61.412234774472765,0.02210497003956095,27.428571428571445,41.21925925925926,0.9309240121777441,0.8665755745785002,-62.617738674920304,0.02779298031557408,-29.13809523809524,-43.03216099773242,0.8701813756929822,5,5,3,3,3,4,1,5,5,1,4,2,18
"GradientBoostingRegressor(learning_rate=0.09, max_depth=9, n_estimators=350,
                          subsample=0.6)",0.9271286220903135,61.36587312094776,0.02057898814949778,23.955309387927514,39.146357236112436,0.9298408095536266,0.8471083254185059,-61.08157606527256,0.02519478898802787,-30.27651181694593,-40.10096856911407,0.8575736351419285,4,4,2,0,1,5,4,2,3,3,2,5,19
"RandomForestRegressor(max_depth=14, min_samples_split=5, n_estimators=50)",0.9321325770387192,59.22145950425959,0.02037698741109647,26.277904761904665,40.421716219336226,0.933516485924345,0.8214952408566127,-61.30717938743605,0.025878772355342618,-32.092490108225135,-42.8396482825312,0.8684637962717998,3,3,1,2,2,3,6,3,4,4,3,3,23
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9377841333184315,56.702081863147356,0.024361433243283933,35.0,43.09436424278102,0.9394706360159307,0.84865979789926,-61.49713765648805,0.02500610269058161,-35.126712633771454,-45.91515287659338,0.8675479813361193,1,1,4,6,4,1,3,4,2,6,5,4,24
"LGBMRegressor(learning_rate=0.11, max_depth=19, n_estimators=350, num_leaves=5)",0.8868187644253305,76.47784508991533,0.0495401065545713,41.165324831522696,55.03373417801522,0.8971989779484333,0.771342248827047,-68.58219568274552,0.04398543723755275,-35.138571348626314,-49.58763070265685,0.816270268500064,9,9,8,9,9,9,8,6,6,7,6,8,41
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.9173051454738246,65.37138266153677,0.04910133139503507,42.105999999999995,52.53337037037037,0.9222683096221121,0.810838454576791,-69.82796875510269,0.049608302911498856,-45.66234444444445,-53.97129436652237,0.8572326326827803,6,6,7,10,7,6,7,7,7,10,8,6,45
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.8928227618477872,74.42172081390093,0.10079840712761556,35.2024959908108,53.71061271453588,0.9017356013263448,0.8291755479938681,-72.57932299086605,0.08532163491838683,-44.117217603173245,-54.91527142324925,0.8482270990777172,8,8,13,7,8,8,5,8,10,8,10,7,48
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(70, 5), max_iter=60, solver='lbfgs')",0.8477370533939419,88.70447748544281,0.0713427365656727,39.84976931258757,60.713625625906715,0.8531710655399083,0.7197769338286562,-74.74799530016486,0.08648713705208375,-45.01212435459249,-52.31730756946738,0.8139754970245793,10,10,9,8,10,10,9,9,11,9,7,9,54
DecisionTreeRegressor(max_depth=10),0.9039416606387638,70.45567243152092,0.03125998815726832,31.5,49.68444444444445,0.9052203513805628,0.6468197242966005,-85.86422436879651,0.05399234320103742,-34.415,-54.047539682539686,0.6827733786539033,7,7,5,4,6,7,13,12,8,5,9,13,60
"Lasso(alpha=0.8, max_iter=3000)",0.842428068199328,90.2376666150137,0.08035538721023074,44.662413716138985,65.89256959066584,0.8491766895069903,0.694560643597274,-85.2265428602064,0.07585885875490304,-59.42264292808752,-66.22675488277089,0.7172817756408655,13,13,12,13,13,13,10,10,9,13,13,10,65
"Ridge(alpha=0.1, solver='sag')",0.8442134157551757,89.72499743037696,0.07865863628690398,42.948751288487415,64.66104024290782,0.8513403460744023,0.6934577493323166,-85.47563858889423,0.10435350129107958,-55.463494232382594,-66.02199106720629,0.7126951218232496,11,11,11,11,12,11,11,11,12,12,12,11,69
LinearRegression(positive=True),0.8441332470506078,89.74808097019677,0.07771047769705629,42.957368764314595,64.20143085379492,0.851247446094921,0.689250965695752,-85.95240062345309,0.19213270955513964,-53.81583235427613,-65.85037582818866,0.7064624471302616,12,12,10,12,11,12,12,13,13,11,11,12,72
