,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=500, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9152376829544671,56.5539012521609,0.031167182775067224,32.753387451171875,43.622354634602864,0.9348045680216084,0.9137218455218761,-46.027502701502456,0.01599211840285874,-22.05682403564453,-32.87408247205946,0.9282882955204149,1,1,1,2,1,1,0,0,0,0,0,0,0
<catboost.core.CatBoostRegressor object at 0x000001ADB5E8E760>,0.8611425856142925,72.38451957356787,0.06128687458659418,48.23007834805361,55.64003400905816,0.899090701287813,0.9020302422357735,-50.946665968662074,0.025967415370963406,-28.588233652931034,-36.867280144724525,0.918904492400021,8,8,11,9,9,5,1,1,2,2,1,1,8
"ExtraTreesRegressor(max_depth=25, n_estimators=41, n_jobs=-4)",0.9004905558223995,61.276409442413254,0.03770009523388088,28.784146341463412,45.85186991869919,0.9238771247433947,0.8780994008007774,-57.78961016300412,0.028899889067219613,-25.135853658536583,-39.28720325203251,0.9034430492244084,2,2,4,0,2,3,2,3,3,1,3,2,14
"GradientBoostingRegressor(learning_rate=0.09, max_depth=9, n_estimators=650,
                          subsample=0.8)",0.9218394179171988,54.306904881199,0.023875327114744622,29.00351740624879,39.826923763879385,0.9363303326658654,0.8469568931287423,-56.31366342615978,0.02376238488829305,-35.40839205340511,-39.20226544322982,0.8847537684687978,0,0,0,1,0,0,4,2,1,5,2,3,17
"RandomForestRegressor(max_depth=10, n_estimators=200)",0.8957043957817922,62.73272622524383,0.03371584985348657,35.39524999999999,47.76127222222225,0.9245400411923846,0.8459653163254179,-58.93636068394196,0.030834002167123994,-32.627937499999994,-44.538379521825384,0.8726795491612194,3,3,2,5,3,2,5,5,4,3,4,5,26
"LGBMRegressor(learning_rate=0.09, max_depth=13, n_estimators=350, num_leaves=8)",0.8507498613315927,75.04444167743887,0.04255655520742958,35.23072041110164,53.44084247550864,0.8652055230676694,0.8652389603550402,-58.499789908656524,0.03322813705931801,-33.90999606405651,-44.74327450035156,0.8816031422712374,9,9,8,4,6,9,3,4,5,4,6,4,26
AdaBoostRegressor(n_estimators=110),0.8743911645284107,68.84481762956726,0.034508687744641345,45.24338235294117,53.71047918558302,0.8897280971369406,0.7835226572522579,-61.91484147111416,0.038381721670234355,-37.529956202651604,-46.39562457233384,0.8324067638391386,5,5,3,8,7,6,9,7,6,7,7,9,45
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.878844718536465,67.6133313835255,0.05475015927281782,43.65732500000033,52.50666250793652,0.9050515561153857,0.8192143450373927,-66.59204820189036,0.04850522224900699,-43.04966265956269,-52.559166012979006,0.8534036988977081,4,4,10,7,4,4,7,8,7,9,9,7,47
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(60, 9), max_iter=60, solver='lbfgs')",0.8723519742075074,69.4013966498601,0.063439925963148,36.40913629277043,52.54640987552448,0.8808865748402801,0.8240505272790719,-60.25733505514167,0.14525936912158052,-44.56887064172531,-44.64480490902738,0.8494190606486779,6,6,12,6,5,7,6,6,13,10,5,8,48
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.8251550362781064,81.22462647458214,0.10908291620852169,51.10070500889552,64.57575353616967,0.8559426468211042,0.8096077353507247,-68.38326313893775,0.11610302349356523,-41.57757717901529,-52.67923333194763,0.856580114014997,13,13,13,13,13,13,8,9,12,8,10,6,53
DecisionTreeRegressor(max_depth=10),0.8621314703956896,72.12631281300882,0.03895040540573855,34.0,54.46333333333334,0.879840663617317,0.7467858576891733,-76.52132317204139,0.06417862770168907,-35.96,-52.22677777777777,0.8187729673257508,7,7,5,3,8,8,10,10,11,6,8,10,55
"Lasso(alpha=0.1, max_iter=4000)",0.8464115486479455,76.12730226150325,0.04214002007984217,50.56195690511183,59.288363815256936,0.8579955611948142,0.7327208516692567,-82.46746030525806,0.055692072805529236,-52.7608254999184,-65.28231724759053,0.7535608415085192,11,11,7,12,12,11,12,12,8,12,12,12,68
"Ridge(alpha=0.1, solver='sag')",0.8475886758218982,75.8350150619484,0.04256086377610852,49.6992225955926,59.0457430467087,0.8589479876299941,0.732906626094976,-82.4069252241906,0.05577399324492869,-53.290716385354834,-65.43920482962685,0.7547803816404975,10,10,9,10,10,10,11,11,10,13,13,11,69
LinearRegression(positive=True),0.8450744616036621,76.45795294950425,0.04208667910192597,49.95219653868185,59.22565964627462,0.8567746389176154,0.7323454768418098,-82.56705186996925,0.05575913068303062,-52.32215191246505,-65.22897611537041,0.7523019298900622,12,12,6,11,11,12,13,13,9,11,11,13,70
