,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9455719154765181,55.2130198878682,0.025746210817734125,29.827423095703125,38.23134273952908,0.9471217545090119,0.7912419977848127,-46.465617159961184,0.01590697052750928,-25.66891555786133,-33.35315331776937,0.8153826556072952,2,2,1,3,1,2,0,0,0,0,0,1,1
<catboost.core.CatBoostRegressor object at 0x00000206B318F250>,0.9282624751806468,63.38743385223762,0.043248642216667646,22.961537017756854,41.03290855305472,0.9357422675742599,0.7568275542571297,-46.71173445232461,0.02152703388108752,-26.222208912838596,-33.38941056646273,0.7996464310014846,4,4,6,1,3,4,2,1,2,2,1,3,11
"ExtraTreesRegressor(max_depth=15, n_estimators=41, n_jobs=-5)",0.9597372528479434,47.48775932683151,0.024124946406212988,20.073170731707364,31.24373306233063,0.9605794547435075,0.777373546403611,-50.14284792407222,0.02387591471496701,-26.21853658536586,-35.57870596205963,0.8077135315492218,0,0,0,0,0,0,1,2,3,1,2,2,11
"GradientBoostingRegressor(learning_rate=0.07, max_depth=9, n_estimators=650,
                          subsample=0.6)",0.9351713951067532,60.257805907933346,0.03834798979190763,25.536650599878726,39.98895494488347,0.937761917879806,0.7451141361585027,-50.7455100828209,0.020566411969823492,-26.4174324201771,-37.532441059096186,0.8291437859514478,3,3,4,2,2,3,3,3,1,3,3,0,13
"RandomForestRegressor(max_depth=10, n_estimators=50)",0.9144988560668735,69.20156863234965,0.04493112555157514,38.5008,51.79406507936509,0.9162661366850854,0.7274211757781366,-59.77698443049769,0.029389092228352974,-29.117400000000004,-40.82273175925926,0.7727013514261513,7,7,8,9,7,7,4,5,5,4,4,4,26
AdaBoostRegressor(n_estimators=140),0.9202440407907521,66.83616886727856,0.03397270408183685,31.83079777365495,48.14087206877188,0.9215011154662023,0.6215135560128872,-60.29297765675939,0.03176840328524154,-34.02499020216693,-42.065495275416346,0.7653001103536873,6,6,3,4,5,6,6,6,6,6,5,5,34
"LGBMRegressor(learning_rate=0.03, max_depth=13, n_estimators=650, num_leaves=5)",0.8609022470913337,88.26530645458746,0.07646015978749615,46.63955320133249,65.68153869875654,0.8659763935186295,0.4727503201887693,-54.85567811143965,0.02815607900958222,-31.744524680447313,-42.187540276452616,0.6704832261162368,12,12,11,12,13,12,11,4,4,5,6,11,41
"BaggingRegressor(max_features=0.7000000000000001, max_samples=0.5,
                 n_estimators=500)",0.8808275989475525,81.69920322612947,0.07847047967327146,53.572933333333395,63.782131358024735,0.8866430638138164,0.661280668672662,-70.56422387240869,0.05445456699052024,-47.72204617496394,-55.205789766002546,0.752688938183815,11,11,13,13,12,11,5,8,8,10,9,6,46
"SVR(C=1.6, cache_size=2000, epsilon=0.04, gamma=4, kernel='poly')",0.9248616210925676,64.87253766374803,0.07766257151972172,33.59563348242898,48.401324128414196,0.9278123897064935,0.5720517105810032,-63.9708918427383,0.05714437014419413,-43.139653584871326,-49.236726267828665,0.6814575549496366,5,5,12,5,6,5,8,7,9,9,8,10,51
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(70, 5), max_iter=60,
             solver='lbfgs')",0.947161920036525,54.400575016760556,0.028873154695209506,36.402710491889366,42.80601365917493,0.9471849929086817,0.6191887912471157,-81.01295801331358,0.08697289737806548,-41.80903256216969,-47.35892725899013,0.49650589387194033,1,1,2,6,4,1,7,12,13,8,7,13,60
"DecisionTreeRegressor(max_depth=25, min_samples_leaf=2, min_samples_split=5)",0.8557417338515783,89.88771289661312,0.051672165635838804,38.0,57.23379629629629,0.8579226880294606,0.19435536108846824,-88.41541734181236,0.049745643687310125,-39.21583333333334,-60.29333333333334,0.5780330593488163,13,13,10,8,11,13,13,13,7,7,10,12,62
LinearRegression(positive=True),0.9101796360755376,70.92794570800615,0.04241269938362667,37.86506235667551,53.185710877934774,0.9103936682152431,0.5031246194739337,-78.28851608609948,0.07541054800679235,-52.826861773219925,-61.89719083797566,0.6866286354448459,8,8,5,7,8,8,9,11,12,11,11,9,63
"Lasso(alpha=0.8, max_iter=3000)",0.9044264464281162,73.16423624043394,0.045307972069953135,41.35843562511184,56.481170034081806,0.904510333688155,0.47004563296284835,-77.5165910116996,0.07025227088570679,-53.037454528829315,-62.22896561834879,0.694602438257799,10,10,9,11,10,10,12,9,10,12,13,7,63
"Ridge(alpha=0.1, solver='sag')",0.9093899932220526,71.2390399026756,0.04376452871186387,38.816460307003496,53.99466151210618,0.909674403555245,0.4944677062985076,-77.81324976631745,0.07207122957824087,-53.1876375860189,-62.00622127957449,0.6929090067528034,9,9,7,10,9,9,10,10,11,13,12,8,64
