,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000025369B90BE0>,0.966295817908369,41.07471899888065,0.01574827387355536,18.498621374640834,30.639822415176,0.9663161619726203,0.8837282926820592,-54.3150791835013,0.02939720807553493,-26.73399342045469,-37.7485474371937,0.8911216438100379,0,0,3,0,1,0,0,0,4,0,0,0,4
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9567060248983803,46.55286740200638,0.012501814757355218,24.06756591796875,33.96966545952691,0.9570926055962062,0.857235616354578,-54.51046467678286,0.019423805639735323,-29.76472961425781,-38.60783748081752,0.8801109377711596,2,2,1,3,2,2,2,1,0,2,1,2,8
"ExtraTreesRegressor(max_depth=15, n_estimators=81, n_jobs=-3)",0.9615891890457126,43.84897470525964,0.011276210505470894,20.648148148148152,30.483237311385437,0.9616434206348721,0.8646592355024276,-58.10719874455372,0.02750071254961262,-27.93026748971194,-41.60497070350774,0.8899459695184886,1,1,0,1,0,1,1,2,1,1,2,1,8
"GradientBoostingRegressor(learning_rate=0.01, n_estimators=500, subsample=0.6)",0.9566395540689486,46.5885908585942,0.013983612953811774,28.89910564696868,35.94985262870014,0.9567436361416086,0.8386838566198975,-62.40567473721704,0.0285920851717265,-34.03390261816009,-44.56846268476597,0.865167647500396,3,3,2,4,3,3,3,3,3,4,3,3,19
"RandomForestRegressor(max_depth=26, n_estimators=200)",0.9423020881139694,53.7418673753941,0.015785945166527496,23.85450000000003,38.490477777777805,0.943076357996965,0.8282539829807817,-65.04746422854018,0.028375380519392777,-30.27460000000003,-45.27132785714287,0.8539672562104854,4,4,4,2,4,4,5,4,2,3,4,4,22
"LGBMRegressor(learning_rate=0.01, max_depth=7, n_estimators=650, num_leaves=5)",0.9086122825147132,67.63579824894875,0.03164544040787958,42.15562461434439,51.54433016689329,0.9086580410612471,0.769878973076031,-70.28759611650398,0.0406165298474365,-40.281742716691404,-51.244499668995594,0.8361854496896534,8,8,7,8,8,8,7,6,5,5,5,7,35
"AdaBoostRegressor(loss='exponential', n_estimators=110)",0.9409123868293751,54.38522484043007,0.025850362967386506,44.44444444444446,47.31185231802853,0.9415874267978612,0.7629306881908431,-69.12365032218311,0.042393257105628815,-46.22836887140319,-52.57346646515342,0.836725235582621,5,5,5,9,5,5,8,5,6,9,6,6,40
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.9214260374145452,62.7150875159899,0.04028985526616877,38.60000000000002,47.959199999999996,0.9214730105666431,0.8317892532237827,-77.86350273224117,0.05741765377399843,-41.26879999999999,-54.52942098412698,0.8342836890339974,6,6,8,6,6,6,4,8,8,7,7,8,42
"SVR(C=1.6, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.917145620677683,64.40067790454292,0.07582501782434431,40.7615057069919,50.09877684027804,0.9173909442048908,0.799472020909813,-76.36315244479064,0.1243858807053734,-50.94466653901786,-57.68728904553295,0.8410246676450923,7,7,10,7,7,7,6,7,13,11,8,5,50
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(70, 6), max_iter=60, solver='lbfgs')",0.9028669448236577,69.72944833625188,0.04819079496246029,48.67923049481226,52.81524974114129,0.9038523777094296,0.7552877663681079,-79.77670797924465,0.05146230923663249,-41.51586152604174,-58.713233737919346,0.7822511219372481,9,9,9,11,10,9,9,9,7,8,9,9,51
"Lasso(alpha=0.8, max_iter=3000)",0.8593680661287981,83.90245706630701,0.09465943305086938,50.9475261083237,64.53152306304416,0.8607760633444703,0.7226317015183827,-84.9183404331559,0.07362908949990625,-54.25159022879639,-65.62179900598696,0.7392517925266386,11,11,11,12,11,11,10,10,10,13,10,10,63
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=4, min_samples_split=5)",0.8918174970149667,73.58871467531186,0.030404602884312515,31.0,52.0088253968254,0.8942787515766243,0.6044121182821176,-99.24971490935943,0.06695849940357583,-40.47031090985039,-66.05362420859153,0.649796466326894,10,10,6,5,9,10,13,13,9,6,13,13,67
"Ridge(alpha=0.1, solver='sag')",0.8557434376618611,84.976823758317,0.11757179343563164,54.68325165629949,65.20809635276034,0.857620898036634,0.7141264712612935,-85.72926884003921,0.08879389018938973,-51.33703167475662,-66.04484734733222,0.7291888958044977,12,12,12,13,12,12,11,11,11,12,12,11,68
LinearRegression(),0.8389036083532858,89.79984999905938,0.18926369224929981,47.547133077008766,66.60960433060562,0.8407716464776307,0.7082844746568702,-86.31108834353302,0.1003779889521748,-50.917087762514385,-65.99853273067598,0.7227776743401533,13,13,13,10,13,13,12,12,12,10,11,12,69
