,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000020667A07F40>,0.942832898,53.36223228,0.020737376,25.0856767,38.10782225,0.946422885,0.839026384,-52.37017544,0.025447138,-29.74887866,-37.59721017,0.85806116,0,0,1,0,0,0,0,0,2,1,0,0,3
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.936338596,56.31174802,0.016707442,25.7202301,40.22092181,0.937853972,0.828305227,-53.19097845,0.020673136,-28.22348663,-38.40734193,0.8558899,1,1,0,1,1,1,1,1,0,0,1,1,4
"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.8)",0.93573679,56.57728607,0.022277417,30.52384164,40.89253005,0.936982202,0.81150137,-56.70094829,0.026558132,-32.44990522,-41.28887551,0.851748171,2,2,2,2,2,2,2,2,3,3,2,2,14
"ExtraTreesRegressor(max_depth=15, n_estimators=81, n_jobs=-5)",0.92094998,62.74973484,0.023790914,31.54012346,45.71985185,0.922498254,0.807118185,-59.28390137,0.024935329,-32.90561728,-41.40438382,0.84069242,3,3,3,5,3,3,4,3,1,4,3,3,18
"RandomForestRegressor(max_depth=14, n_estimators=650)",0.913805024,65.52422276,0.025195823,32.39761538,48.38630462,0.916652951,0.811239383,-60.22863458,0.026994046,-38.55648352,-42.9442407,0.840193809,4,4,4,6,4,4,3,4,4,6,4,4,25
"LGBMRegressor(learning_rate=0.11, max_depth=13, n_estimators=650, num_leaves=8)",0.905626307,68.56245772,0.028843348,30.91816953,48.81390006,0.906265051,0.771109687,-64.08334401,0.033458619,-37.16677246,-45.75626358,0.790341714,5,5,5,3,5,6,7,5,6,5,5,8,36
"AdaBoostRegressor(loss='square', n_estimators=110)",0.90169428,69.97619046,0.03225476,42.70555556,51.63961766,0.902866723,0.722739715,-71.77999988,0.040139295,-39.27023345,-49.43055441,0.791453836,6,6,6,8,6,8,9,6,7,7,8,7,44
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=650)",0.90149801,70.04601023,0.044618413,43.39721612,56.33135007,0.903211919,0.77666437,-72.22376773,0.052143531,-45.95476416,-53.19975264,0.818297135,7,7,8,9,8,7,6,7,9,9,9,5,45
DecisionTreeRegressor(max_depth=10),0.800887223,99.5887926,0.046665395,31.33333333,66.19733333,0.810663599,0.652153629,-76.31313686,0.028055959,-31.995,-48.77802696,0.740024714,13,13,9,4,13,13,13,10,5,2,7,10,47
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(40, 9), max_iter=60, solver='lbfgs')",0.901411627,70.07671771,0.039792224,40.34288072,52.59025804,0.907052105,0.745271456,-74.13951122,0.040568614,-43.59436899,-47.77540116,0.757099732,8,8,7,7,7,5,8,8,8,8,6,9,47
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.886302568,75.25515076,0.117774967,52.21011914,60.15231012,0.886333827,0.782850325,-75.38857343,0.093022417,-50.36761382,-56.68478891,0.818169149,9,9,10,10,9,9,5,9,12,10,10,6,52
"Lasso(alpha=0.1, max_iter=4000)",0.847534127,87.1459532,0.139156653,54.08188376,65.27375772,0.847890571,0.679403285,-83.62259916,0.092866582,-53.79249025,-63.58415156,0.693993577,10,10,12,13,11,10,10,11,11,12,11,11,66
"Ridge(alpha=0.1, solver='sag')",0.8473743,87.19161794,0.129928162,53.83142292,65.40919217,0.847683886,0.679221219,-83.72824222,0.091573031,-53.95891364,-63.74165195,0.693288861,11,11,11,12,12,11,11,12,10,13,12,12,70
LinearRegression(),0.8451572,87.82262428,0.201937801,52.3131921,64.98015446,0.845552087,0.672184135,-84.46404425,0.113265821,-53.41596861,-63.87931266,0.687213311,12,12,13,11,10,12,12,13,13,11,13,13,75
