,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=350, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.96972042,42.2287468,0.022710504,25.03088379,30.1338592,0.970805699,0.875150755,-53.88074705,0.020453675,-26.17623795,-37.94119362,0.888044632,0,0,1,2,0,0,1,0,0,1,0,1,3
<catboost.core.CatBoostRegressor object at 0x00000206680814C0>,0.968981239,42.7410801,0.023746468,22.68983972,31.67002691,0.970512902,0.878411413,-54.69678959,0.023720905,-29.43616903,-38.27053837,0.888930842,1,1,3,1,1,1,0,1,1,2,1,0,5
"GradientBoostingRegressor(learning_rate=0.07, n_estimators=500, subsample=0.7)",0.967348455,43.85156905,0.023344599,26.79525298,32.04212545,0.968262171,0.862486081,-60.58219412,0.029918764,-25.83128671,-41.10083008,0.865476076,2,2,2,3,2,2,2,3,3,0,2,3,13
"ExtraTreesRegressor(max_depth=20, n_estimators=21, n_jobs=-3)",0.958611013,49.37142569,0.021531327,22.22380952,32.15688312,0.959429456,0.860189397,-59.90379883,0.027688267,-29.68714286,-41.71246589,0.867185348,4,4,0,0,3,4,3,2,2,3,3,2,15
"RandomForestRegressor(max_depth=22, n_estimators=50)",0.950521169,53.9812565,0.028060137,26.824,35.27334545,0.951247512,0.840154984,-63.42109911,0.030393749,-32.3949,-44.37388713,0.857153649,5,5,4,4,5,5,4,4,4,4,4,4,24
"LGBMRegressor(learning_rate=0.09, max_depth=13, n_estimators=200, num_leaves=5)",0.964015716,46.03516485,0.029300754,29.43812229,34.94911399,0.964227886,0.822179187,-64.65971378,0.032274075,-34.83659962,-46.40152688,0.842810947,3,3,5,6,4,3,5,5,5,6,5,5,31
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.907340932,73.87155409,0.077488639,39.54333333,55.54416171,0.912791685,0.80371218,-69.39048277,0.048677593,-42.90016039,-50.63852253,0.842586068,9,9,13,9,10,9,6,7,7,8,7,6,41
DecisionTreeRegressor(max_depth=5),0.903112664,75.53822557,0.043598182,35.59375,51.2975956,0.905772445,0.777389489,-69.28841458,0.056283505,-33.85856095,-48.35134993,0.788671773,10,10,8,8,9,10,9,6,8,5,6,10,44
"AdaBoostRegressor(loss='exponential', n_estimators=140)",0.931267218,63.62315954,0.050448413,41.16136364,50.7681356,0.932266532,0.750965306,-70.32226961,0.045602496,-43.89570029,-54.71904965,0.830002485,7,7,9,10,8,7,10,8,6,9,9,7,49
"MLPRegressor(hidden_layer_sizes=(70, 7), max_iter=60, solver='lbfgs')",0.94541571,56.69791689,0.035639204,29.41354351,43.6714733,0.946187932,0.784688729,-79.14621544,0.072453223,-42.16466616,-51.2799448,0.811124601,6,6,6,5,6,6,8,10,10,7,8,8,51
"SVR(C=1.6, cache_size=3000, epsilon=0.01, gamma=4, kernel='poly')",0.928694581,64.80291488,0.042583725,32.80507514,45.63381547,0.931115525,0.786859024,-76.18869718,0.073496763,-48.50817807,-57.01431552,0.806970999,8,8,7,7,7,8,7,9,12,10,10,9,57
"Lasso(alpha=0.8, max_iter=3000)",0.898299968,77.39159842,0.067287707,49.03145761,60.92069242,0.898350956,0.672338562,-87.26497425,0.067864517,-61.18006404,-68.5476437,0.685204866,12,12,10,12,13,12,11,11,9,13,13,11,68
"Ridge(alpha=0.1, solver='sag')",0.902452594,75.79510074,0.068513732,47.77531385,59.66254448,0.902507308,0.666250937,-87.67728177,0.073085917,-59.1200037,-68.24759751,0.675728614,11,11,11,11,11,11,12,12,11,12,12,12,71
LinearRegression(positive=True),0.898192385,77.43252188,0.075069581,50.13972119,60.87854636,0.89829427,0.658275168,-87.99197867,0.077677588,-58.32470429,-68.07476844,0.667585098,13,13,12,13,12,13,13,13,13,11,11,13,74
