,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9698019214053684,42.52770391913498,0.014427408663072815,21.615432739257812,32.01134674527752,0.9700457468949735,0.8805057837961087,-53.67617490873085,0.019119189834342933,-26.58900466918945,-38.14202738150495,0.8914891716187976,1,1,3,0,0,1,0,0,0,0,1,0,1
<catboost.core.CatBoostRegressor object at 0x000002064711EFA0>,0.9704505407813155,42.068502108217935,0.012199322360145365,24.45275604410199,32.42638243669448,0.9709501621188136,0.8485083434795465,-54.373476846200724,0.024960590466600686,-26.790472203115144,-37.922550643674455,0.8776900958391243,0,0,0,2,2,0,1,1,3,1,0,2,8
"GradientBoostingRegressor(learning_rate=0.11, max_depth=7, n_estimators=200,
                          subsample=0.7)",0.9604932727667405,48.642714992761746,0.014337193318158583,26.968431037647406,37.06010139908294,0.9607113397637543,0.801911552725006,-57.79224675372763,0.02467879430814348,-28.241193531087646,-41.72333340803189,0.8687528337480585,4,4,2,5,4,4,6,2,1,3,2,3,17
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-3)",0.9679254534708037,43.82909897448023,0.013090317476848303,21.638095238095218,32.034432429688295,0.9679290782740747,0.8227921502509845,-62.42113919459287,0.024903630622693355,-28.050992063492053,-43.094067597703074,0.8829082409079921,2,2,1,1,1,2,3,5,2,2,4,1,17
"RandomForestRegressor(max_depth=10, n_estimators=200)",0.9609082201679365,48.38658838601534,0.01584521354328841,26.843000000000075,36.60856338145643,0.9610503800324023,0.8126366137084355,-60.517062065784614,0.028577165365346272,-31.886385624863816,-42.86032923085001,0.8665245127177108,3,3,4,4,3,3,4,4,4,4,3,4,23
"LGBMRegressor(learning_rate=0.03, max_depth=13, n_estimators=350, num_leaves=5)",0.9555297431388573,51.60800834520865,0.03713106670175772,34.800989942038825,38.76715486764537,0.9580778993128759,0.8249923042227467,-60.05284083134118,0.030839577498695606,-35.62183130015355,-44.72033082105251,0.8457619659414805,5,5,7,6,5,5,2,3,5,5,5,5,25
"AdaBoostRegressor(learning_rate=0.1, loss='exponential')",0.9404127445718206,59.739140701203404,0.023380972452278534,26.32824561403504,42.85270759366932,0.942008816035834,0.7887953457558238,-71.91489022367114,0.045885814062549574,-44.5017834122403,-54.167358795203995,0.8139392075212415,6,6,6,3,6,6,8,7,7,7,6,7,42
"MLPRegressor(hidden_layer_sizes=(70, 7), max_iter=60, solver='lbfgs')",0.9164992091344724,70.71760998385938,0.05186132549880061,40.80352739127443,54.3753941816575,0.9179854503128445,0.7967482122786291,-72.94668087053934,0.0477072243769587,-41.44223020984167,-56.95343845611753,0.7745786404238293,10,10,9,10,10,10,7,8,8,6,9,9,47
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.9345821686735207,62.593660714073806,0.05093604972934195,39.314800000000105,49.44039019189767,0.9350271660212898,0.7808479670806083,-71.597618679808,0.05233976586825233,-47.99006666666667,-54.57171182754136,0.8136332009451257,8,8,8,8,8,8,9,6,9,9,7,8,48
"SVR(C=1.3, cache_size=3000, epsilon=0.01, gamma=4, kernel='poly')",0.9284393347736856,65.4665514933384,0.055130868847412355,39.97250161867788,50.99099915835524,0.9291302313061816,0.8055093519452485,-75.62613207058513,0.08999362372923449,-49.56530104693365,-59.10168519457085,0.8145430372020439,9,9,10,9,9,9,5,9,12,10,10,6,52
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=2, min_samples_split=10)",0.9385357153399218,60.67275224423134,0.017095712370676863,34.86250000000001,43.654357768365664,0.9414438844193487,0.48148836228908143,-78.77838567412881,0.04436824333216586,-44.616081923558895,-56.62835780103994,0.6648266057768455,7,7,5,7,7,7,12,10,6,8,8,12,56
"Lasso(alpha=0.8, max_iter=3000)",0.9069477556241932,74.65273209962943,0.06439368821827676,45.27157382857223,58.25257824487596,0.9093797778464563,0.6841342130490836,-84.4584501997618,0.0686789132002672,-53.47448333399721,-66.31568745202647,0.7081444950789398,11,11,12,13,11,12,10,11,10,13,12,10,66
"Ridge(alpha=0.1, solver='saga')",0.9056428838304293,75.17433754687815,0.06507040006230849,44.381752946890714,58.499933554657574,0.909080092653815,0.6621755376499241,-84.7624325945014,0.07357081217030376,-51.05312536276589,-66.05268318245872,0.7005270852634273,13,13,13,12,13,13,11,12,11,11,11,11,67
LinearRegression(),0.9060420821501068,75.01514829772813,0.06395489263662321,42.398340566662284,58.42586199901486,0.9094950539240344,-1.210457709065284,-231.2545468544751,0.14383874419986362,-51.66646678198833,-96.07235802286422,-0.7278966337914852,12,12,11,11,12,11,13,13,13,12,13,13,77
