,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9475802343253656,50.23136934207936,0.017299993085177982,25.695213317871094,35.693927798063854,0.9475920717005121,0.9434482690875866,-43.777122296203544,0.016462399387371086,-25.365658569335938,-31.050982924397783,0.9464932026501234,1,1,1,4,2,1,1,1,0,1,0,1,4
<catboost.core.CatBoostRegressor object at 0x000001D5EE6BEB50>,0.9458822164385695,51.03845045337789,0.021115669134917532,24.176651362623375,34.5704672572829,0.9461462615524232,0.9469785980613536,-42.39329731884653,0.01655686932940239,-26.341306127033864,-31.10440214160196,0.9496257837997367,2,2,3,3,1,2,0,0,1,3,1,0,5
"ExtraTreesRegressor(max_depth=10, n_estimators=41, n_jobs=-4)",0.9477588855467519,50.14569980135808,0.017074399863603252,19.22706155632983,34.298505310643165,0.9477721311462131,0.9286797829090464,-48.0330543102669,0.017567664442544872,-24.246799040052075,-33.400492958377995,0.9345877989022316,0,0,0,0,0,0,3,2,2,0,2,2,11
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=500, subsample=0.6)",0.9330283769250243,56.77705890952089,0.022312915500257297,21.675891702252727,36.97955807795931,0.9331512469387556,0.9318078318722804,-48.4652393845915,0.017691591110251013,-25.598356517166703,-36.240111203493925,0.9345739275266178,4,4,4,2,3,4,2,3,3,2,3,3,16
"RandomForestRegressor(max_depth=14, min_samples_split=5, n_estimators=200)",0.9432498490598391,52.26500428710243,0.017816872874843803,25.736551488094904,37.576343986958086,0.9433993094628432,0.9164382539075137,-52.94234321369289,0.02108790087465969,-29.50082707862965,-37.33219433011808,0.9241874374583728,3,3,2,5,4,3,5,5,4,4,4,5,27
"LGBMRegressor(learning_rate=0.07, max_depth=19, n_estimators=500, num_leaves=5)",0.928191279391958,58.791707601290774,0.0243057966448025,33.70543327420879,43.323390963334624,0.929546690626804,0.918389601299932,-51.74991278409009,0.03185337999235538,-32.36038517089055,-38.32063604986915,0.9242076982129923,5,5,6,10,8,5,4,4,8,7,5,4,32
"AdaBoostRegressor(loss='exponential', n_estimators=140)",0.9256319366428823,59.83023599544595,0.02267883061104142,28.781060606060606,42.91350759364163,0.9256443056294523,0.907424508473903,-53.97779219392049,0.02379424375936564,-30.277328298591907,-40.78319013111649,0.916355829589828,7,7,5,6,7,7,7,6,5,5,6,7,36
"BaggingRegressor(max_features=0.7000000000000001, max_samples=0.5,
                 n_estimators=200)",0.9254207202157182,59.91513916488953,0.02697169047332121,30.152724999999975,41.85614151138715,0.9255333930533745,0.9125798685091271,-55.30078982396785,0.027594309788227342,-35.641499166666655,-41.63504250396826,0.9202526834838011,8,8,7,7,6,8,6,7,6,8,7,6,40
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=2)",0.8802067567074381,75.9352874812116,0.05175818496601729,33.25641025641022,54.83160813823856,0.8817126791573058,0.8724993614300786,-65.55895439398206,0.0298876392245997,-30.539511077158135,-44.4647573595971,0.8816972147499259,11,11,11,9,10,11,9,8,7,6,8,10,48
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(60, 5), max_iter=60,
             solver='lbfgs')",0.927478037468661,59.082961224422405,0.03217807391430709,20.721179724034982,38.61988983897768,0.9274939687444229,0.8756650341768297,-91.07385252545221,0.054838880289558904,-39.05204651068374,-52.47270872403077,0.8913688403416936,6,6,8,1,5,6,8,12,9,9,10,9,57
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.897307462665142,70.30673372262919,0.04223833117599944,31.509200097293956,50.995332289212435,0.9034943590328376,0.8669936565424479,-65.63147243479118,0.18648847356620749,-39.46771702273242,-48.355865288278714,0.8989020456177217,9,9,9,8,9,9,10,9,12,10,9,8,58
"Lasso(alpha=0.8, max_iter=3000)",0.8847492787735347,74.48165287012846,0.04784756205347253,45.23534665574397,57.31121173196281,0.8850018263234082,0.8139762863757231,-77.09048572850968,0.06668376273441236,-54.95095588158565,-61.27373625714853,0.849604002035834,10,10,10,11,11,10,11,10,10,11,11,11,64
"Ridge(alpha=0.0, solver='sparse_cg')",0.8416157911809957,87.31390655033121,0.11835254947851166,46.89625542402064,62.72553590325586,0.8442622060336218,0.7764629002682522,-83.85860202144559,0.17968145340250372,-58.01182459454809,-64.5741917999334,0.8161192541302686,13,13,13,13,13,13,12,11,11,12,12,12,70
LinearRegression(),0.8416157914107946,87.31390648698955,0.11835254907233977,46.89625529474944,62.72553559433888,0.8442622062804225,-0.05463746465976708,-163.19593353938708,0.21148384346330318,-58.476053668990424,-79.25820393109157,0.005307882396803976,12,12,12,12,12,12,13,13,13,13,13,13,78
