,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x00000206B30B2610>,0.9332211743638051,52.81316883467377,0.012956440971530656,28.234811284764078,40.421045932222995,0.9359483115164782,0.6174570596116897,-50.92096774238518,0.02223052943989512,-27.482199245567006,-36.71697673318536,0.7932913853161396,1,1,0,3,2,1,1,0,2,0,0,4,7
"ExtraTreesRegressor(max_depth=25, n_estimators=81, n_jobs=-3)",0.9183450571758522,58.400165405768824,0.014404404028483487,22.00246913580247,38.09303840877913,0.9183985939090504,0.5562828663463083,-57.01813515017086,0.021242242428650988,-29.76246913580247,-39.783425925925926,0.8223018361111297,2,2,1,0,0,2,2,2,1,2,2,1,10
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9359998855298484,51.70269878073348,0.01608281527250309,27.61981201171875,38.46721945868598,0.9375553378830311,0.427697844964052,-51.81104426176214,0.018782573911726507,-28.45466247558594,-37.41594291687012,0.8585036590909697,0,0,2,2,1,0,7,1,0,1,1,0,10
"GradientBoostingRegressor(learning_rate=0.11, max_depth=9, n_estimators=200,
                          subsample=0.6)",0.9040275856561705,63.31345999880336,0.018113198788513633,30.288595357305297,44.41890121762417,0.9066115332142763,0.7509946391180833,-62.6000267464691,0.024662825490581384,-33.84102244386636,-40.94829615285793,0.7882687862203156,4,4,4,4,3,4,0,3,3,5,3,6,20
"RandomForestRegressor(max_depth=14, n_estimators=50)",0.8643068186867205,75.28385506350098,0.024555838696423866,33.08299999999997,52.15161111111111,0.8679941278514398,0.4078370210638239,-64.63256864409253,0.03176337832725126,-33.61529999999999,-47.48063333333333,0.8072417972198085,8,8,6,7,9,8,8,5,4,4,4,3,28
AdaBoostRegressor(loss='square'),0.9038152353137955,63.383465563702934,0.016975180800224653,24.158823529411762,45.45323187800164,0.9057189624478004,-0.09568178869960776,-63.42593042620419,0.04071777215434151,-39.67980285377087,-50.208062272553875,0.8189670807529603,5,5,3,1,4,5,11,4,6,8,5,2,36
"LGBMRegressor(learning_rate=0.09, max_depth=7, n_estimators=200, num_leaves=8)",0.8902295603617237,67.71198405758487,0.019201677840357027,38.51434338262564,51.99112643985573,0.8953621156508677,-0.45353430248966353,-67.32484677219009,0.03475848141457906,-38.610982618843295,-51.05678092896137,0.7667283933440031,7,7,5,11,8,6,13,6,5,7,6,7,44
"MLPRegressor(hidden_layer_sizes=(50, 9), max_iter=60, solver='lbfgs')",0.8123010135758728,88.54291208056107,0.03296880729980635,32.18971391326579,51.89982420083273,0.822431801510081,0.44112233946188467,-77.06317575839303,0.07302483734057978,-37.07179029499265,-57.79051542464483,0.5976102251318768,12,12,9,6,7,12,5,9,9,6,8,12,49
"SVR(C=1.6, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.9076867675272654,62.09474057053994,0.025542252735591603,37.69947951863222,48.61372562936719,0.9106351021032499,0.5171579146098331,-75.20903787559467,0.1588768211638967,-51.26624537843712,-58.14118134897855,0.7362602450928184,3,3,8,10,6,3,3,7,13,9,9,10,51
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=650)",0.8915858187595503,67.29237939040443,0.024777978607254707,31.298474358974346,48.2584422628298,0.8926626415158533,-0.0804790761355911,-76.65831988403883,0.057175795671666044,-56.053682900987816,-62.0247279137565,0.7925564543745796,6,6,7,5,5,7,10,8,8,10,10,5,51
"DecisionTreeRegressor(max_depth=15, min_samples_leaf=2)",0.7787533050623777,96.13050715493078,0.03706453535402347,49.75,70.79583333333333,0.788018204857714,-0.12673290488221572,-81.26430181820305,0.0419489628948465,-31.85166666666667,-53.06388888888889,0.43447589927188207,13,13,13,13,13,13,12,10,7,3,7,13,52
"Ridge(alpha=0.1, solver='saga')",0.843746532914191,80.78629088139934,0.03566879025722608,37.61002902078769,57.56805541107471,0.8437468229501113,0.4401974922097561,-86.59610226277238,0.10804275780558628,-61.45519820654274,-69.18552910876724,0.739975735531274,10,10,12,9,11,10,6,12,11,13,12,8,62
LinearRegression(positive=True),0.8423675089812638,81.14199979421748,0.03542592793725595,35.439547825783194,57.05758407442919,0.8423954914239615,0.47472512207347,-87.08493956996054,0.1446776961451251,-61.07299245358324,-69.08983935818222,0.7355090525300368,11,11,11,8,10,11,4,13,12,12,11,11,63
"Lasso(alpha=0.8, max_iter=3000)",0.849524196668314,79.2786366312049,0.03492600284427285,41.053481649517835,58.47891311462071,0.8496275277080514,0.3954319010463186,-86.50687533633871,0.0799397359180998,-60.38701583385979,-69.50088802165003,0.7398495312371562,9,9,10,12,12,9,9,11,10,11,13,9,63
