,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=500, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9272829365219357,62.759574468523766,0.02593774475803053,24.70953369140625,42.57433018663195,0.9329167701763621,0.9005236407653398,-45.236757765821636,0.01547181973139706,-25.588869476318358,-33.53380160667783,0.9127863482178311,1,1,1,0,1,1,0,0,0,1,0,0,1
<catboost.core.CatBoostRegressor object at 0x0000016ECCF74F70>,0.9166738684465402,67.18192349110832,0.040157689844242644,35.45064310797352,47.54812035856689,0.9221286515399796,0.8720584580921065,-50.66404504652274,0.025152222960087886,-25.465825898764763,-35.785462517768075,0.8840177103753328,4,4,5,5,5,4,1,1,2,0,1,2,7
"GradientBoostingRegressor(learning_rate=0.09, n_estimators=50, subsample=0.6)",0.9203588917042677,65.6795958190126,0.03220400250181058,32.63745706170522,45.30883916420385,0.928058091177253,0.8647496500411472,-54.066931743593045,0.023180981937346936,-29.623397876987287,-38.778241272374,0.8890054542780174,3,3,3,4,2,2,2,2,1,4,3,1,13
"ExtraTreesRegressor(max_depth=20, n_estimators=41, n_jobs=-4)",0.8966132382261078,74.83319544678896,0.04117315097281715,26.358780487804893,46.45767479674798,0.9090904688521013,0.864451458983886,-55.11101663993244,0.026690984668239267,-28.258756097560983,-38.58674727061557,0.8812473610128022,8,8,6,1,3,8,3,3,4,2,2,3,17
"RandomForestRegressor(max_depth=14, n_estimators=50)",0.9400101675703748,57.0033853287095,0.024051261683196504,29.460000000000008,40.23857777777778,0.9529457846593324,0.8592091260601771,-59.69752625902445,0.025526073143635954,-28.787400000000012,-41.6584018095238,0.8561057942828176,0,0,0,3,0,0,4,4,3,3,4,5,23
"AdaBoostRegressor(loss='square', n_estimators=140)",0.8928603603059073,76.17928896398782,0.0463009502122668,41.14999999999998,53.31395924097294,0.9118886492810699,0.8237385494749467,-64.11928604675562,0.03516747349990254,-36.620316864295134,-45.47369513792214,0.8453883728976818,10,10,9,8,8,7,6,6,5,6,6,6,35
"LGBMRegressor(learning_rate=0.05, max_depth=13, n_estimators=500, num_leaves=8)",0.8746297936259456,82.40603044485762,0.061818540920938816,41.74425621420153,60.21231272554728,0.8812024940528713,0.7989512933711148,-61.061843114125594,0.04306221872961467,-32.76233966321867,-45.311302314457414,0.8451905774317074,13,13,12,9,12,13,8,5,6,5,5,7,36
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.9269227337033664,62.914821729792145,0.08333080628247007,35.7185368881361,48.28769645507036,0.9269481888589398,0.8393828887977823,-66.50954932635776,0.15276281032077854,-38.50550374031243,-49.575253674131226,0.8630691093672483,2,2,13,6,6,3,5,7,12,8,8,4,44
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=350)",0.9060810307439895,71.32445844445688,0.056031779400223594,43.91890476190474,54.02923727510588,0.9184804422629299,0.8147124885176618,-67.97490949863908,0.05517413786024382,-45.54077729746443,-53.005474642223234,0.837438810372739,6,6,11,10,9,6,7,8,8,10,10,8,51
"DecisionTreeRegressor(max_depth=10, min_samples_split=5)",0.9139579321016275,68.2680100489928,0.03986869810052548,41.0,51.22792592592592,0.9194686405216596,0.7473980086165217,-77.60496890747156,0.045187311212401285,-37.12,-48.24180873015873,0.7153441097534181,5,5,4,7,7,5,10,10,7,7,7,13,54
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(60, 5), max_iter=60,
             solver='lbfgs')",0.8986631701077695,74.08759226417409,0.03182489343677151,29.240731498743116,47.40908904767374,0.8989116524967888,0.7592081592654522,-71.80790023617632,0.203163157684707,-39.69254611757192,-51.83552059524768,0.800344443029237,7,7,2,2,4,10,9,9,13,9,9,9,58
"Lasso(alpha=0.8, max_iter=3000)",0.8948266078156364,75.47702345043164,0.043052328233110275,51.266032319258954,56.364496894999206,0.9012227058458887,0.7032300053256717,-82.32563429605199,0.06795192081461288,-51.97098864539977,-64.12852596775821,0.7255416115962775,9,9,7,12,11,9,11,11,9,12,12,11,66
LinearRegression(positive=True),0.8871588092594979,78.17999785263,0.04397718945417154,46.88705923629641,56.24642632496122,0.8922965613137704,0.6981286816761145,-82.93003788039782,0.09231722984482721,-50.029435891878634,-63.685878832140894,0.7182056031312547,12,12,8,11,10,12,12,12,11,11,11,12,69
Ridge(solver='sag'),0.8880846641098163,77.85860627055604,0.05018259701508517,58.25132019912894,61.9833439025164,0.8942031119707825,0.6854496029403119,-83.25802744833967,0.0687444941093708,-55.7075554084656,-66.55229409995133,0.7360490544174743,11,11,10,13,13,11,13,13,10,13,13,10,72
