,Unnamed: 0,Hardness,Al,Co,Cr,Cu,Fe,Ni
59,59,601.0,0.167,0.167,0.25,0.083,0.167,0.167
60,60,392.0,0.167,0.0,0.167,0.167,0.167,0.333
61,61,315.0,0.138,0.0,0.172,0.172,0.172,0.345
62,62,371.0,0.167,0.0,0.556,0.0,0.0,0.278
63,63,604.0,0.2,0.2,0.2,0.1,0.2,0.1
64,64,454.0,0.1,0.0,0.35,0.26,0.05,0.24
65,65,550.0,0.242,0.0,0.152,0.152,0.152,0.303
66,66,171.0,0.0,0.213,0.213,0.213,0.15,0.213
67,67,720.0,0.25,0.25,0.25,0.0,0.25,0.0
68,68,479.0,0.2,0.0,0.2,0.2,0.2,0.2
69,92,620.0,0.1,0.3,0.3,0.0,0.3,0.0
70,93,125.0,0.0,0.333333,0.0,0.0,0.333333333,0.333333333
71,94,548.0,0.225,0.225,0.225,0.0,0.225,0.1
72,95,655.0,0.359,0.128,0.128,0.128,0.128,0.128
73,96,157.0,0.0,0.167,0.167,0.167,0.333,0.167
74,97,450.0,0.118,0.0,0.294,0.0,0.441,0.147
75,98,200.0,0.074,0.0,0.185,0.185,0.185,0.37
76,99,310.0,0.154,0.154,0.154,0.077,0.154,0.308
77,100,625.0,0.333,0.133,0.133,0.133,0.133,0.133
78,101,555.0,0.213,0.213,0.213,0.0,0.213,0.15
79,102,546.0,0.2,0.2,0.1,0.1,0.2,0.2
80,103,170.0,0.0,0.225,0.225,0.225,0.225,0.1
81,104,516.0,0.2,0.2,0.2,0.0,0.2,0.2
82,105,764.0,0.43,0.06,0.33,0.06,0.06,0.06
83,106,153.0,0.0,0.238,0.05,0.238,0.238,0.238
84,107,338.0,0.149,0.213,0.213,0.0,0.213,0.213
85,108,131.0,0.086,0.229,0.229,0.0,0.229,0.229
86,109,740.0,0.429,0.143,0.143,0.0,0.143,0.143
87,110,472.0,0.1,0.0,0.35,0.25,0.05,0.25
88,111,172.0,0.0,0.222222222,0.222222222,0.111111111,0.222222222,0.222222222
89,112,170.0,0.057,0.0,0.189,0.189,0.189,0.377
90,113,545.0,0.222,0.111,0.0,0.222,0.222,0.222
91,114,415.0,0.2,0.2,0.2,0.2,0.0,0.2
92,115,475.0,0.206,0.159,0.159,0.159,0.159,0.159
93,116,242.0,0.143,0.143,0.143,0.0,0.143,0.429
94,117,451.0,0.167,0.25,0.167,0.083,0.167,0.167
95,118,475.0,0.05,0.317,0.317,0.0,0.317,0.0
96,119,370.0,0.185,0.0,0.185,0.185,0.185,0.259
97,120,702.0,0.462,0.154,0.077,0.077,0.154,0.077
98,121,168.0,0.053,0.211,0.211,0.0,0.263,0.263
99,122,166.0,0.143,0.429,0.0,0.143,0.143,0.143
100,123,624.0,0.175,0.075,0.25,0.0,0.25,0.25
101,124,591.0,0.429,0.143,0.071,0.071,0.071,0.214
102,125,172.0,0.0,0.225,0.225,0.225,0.1,0.225
103,126,576.0,0.306,0.0,0.139,0.139,0.139,0.278
104,127,205.0,0.143,0.286,0.0,0.0,0.286,0.286
105,128,701.0,0.429,0.214,0.071,0.071,0.071,0.143
106,129,304.0,0.063,0.0,0.313,0.0,0.469,0.156
107,130,775.0,0.4,0.2,0.2,0.0,0.2,0.0
108,131,517.0,0.272727273,0.181818182,0.181818182,0.0,0.181818182,0.181818182
109,132,521.0,0.194,0.0,0.161,0.161,0.161,0.323
110,133,510.0,0.272727273,0.181818182,0.181818182,0.181818182,0.181818182,0.0
111,134,527.0,0.184,0.204,0.204,0.0,0.204,0.204
112,135,271.0,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,0.0
113,136,654.0,0.28,0.08,0.25,0.08,0.19,0.12
114,137,127.0,0.091,0.227,0.227,0.0,0.227,0.227
115,138,207.0,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0.0
116,139,459.0,0.13,0.0,0.28,0.22,0.06,0.31
117,140,546.0,0.231,0.0,0.154,0.154,0.154,0.308
118,141,558.0,0.265,0.147,0.147,0.147,0.147,0.147
119,142,593.0,0.333,0.0,0.133,0.133,0.133,0.267
120,143,125.0,0.0,0.2,0.2,0.0,0.2,0.4
121,144,695.0,0.2,0.267,0.267,0.0,0.267,0.0
122,145,473.0,0.182,0.091,0.182,0.182,0.182,0.182
123,146,278.0,0.107,0.0,0.179,0.179,0.179,0.357
124,147,155.0,0.0,0.2,0.2,0.2,0.2,0.2
125,148,161.0,0.0,0.213,0.15,0.213,0.213,0.213
126,149,495.0,0.11,0.0,0.29,0.29,0.05,0.26
127,150,430.0,0.25,0.25,0.0,0.0,0.25,0.25
128,151,573.0,0.273,0.0,0.182,0.182,0.182,0.182
129,152,587.0,0.225,0.225,0.225,0.0,0.1,0.225
130,153,544.0,0.265,0.0,0.147,0.147,0.147,0.294
131,154,146.0,0.0,0.05,0.238,0.238,0.238,0.238
132,155,476.0,0.225,0.225,0.1,0.0,0.225,0.225
133,156,185.0,0.057,0.189,0.189,0.189,0.189,0.189
134,157,225.0,0.125,0.125,0.125,0.0,0.125,0.5
135,158,407.0,0.2,0.2,0.2,0.2,0.2,0.0
136,159,154.0,0.0,0.25,0.0,0.25,0.25,0.25
137,160,158.0,0.0,0.15,0.213,0.213,0.213,0.213
138,161,335.0,0.167,0.167,0.167,0.0,0.167,0.333
139,162,170.0,0.0,0.283,0.283,0.0,0.283,0.15
140,163,665.0,0.238,0.238,0.238,0.0,0.05,0.238
141,164,558.0,0.213,0.213,0.213,0.0,0.15,0.213
142,165,655.0,0.15,0.283,0.283,0.0,0.283,0.0
143,166,238.0,0.091,0.0,0.182,0.182,0.182,0.364
144,167,339.0,0.153,0.0,0.169,0.169,0.169,0.339
145,168,567.0,0.286,0.0,0.143,0.143,0.143,0.286
146,169,586.0,0.2,0.2,0.2,0.1,0.1,0.2
147,170,607.0,0.154,0.154,0.308,0.077,0.154,0.154
148,171,551.0,0.2,0.1,0.2,0.1,0.2,0.2
149,172,651.0,0.333,0.0,0.167,0.167,0.167,0.167
150,173,280.0,0.08,0.17,0.17,0.08,0.17,0.33
151,174,720.0,0.429,0.143,0.143,0.071,0.071,0.143
152,175,699.0,0.34,0.17,0.34,0.0,0.05,0.1
153,176,728.0,0.47,0.14,0.15,0.05,0.13,0.06
154,177,604.0,0.38,0.11,0.06,0.09,0.31,0.05
155,178,790.0,0.36,0.1,0.31,0.06,0.09,0.08
156,179,806.0,0.43,0.17,0.15,0.0,0.14,0.11
157,180,811.0,0.47,0.12,0.12,0.05,0.13,0.11
158,181,855.0,0.43,0.19,0.19,0.0,0.11,0.08
159,182,802.0,0.39,0.1,0.31,0.05,0.08,0.07
160,183,799.0,0.47,0.13,0.13,0.05,0.12,0.1
161,184,857.0,0.43,0.2,0.22,0.0,0.08,0.07
162,185,855.0,0.47,0.14,0.19,0.05,0.1,0.05
163,186,816.0,0.43,0.2,0.19,0.0,0.09,0.09
164,187,811.0,0.46,0.14,0.23,0.05,0.07,0.05
165,188,790.0,0.44,0.14,0.22,0.05,0.09,0.06
166,189,855.0,0.43,0.19,0.24,0.0,0.08,0.06
167,190,856.0,0.43,0.18,0.24,0.0,0.1,0.05
168,191,859.0,0.47,0.14,0.2,0.05,0.09,0.05
169,192,875.0,0.43,0.24,0.22,0.0,0.05,0.06
170,193,868.0,0.43,0.24,0.23,0.0,0.05,0.05
171,194,843.0,0.47,0.12,0.2,0.05,0.11,0.05
172,195,794.0,0.43,0.15,0.17,0.05,0.14,0.06
173,196,783.0,0.42,0.1,0.3,0.05,0.07,0.06
174,197,797.0,0.47,0.11,0.22,0.05,0.1,0.05
175,198,805.0,0.47,0.13,0.2,0.05,0.1,0.05
176,199,699.0,0.29,0.22,0.34,0.0,0.05,0.1
177,200,749.0,0.47,0.07,0.16,0.09,0.16,0.05
178,201,828.0,0.43,0.14,0.21,0.05,0.12,0.05
179,202,849.0,0.47,0.18,0.15,0.05,0.1,0.05
180,203,883.0,0.47,0.2,0.18,0.05,0.05,0.05
181,204,864.0,0.43,0.18,0.2,0.0,0.12,0.07
182,205,841.0,0.47,0.17,0.16,0.05,0.1,0.05
183,206,882.0,0.43,0.22,0.22,0.0,0.08,0.05
184,207,883.0,0.43,0.22,0.23,0.0,0.07,0.05
185,208,828.0,0.43,0.2,0.21,0.0,0.09,0.07
186,209,848.0,0.43,0.22,0.25,0.0,0.05,0.05
187,210,878.0,0.47,0.19,0.19,0.05,0.05,0.05
188,211,782.0,0.43,0.29,0.18,0.0,0.05,0.05
189,212,865.0,0.43,0.25,0.22,0.0,0.05,0.05
190,213,851.5,0.445,0.22,0.195,0.025,0.065,0.05
191,214,117.0,0.07,0.233,0.233,0.0,0.233,0.233
192,215,228.0,0.13,0.217,0.217,0.0,0.217,0.217
193,243,135.3,0.025,0.25,0.225,0.0,0.25,0.25
194,244,147.2,0.05,0.25,0.2,0.0,0.25,0.25
195,245,175.3,0.075,0.25,0.175,0.0,0.25,0.25
196,246,190.4,0.1,0.25,0.15,0.0,0.25,0.25
197,247,210.6,0.125,0.25,0.125,0.0,0.25,0.25
198,248,250.3,0.15,0.25,0.1,0.0,0.25,0.25
199,249,314.1,0.175,0.25,0.075,0.0,0.25,0.25
200,250,386.5,0.2,0.25,0.05,0.0,0.25,0.25
201,251,486.3,0.225,0.25,0.025,0.0,0.25,0.25
