,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9348454749606663,57.582125173102156,0.02218611193831165,22.7757568359375,38.695796106216754,0.9353997334729589,0.921881609506908,-42.16004866609153,0.012252749985678381,-23.450534057617187,-30.715861351394654,0.9329094124496841,0,0,0,1,1,2,2,0,0,1,0,1,4
<catboost.core.CatBoostRegressor object at 0x0000011E1609E460>,0.9209656350954105,63.41958291838916,0.03976854588335535,27.4170512422304,44.122655078298635,0.9248588642830766,0.9295552229729906,-44.05956978079093,0.01896170088715209,-25.906065679589197,-31.85483461232941,0.9348408838116515,4,4,10,4,4,3,0,1,1,2,1,0,5
"GradientBoostingRegressor(learning_rate=0.03, n_estimators=350, subsample=0.6)",0.9344457759514739,57.75847768499512,0.024853466873981798,22.46762420327491,39.72974457145378,0.9357578371805249,0.9282500974568209,-45.899210735527156,0.019275365176618906,-26.342580430461755,-34.683160023427895,0.9270693183395974,2,2,1,0,2,1,1,2,2,3,2,2,12
"ExtraTreesRegressor(max_depth=10, n_estimators=61, n_jobs=-2)",0.9348050836920395,57.599970861758464,0.025272512834595622,24.300624512099944,38.67723108480869,0.93726811204189,0.9026039292794291,-52.27443120661589,0.023463809526147614,-21.637323603104544,-35.46087432357184,0.9032831640955509,1,1,2,3,0,0,3,3,3,0,3,3,15
"LGBMRegressor(learning_rate=0.05, max_depth=13, n_estimators=650, num_leaves=5)",0.9100144411373234,67.67087729272914,0.037926724386433304,34.31327546195709,50.416670944758394,0.9166447901478479,0.8945622121075558,-55.952002689007465,0.03747456105485095,-32.74498255731456,-40.07500322660593,0.8998846386253728,8,8,7,7,8,5,4,4,6,6,4,4,28
"RandomForestRegressor(max_depth=22, min_samples_split=5, n_estimators=50)",0.9152525210530733,65.67178056690994,0.0284113060135766,24.173071428571234,43.22907745939638,0.9157943757795152,0.8901807312574965,-57.709031588600155,0.028545652591152885,-27.483377065656548,-41.17485348962057,0.8938039963269311,6,6,5,2,3,6,5,5,5,4,5,5,29
AdaBoostRegressor(loss='square'),0.9217894338192955,63.088196521208694,0.02679820547224208,29.80000000000001,44.71838727247878,0.9232397638092499,0.8478951655640146,-59.206708348078514,0.0246291342754594,-40.153552539976666,-43.527245322655254,0.8742374853102437,3,3,3,6,5,4,8,6,4,8,6,6,38
"DecisionTreeRegressor(max_depth=5, min_samples_split=5)",0.9154178264311936,65.60770079956028,0.028046364709312245,35.581999999999994,47.79204964539007,0.9156097279655867,0.7216230605611231,-73.49727163965171,0.05229936378503777,-32.35169191919191,-48.18273490641303,0.7344860696304799,5,5,4,9,6,7,10,10,7,5,7,10,49
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.8780443856677641,78.78005810044542,0.0538928206692146,34.46704999999997,56.633236968085065,0.8796727519596323,0.8542973716357224,-66.45945600967116,0.05456230279745226,-45.21602202380949,-53.03314028804124,0.8586165712184155,9,9,13,8,10,9,6,7,8,10,9,9,49
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(50, 8), max_iter=60, solver='lbfgs')",0.8769865695101531,79.12098086700465,0.04721000808556207,29.08609453522604,49.7166317536362,0.8779104840325809,0.7611914617394773,-67.40897117456473,0.05897119909647865,-39.09340600775706,-53.5129810583072,0.8627913497567542,10,10,12,5,7,10,9,8,9,7,10,8,51
"SVR(C=1.6, cache_size=4000, epsilon=0.01, gamma=4, kernel='poly')",0.9102458663227131,67.58380316894713,0.03724833343393917,36.90044815522083,51.06718474331979,0.9102466049608463,0.8537750407797766,-69.97057055647323,0.13005970247862203,-41.10669238000379,-52.830319497129054,0.8649256142581828,7,7,6,10,9,8,7,9,13,9,8,7,53
Ridge(solver='sag'),0.8712936887626022,80.9310769123727,0.04257895669137795,51.648177991961944,63.57134127132433,0.8724945427238013,0.7155451304892345,-85.8873644777004,0.07482447489931993,-63.7294807652361,-70.32655054688816,0.7328694062232052,11,11,11,13,13,11,11,11,10,13,12,11,68
"Lasso(alpha=0.1, max_iter=4000)",0.8617807753869459,83.86864447696871,0.038958287298331555,49.71923440880437,63.15299935150011,0.8635322238358037,0.6828031167140304,-86.31584244644228,0.0960415691519269,-57.95793338343069,-68.83073628751005,0.7262141732071113,12,12,8,11,11,12,12,12,11,12,11,12,70
LinearRegression(),0.8609149432425258,84.13091914548792,0.03908948786125294,50.08644278913209,63.27402214499931,0.8627577101342061,0.3270406946469656,-149.41317741237103,0.12573237372956333,-57.27217043244339,-81.58168622649644,0.3962859460053153,13,13,9,12,12,13,13,13,12,11,13,13,75
