,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9582431152146985,49.80415823833917,0.01867393669030156,27.673431396484375,37.48111170588313,0.9588493708846892,0.8514926383928387,-59.31707047337918,0.03174921332887525,-23.640799926757815,-38.50070548248291,0.8611034415094541,1,1,0,5,1,1,1,0,0,0,0,1,2
"GradientBoostingRegressor(learning_rate=0.05, max_depth=5, n_estimators=500,
                          subsample=0.7)",0.9471826600428385,56.013127363890916,0.024833041365492116,24.92907908740463,39.18347195127723,0.9474655796248981,0.8543325857407746,-61.173655045877474,0.036828078887286175,-26.365912772135744,-39.07072336410978,0.8517429940881165,2,2,3,0,2,2,0,1,2,2,1,2,8
"RandomForestRegressor(max_depth=18, n_estimators=50)",0.9430914965660457,58.14202333092695,0.023136495170488932,27.669600000000003,40.488037837837844,0.9438487713493018,0.8360307958410085,-64.17836761764563,0.038898412802404005,-30.27427,-42.59925116666666,0.8672292991947496,3,3,2,4,3,3,2,3,4,4,3,0,16
<catboost.core.CatBoostRegressor object at 0x0000028435C5C4F0>,0.9597968610918095,48.86878481809684,0.018866692550020672,26.566586206085958,37.2729750111949,0.9607568324435068,0.8227262568473378,-62.69622552939287,0.03848824645314292,-24.87019965696364,-41.82691880153582,0.833518361655698,0,0,1,2,0,0,4,2,3,1,2,7,19
"ExtraTreesRegressor(max_depth=15, n_estimators=41, n_jobs=-3)",0.933435770198035,62.88137277448129,0.030629880314196858,27.107560975609772,43.39706877609317,0.9376973166968456,0.8229763507027392,-65.75343707793915,0.036366486836441336,-27.249940243902465,-43.783754097543145,0.838276073573717,5,5,5,3,4,4,3,4,1,3,4,4,19
"LGBMRegressor(learning_rate=0.07, max_depth=13, n_estimators=200, num_leaves=5)",0.9362273919312879,61.548666476931125,0.03502466817727072,39.483321942398085,47.850498254358534,0.9363543994796388,0.8094518958522325,-67.90642998455758,0.045498284000883585,-35.124300426049146,-48.00420464754546,0.8249829802111714,4,4,6,7,5,5,5,5,5,6,5,8,34
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.9160493996640118,70.61768262456124,0.04846862752729628,39.41070000000002,54.621861561561566,0.9205383826566632,0.806275056853965,-72.93453064268465,0.05517005994568142,-44.82014666666666,-55.90257897873016,0.8502018749474273,8,8,8,6,9,7,7,6,8,8,8,3,40
"AdaBoostRegressor(loss='square', n_estimators=140)",0.9277715232874562,65.5021848882114,0.030019628692351193,43.93181818181819,51.61832261035753,0.9278400683550359,0.7912733801858675,-75.29502214701499,0.05220486866750643,-42.955285043790674,-53.00844929511187,0.8345966422606574,6,6,4,9,7,6,8,7,7,7,7,5,41
DecisionTreeRegressor(max_depth=25),0.8908122844720051,80.5357019705664,0.0651436619164181,25.0,48.94675675675676,0.8910238585571393,0.7034996133756894,-79.03370049057132,0.047399165753620055,-30.860000000000003,-49.105720000000005,0.71704795314208,10,10,10,1,6,12,11,9,6,5,6,12,49
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.918221954283832,69.69793684604241,0.0417253336859313,44.19360719603583,53.603453989529974,0.9190680370038812,0.8067892867431347,-77.87948197988942,0.14396705921554886,-45.76145808770919,-58.3886575308328,0.8342201705797532,7,7,7,10,8,8,6,8,12,9,9,6,50
"MLPRegressor(hidden_layer_sizes=(30, 9), max_iter=60, solver='lbfgs')",0.9047902661252857,75.20422399420994,0.04912670406583841,41.945917873561854,55.81441844238065,0.9053705917725365,0.6810405988341703,-83.3259645145224,0.060141864318932876,-50.05248428781094,-65.67718079224424,0.77303093849863,9,9,9,8,10,9,12,10,9,10,10,10,61
"Lasso(alpha=0.2, max_iter=4000)",0.8883317061694271,81.44538844972884,0.07170768934900822,59.843107773716696,64.98221644984534,0.8920977599376633,0.735717189487623,-89.42459949204407,0.08081932067026514,-57.18653789467008,-69.28213606120879,0.7783343939157149,11,11,11,12,11,10,9,11,10,11,11,9,61
"Ridge(alpha=0.1, solver='saga')",0.8881932329166986,81.49587061140579,0.0740333869831734,59.62410760547428,65.20982302588034,0.8919761754293252,0.7305801082781513,-89.64157632296391,0.08531887325449607,-58.188428829346094,-69.86132854876523,0.7724591304805049,12,12,12,11,12,11,10,12,11,13,12,11,69
LinearRegression(),0.8869037950629324,81.96445861245924,0.0764342334783865,60.805218746613434,65.69928611802185,0.8909990842250421,0.6065317367208427,-104.26241684651049,0.1510168511671672,-58.0338840772209,-75.38157813576206,0.668327750125663,13,13,13,13,13,13,13,13,13,12,13,13,77
