,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"GradientBoostingRegressor(learning_rate=0.09, max_depth=9, n_estimators=350,
                          subsample=0.6)",0.961848435,43.67635333,0.011103909,30.18180612,33.68950687,0.962188855,0.874748218,-46.66291814,0.019434956,-25.78333537,-34.61901406,0.909950788,0,0,0,3,1,0,1,0,2,2,0,0,5
"ExtraTreesRegressor(max_depth=10, n_estimators=61, n_jobs=-3)",0.947051984,51.45351349,0.014431721,22.7954235,36.78900517,0.947206622,0.87472789,-49.98262431,0.019343199,-25.48381413,-34.81038034,0.89445913,3,3,2,2,3,3,2,2,1,0,1,1,7
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.956939851,46.40106548,0.014881079,22.11249542,32.57975143,0.957405325,0.883513852,-48.13864248,0.017629647,-26.9708905,-35.49516126,0.893104398,1,1,3,1,0,1,0,1,0,3,2,2,8
<catboost.core.CatBoostRegressor object at 0x000002530A660820>,0.929507061,59.36944634,0.033668516,32.05961585,45.98766972,0.931560502,0.837248237,-50.82376349,0.022524267,-25.6866153,-36.16876101,0.861806161,5,5,7,5,5,5,4,3,3,1,3,4,18
"RandomForestRegressor(max_depth=14, min_samples_split=5, n_estimators=50)",0.939919491,54.80964535,0.01632402,30.46576869,41.24211407,0.940480973,0.838461564,-60.4238214,0.028572689,-30.58804246,-39.53799781,0.865859137,4,4,4,4,4,4,3,5,5,4,4,3,24
"AdaBoostRegressor(loss='square', n_estimators=140)",0.949819808,50.0906135,0.012460469,19.24252137,35.61503243,0.950156838,0.823258908,-57.94657526,0.028140414,-31.69608648,-40.39839592,0.833688301,2,2,1,0,2,2,5,4,4,6,5,6,30
"LGBMRegressor(learning_rate=0.11, max_depth=19, n_estimators=200, num_leaves=5)",0.928473281,59.80318887,0.031696593,40.53115519,48.68545905,0.930974938,0.726145334,-61.38472318,0.033541981,-34.75725683,-46.05385596,0.801881732,6,6,6,8,7,6,9,7,6,7,6,8,43
"MLPRegressor(hidden_layer_sizes=(60, 9), max_iter=60, solver='lbfgs')",0.873138737,79.64430134,0.042420256,41.07300294,57.39036652,0.878360675,0.750180216,-60.44885075,0.070822036,-41.93463575,-46.36524199,0.811950766,11,11,9,9,10,10,8,6,10,8,7,7,46
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.892069933,73.46177438,0.050447146,46.223,57.294495,0.892149823,0.788895117,-68.10770465,0.060546015,-60.61846667,-57.25711149,0.834406999,9,9,13,11,9,9,6,8,8,13,10,5,50
"SVR(cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.925632575,60.97917764,0.029647003,34.70302039,46.50927966,0.92739846,0.757093082,-69.43448426,0.102771641,-44.98172673,-52.46755814,0.800708249,7,7,5,6,6,7,7,9,12,9,8,9,54
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=4)",0.905082285,68.89121248,0.034701883,38.5,53.06672619,0.90555411,0.602611803,-81.50431977,0.047029753,-31.5125,-53.41336852,0.69293095,8,8,8,7,8,8,13,13,7,5,9,13,60
"Lasso(alpha=0.8, max_iter=3000)",0.870504169,80.46705069,0.046579266,42.64578647,61.05835746,0.873890951,0.719468187,-77.34455744,0.070816161,-53.02613895,-61.09901606,0.750570814,13,13,12,10,13,13,10,10,9,11,11,10,61
"Ridge(alpha=0.1, solver='saga')",0.873121968,79.64956483,0.045819466,47.51356072,60.31657701,0.876956981,0.710001042,-78.2033615,0.091763608,-53.45287277,-62.01667316,0.744209051,12,12,11,13,12,12,11,11,11,12,13,11,69
LinearRegression(positive=True),0.874010176,79.37028252,0.04506404,46.44126336,59.58644273,0.877809823,0.70594584,-78.32675178,0.103442671,-52.32030635,-61.85349404,0.741370622,10,10,10,12,11,11,12,12,13,10,12,12,71
