,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000002530A65E220>,0.9310508646380526,59.099106507304825,0.033639300349810546,36.54116838808142,46.057598645142626,0.9313350966958901,0.8557101378378814,-51.299044110875776,0.024158272507752352,-27.96267656240272,-37.025083137629345,0.8807512391369379,5,5,6,5,5,5,1,0,2,1,1,0,5
"ExtraTreesRegressor(max_depth=25, n_estimators=21, n_jobs=-5)",0.9375935751055854,56.22521886479908,0.019800735128098868,40.566666666666634,43.192738095238084,0.9395207107346163,0.853826501217221,-52.20884213454391,0.023801128040189162,-27.28595238095239,-36.866962323390894,0.8720836572944217,4,4,4,6,4,4,2,1,1,0,0,2,6
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=500, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9501984922534116,50.227058917506724,0.013359034790498945,30.574462890625,39.14255546569824,0.9546059396727873,0.8398393623162649,-52.88876668340413,0.01905671440404601,-29.340832977294923,-38.706687896225475,0.8777108062340571,1,1,1,2,2,1,4,2,0,2,2,1,11
"GradientBoostingRegressor(learning_rate=0.05, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.9614217792349763,44.20664946302351,0.01129701192840871,28.73063336865181,35.01745434310554,0.9616928382237817,0.8644840010089299,-54.01575700497473,0.027186501891576557,-32.73996517033625,-39.523570831195954,0.8700724582524572,0,0,0,1,0,0,0,3,3,4,3,3,16
"RandomForestRegressor(max_depth=18, n_estimators=350)",0.9459939273357303,52.30434899678566,0.014306187877941806,21.44357142857143,37.269435714285734,0.946672617148317,0.8449114552125458,-59.81930266114947,0.028362386768546168,-29.98337142857137,-40.885838304552614,0.8589326882631714,2,2,2,0,1,2,3,4,4,3,4,4,22
"AdaBoostRegressor(loss='square', n_estimators=140)",0.9393023698292281,55.450104687247396,0.017785960509256443,32.30357142857143,40.92050569501019,0.9400725370469121,0.7495648488442245,-67.33881738817664,0.03412779649578264,-36.34049637071547,-48.014417214009185,0.8280180548264557,3,3,3,3,3,3,8,5,5,5,6,7,36
"LGBMRegressor(learning_rate=0.11, max_depth=19, n_estimators=50, num_leaves=8)",0.8939400760293712,73.29800571517234,0.04779775023444659,51.954195482145764,57.74207766138636,0.895557686315178,0.771363625004865,-68.26687106273494,0.041895754286020145,-38.86235096653142,-48.60428494114591,0.8220804280206737,7,7,8,10,8,8,7,6,6,7,7,8,41
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=500)",0.8890403188121364,74.97200111186751,0.04690714863833853,52.172498358586,61.05796043109676,0.8908425919552772,0.80238806953964,-69.14536341111751,0.053668066302290075,-46.629666819264095,-52.18431135775337,0.8362872952491708,9,9,7,11,9,9,5,7,8,9,9,5,43
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.8900217528241896,74.63970248854127,0.09051633858474932,40.580793321835415,57.167093816108434,0.9065090405427012,0.8008756670913393,-69.43137705949692,0.10672546396792655,-40.072720980926434,-50.894776603140464,0.8300462817282981,8,8,12,7,7,6,6,8,12,8,8,6,48
"DecisionTreeRegressor(max_depth=5, min_samples_split=10)",0.9010104555891331,70.81270191639786,0.024235148244877422,34.2861111111111,51.903888888888886,0.9027533187163218,0.6639166159018767,-76.71234307041948,0.053616186192176,-37.886057692307695,-47.73876836197989,0.6861933138548154,6,6,5,4,6,7,12,9,7,6,5,12,51
"Lasso(alpha=0.6, max_iter=3000)",0.8441251921753887,88.85962341083918,0.056190170442501366,49.96167789223563,69.52533900073956,0.8500823551324664,0.7071725801578652,-79.89465738404289,0.06166193901371675,-52.1032057061273,-62.74538854823127,0.743780136729523,10,10,10,8,12,11,9,10,9,12,10,9,59
"Ridge(alpha=0.1, solver='saga')",0.8439771805940925,88.9018019156437,0.05567408826576785,51.77896016055976,68.89112036150807,0.850201369544965,0.7054213628172482,-80.23321746586176,0.06719560212446898,-51.08208346118845,-62.98502934935732,0.7428509086340529,11,11,9,9,11,10,10,11,10,11,12,10,64
LinearRegression(positive=True),0.8426020145117257,89.29272722768437,0.056655980654334734,53.38820356090946,68.85240677565652,0.847732370106807,0.7016390117668403,-80.36035959651379,0.06991604616919025,-50.17544378696864,-62.831542942682084,0.7395470273204278,12,12,11,12,10,12,11,12,11,10,11,11,66
"MLPRegressor(activation='tanh', hidden_layer_sizes=(70, 8), max_iter=40,
             solver='lbfgs')",-0.0038075761336640035,225.49750312323556,0.3339885384358256,152.0,187.8528034951484,-2.220446049250313e-16,-6.9365662530241625,-184.83304662680615,0.25604314155207486,-110.83467518202454,-198.01678993410175,0.43244049119065364,13,13,13,13,13,13,13,13,13,13,13,13,78
