,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9421829322150161,55.908569113688536,0.018363099052917643,32.209014892578125,41.30129096137153,0.9451680445638643,0.9205499084710886,-42.05156419921128,0.01358603247593872,-23.3744580078125,-30.736459426879883,0.930405857555215,2,2,2,6,4,3,0,0,0,0,0,0,0
"GradientBoostingRegressor(learning_rate=0.07, n_estimators=650, subsample=0.6)",0.9276443869170481,62.54411620395216,0.026297644654239772,28.421149478793666,44.953436790737605,0.9309682454352542,0.912620833069614,-42.6557660555272,0.017958613025451077,-24.345663706300407,-33.67634722629357,0.9245668917438861,6,6,4,2,6,7,2,1,2,1,1,1,8
<catboost.core.CatBoostRegressor object at 0x000002615B0E2B50>,0.9418378789684221,56.075152587148494,0.027748459711801034,28.753928892632302,39.83623217083396,0.9452279464504604,0.9181092572652766,-48.744740760913,0.026528491715553156,-25.119337469550846,-34.0914351406812,0.9213884298268121,3,3,5,4,3,2,1,2,4,2,3,2,14
"ExtraTreesRegressor(max_depth=25, n_estimators=61, n_jobs=-3)",0.9531421418007339,50.33169578906829,0.017724335852472038,22.34426229508199,36.00404371584699,0.9572346377782388,0.9085584483654221,-49.93853755231193,0.015852144704964943,-25.169508196721306,-33.94642701014832,0.9184475094951068,0,0,0,0,0,0,3,3,1,3,2,3,15
"LGBMRegressor(learning_rate=0.09, max_depth=7, n_estimators=650, num_leaves=8)",0.8876674746388193,77.929718474801,0.04589635302040779,37.71255313911493,57.20037368498498,0.8944559548596471,0.8830206917671086,-53.632900971398556,0.031755890858523796,-28.471684013399674,-39.461022899770256,0.8948605101505777,12,12,8,7,11,11,4,4,6,4,4,5,27
"RandomForestRegressor(max_depth=22, n_estimators=650)",0.9468306147135581,53.61436489147874,0.017750899245720084,29.986461538461583,37.779353846153846,0.9547694613386065,0.8812623906334119,-56.55653625064365,0.026378071666308622,-31.504223076923058,-40.083338974358966,0.8958907701469002,1,1,1,5,1,1,5,5,3,5,5,4,27
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9248104785679802,63.75716628849083,0.025743965636449255,44.1875,49.04108869759521,0.932809438557336,0.8655478963314321,-59.05230709895022,0.02732941822969565,-33.26009415252268,-42.080030098251186,0.869503227485289,7,7,3,9,7,6,6,6,5,6,6,8,37
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=650)",0.9160580239206059,67.36587273182124,0.043906744616899564,40.29266666666666,52.23128203204203,0.9211514241229974,0.8464806270167766,-65.18636240453027,0.04905418332106698,-43.41444205909455,-51.143263069329535,0.8776461385559109,8,8,7,8,8,8,7,7,8,10,9,6,47
"DecisionTreeRegressor(max_depth=15, min_samples_leaf=2)",0.8811043657557063,80.17395354577754,0.04062173203869315,49.0,58.43259259259259,0.8859978402863266,0.8390280545561085,-65.6737695709336,0.036340323514161305,-34.91583333333333,-43.495682539682534,0.859441775264423,13,13,6,12,12,13,9,8,7,7,7,10,48
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(50, 9), max_iter=60, solver='lbfgs')",0.9362590096257798,58.70292610681488,0.20263833287719946,22.93875424949198,38.20348081338269,0.9364051202571134,0.8249217561201091,-68.74649456184514,0.07116382328264319,-37.475292290782825,-48.5365541150775,0.8631448263477637,5,5,13,1,2,5,10,9,9,8,8,9,53
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.9386139393086772,57.60832238983764,0.15386880251850213,28.691131770654977,44.21492809082022,0.9424898923003174,0.8451728877468838,-70.46940262907094,0.17591927720221365,-40.32851715085438,-52.620179445660014,0.8707205154852901,4,4,12,3,5,4,8,10,13,9,10,7,57
"Lasso(alpha=0.1, max_iter=4000)",0.8931351703057049,76.00947714454753,0.05114155806586134,48.70990579369948,55.83938059228015,0.8946877604439937,0.7281079995752224,-84.05988958955054,0.08643312335066122,-53.530227537209,-66.48972455258624,0.7521008240650088,10,10,9,11,9,10,11,12,11,12,11,12,69
Ridge(solver='saga'),0.8946026479876216,75.48578852499932,0.056253824294532816,49.466591765645944,59.87298734796793,0.8963944735588536,0.7080800905547108,-83.73941989837691,0.07223372891738211,-58.04369348630017,-68.22371415887677,0.7615251302427317,9,9,11,13,13,9,12,11,10,13,12,11,69
LinearRegression(),0.8918496444429393,76.46528682126511,0.05157466948970618,48.610258608734796,56.023735632541594,0.8934428503782863,0.6737878567106523,-103.31811823925729,0.09154897064050055,-53.0977710405023,-72.19238826109081,0.6960484281954571,11,11,10,10,10,12,13,13,12,11,13,13,75
