,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000020647286D60>,0.9702322324593614,41.73504391354587,0.01705822519219573,23.918596070112528,32.88516426892937,0.9703067311807616,0.8221084297584411,-52.038528538873166,0.024053863211393772,-27.277518676249308,-37.24832106345177,0.851778562634621,0,0,1,3,0,0,3,0,1,0,0,4,8
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9627243033851367,46.70255345485367,0.01749218350909615,22.849609375,34.32356422538188,0.9627278262229013,0.830597172720951,-54.62137085959466,0.020437667013373826,-27.686551055908204,-39.39482585771282,0.8551256959017779,1,1,3,1,1,1,2,1,0,2,2,3,10
"GradientBoostingRegressor(learning_rate=0.07, max_depth=5, n_estimators=650,
                          subsample=0.6)",0.9598899334831537,48.44561049543215,0.01713478615333438,25.12991582556566,37.36680826011832,0.9600693529317791,0.8687995120290296,-54.957455285875625,0.0256825314598362,-29.5603802223447,-38.60120300763752,0.8607592431398743,2,2,2,4,3,2,0,2,3,3,1,1,10
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-4)",0.9509770700873605,53.558372803154604,0.016368356532018968,20.09047619047621,36.121408670931054,0.9510164051982869,0.8179692797066123,-63.6671359826342,0.024760271365313412,-27.281150793650784,-40.73249211838886,0.8692156927802674,4,4,0,0,2,4,4,5,2,1,3,0,15
"LGBMRegressor(learning_rate=0.11, max_depth=7, n_estimators=200, num_leaves=5)",0.9547575946606345,51.45180146891224,0.03432212821077655,23.82488073469335,37.85574640581916,0.9562418027655648,0.8579877788684911,-56.61272214338183,0.030309806540250617,-36.86787817417299,-42.26794719117541,0.859653268382937,3,3,6,2,4,3,1,3,4,5,4,2,19
"RandomForestRegressor(max_depth=10, min_samples_split=5, n_estimators=50)",0.9447938935152712,56.835711539872314,0.02250375200468275,30.071661904761896,41.901408759664875,0.9448921628146916,0.8055427444502522,-61.50991323573663,0.035311475708437845,-33.2425647056499,-44.458841682480546,0.8462881393656847,5,5,5,5,5,5,6,4,5,4,5,5,29
"AdaBoostRegressor(loss='square', n_estimators=140)",0.9410082373527351,58.75210460917709,0.022359291448232656,37.285714285714334,45.21057199144086,0.9419890476967611,0.8096498614761625,-65.51487549493618,0.03736772484149411,-39.775213673005545,-48.734412030954466,0.8187423322715128,6,6,4,7,6,6,5,6,6,7,6,7,37
"DecisionTreeRegressor(max_depth=5, min_samples_leaf=4, min_samples_split=10)",0.8831908470780371,82.67347245586276,0.05182322403374566,44.95000000000002,58.651351964496676,0.8832463876731644,0.7465336675930175,-71.76047046339447,0.03908391262831336,-37.970170250390304,-51.403136442819594,0.7827414974840183,13,13,9,10,13,13,9,8,7,6,7,9,46
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=200)",0.9204949567470659,68.20639268961038,0.04934425558887302,38.57081666666676,52.66434027589328,0.920520526390449,0.7949748139289208,-71.76412575730846,0.05594563378806851,-51.717458718434365,-55.89890590876418,0.8265849223502094,8,8,8,8,8,8,8,9,8,10,9,6,50
"MLPRegressor(hidden_layer_sizes=(60, 5), max_iter=60, solver='lbfgs')",0.9066387942799543,73.91132159893353,0.052097135441044926,44.71796225926914,57.13094717890703,0.9099785783186091,0.6577794990302579,-68.18799709261091,0.0563025496264815,-46.87532690368796,-55.46061019068069,0.7581661076988206,12,12,10,9,12,12,12,7,9,8,8,10,54
"SVR(C=1.3, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.9332897919918606,62.477535424221365,0.040674544807498894,33.513731098313656,47.16600993097884,0.9340829708472296,0.8012479968979086,-73.70143867683952,0.0722435340964803,-47.1560476320658,-57.299133213099594,0.8186215297824606,7,7,7,6,7,7,7,10,10,9,10,8,54
Lasso(alpha=0.4),0.9105407740301493,72.35029564399323,0.05273976024848125,46.329064557151014,56.23058986558664,0.9124582944905955,0.6902422473673475,-81.9899264629683,0.07365668325960023,-54.207092122411474,-64.49621366635901,0.7058510520957186,9,9,11,11,9,9,10,11,11,12,12,11,67
"Ridge(alpha=0.1, solver='saga')",0.9092136258713414,72.88498650376995,0.05429352098359076,46.479703357537176,56.78989702094372,0.9116311038544977,0.6839823893940229,-82.16771950964804,0.07898516969878774,-54.20190900998023,-64.32546428892162,0.7017122177502266,11,11,13,12,11,10,11,12,12,11,11,12,69
LinearRegression(positive=True),0.9094961103086147,72.77150628561378,0.05339506656805805,47.557508063990554,56.54945039256662,0.9115844766178984,-1.3106499448476043,-237.01666682399497,0.15686144877848304,-54.92761358555782,-95.20537290611935,-0.8297787620530329,10,10,12,13,10,11,13,13,13,13,13,13,78
