,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000025308915610>,0.9041513886239088,63.856243974735925,0.031780936904275546,34.13367018444103,46.414159653779286,0.9041533762052452,0.816800116680918,-52.06388304787185,0.02427859052997565,-24.597761115547314,-36.434141719606245,0.8940406101547081,2,2,4,4,4,2,2,0,2,0,0,0,4
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8925553474283363,67.60874277204414,0.029025896703064668,27.607513427734375,45.12403557517312,0.8931687949923175,0.8184077719786966,-53.512451040686635,0.02233927234399843,-31.060497283935547,-38.429212748209636,0.8920566689504241,4,4,1,2,2,5,1,1,0,2,1,2,7
"GradientBoostingRegressor(learning_rate=0.11, n_estimators=500, subsample=0.6)",0.9074457284498585,62.749271852822254,0.029361359963312506,32.42804997435883,44.47417466000309,0.9079646471182959,0.8553839265456433,-56.03705986401319,0.02314139307336549,-36.457569821268095,-41.54867099323112,0.8506055152165437,1,1,2,3,1,1,0,2,1,4,3,4,14
"ExtraTreesRegressor(max_depth=25, n_estimators=41, n_jobs=-2)",0.8916202116752465,67.90231896063244,0.033735308134154686,27.268292682926813,45.416851441241676,0.8934292523937546,0.783262761954103,-57.60576317417884,0.025648675674147574,-29.610975609756093,-39.26656213704994,0.8920806825907015,5,5,6,1,3,4,4,3,3,1,2,1,14
"RandomForestRegressor(max_depth=18, n_estimators=350)",0.9111485618557759,61.48124988318402,0.027436126307949293,24.732857142857142,43.575194805194805,0.9115265899618707,0.7811217766771321,-64.64147903374104,0.03152731397166843,-35.209857142857146,-45.29256326530612,0.8739608583182565,0,0,0,0,0,0,5,4,4,3,4,3,23
"LGBMRegressor(learning_rate=0.07, max_depth=19, n_estimators=650, num_leaves=8)",0.876614234785601,72.45076683447749,0.03264788459206032,40.62289241649199,56.29337855660135,0.8782072825523564,0.7251945033573645,-67.69276385908594,0.0403309600258738,-39.57658946312676,-49.14337150796029,0.8164633000489921,6,6,5,6,6,6,6,5,7,5,5,8,36
"SVR(C=1.6, cache_size=4000, epsilon=0.01, gamma=4, kernel='poly')",0.8165645709679195,88.33891624852757,0.06368615649095667,50.74956302496702,62.18571472623955,0.8218144401609618,0.791300461240036,-69.47818771708809,0.10034525026014937,-42.46309290188871,-52.26667308040568,0.8364363990536698,10,10,13,10,8,10,3,6,13,7,7,5,41
"AdaBoostRegressor(loss='square', n_estimators=80)",0.9003028628477893,65.125609503522,0.03114865959022258,38.39583333333334,50.18526117714685,0.9005984462490729,0.6709995988618755,-77.33581805836855,0.039726298373609734,-43.450949392128926,-53.6849077157518,0.8237828853882888,3,3,3,5,5,3,11,9,6,8,8,6,48
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(40, 9), max_iter=60,
             solver='lbfgs')",0.8211524812889911,87.22719696250803,0.044773631013455335,41.67353892850237,64.5282406304015,0.823548973667683,0.6147525207555928,-70.26046996287393,0.052427507463342675,-44.93262692601154,-50.438272352043036,0.8221050598874282,9,9,8,7,10,9,13,7,8,9,6,7,50
"DecisionTreeRegressor(max_depth=10, min_samples_leaf=2, min_samples_split=5)",0.8323212183669424,84.45969561323797,0.04267842747008583,45.375,60.865530303030305,0.8371926061861246,0.6437009404466763,-80.63560432292803,0.03800891855815925,-39.6625,-54.546230158730154,0.8009624078590092,8,8,7,8,7,8,12,10,5,6,9,10,52
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.842227748822957,81.92675779382817,0.06212892408655499,47.370000000000005,63.260765151515166,0.8422459659905394,0.6899263889090185,-75.03591182665085,0.058406374231741255,-46.75283333333334,-56.91147952380952,0.8048316784349339,7,7,9,9,9,7,10,8,9,10,10,9,56
"Lasso(alpha=0.2, max_iter=4000)",0.7935908881249409,93.70761610073544,0.06260820487768312,53.1235159753445,70.47543526500421,0.7936250940995337,0.696399642737972,-84.28836214184014,0.06769080136528066,-55.595249071017996,-65.90805676064275,0.7069685626876098,11,11,10,11,11,11,7,12,10,13,12,11,65
"Ridge(alpha=0.1, solver='sag')",0.7914079121907329,94.20183714407318,0.06361829594883957,53.16783048730514,71.07044823985916,0.7914495182010999,0.6948521853561548,-84.22213113022609,0.06885954983993227,-55.49742411014349,-66.01759840488783,0.7057140043077357,12,12,12,12,13,12,8,11,11,12,13,12,67
LinearRegression(positive=True),0.7904745914452103,94.41234944511379,0.06315107570936712,53.19789354334972,70.98982492833596,0.7905053087076912,0.6917826815213706,-84.53165748370432,0.07139781707187212,-54.93708980686021,-65.90257840571601,0.7024424932129715,13,13,11,13,12,13,9,13,12,11,11,13,69
